,im,L,k,MSE,SNR,PSNR
0,fruits_256,0,0,0.0,inf,inf
1,fruits_256,0,1,0.0,inf,inf
2,fruits_256,0,2,0.0,inf,inf
3,fruits_256,0,3,0.0,inf,inf
4,fruits_256,0,4,0.0,inf,inf
5,fruits_256,8,0,0.8472313284873962,133.70336487155117,48.850783543519974
6,fruits_256,8,1,0.7366437911987305,153.77538071558865,49.45822828115695
7,fruits_256,8,2,0.2975877523422241,380.65302940656886,53.39465307648788
8,fruits_256,8,3,0.2975877523422241,380.65302940656886,53.39465307648788
9,fruits_256,8,4,0.6267685294151306,180.73287685497627,50.159731788219545
10,fruits_256,16,0,1.2984956502914429,87.2376271864558,46.99639861702426
11,fruits_256,16,1,1.497397541999817,75.64970307889902,46.377432449761116
12,fruits_256,16,2,1.6264668703079224,69.64647206242428,46.018351393545515
13,fruits_256,16,3,1.4693435430526733,77.09407373037918,46.4595701204237
14,fruits_256,16,4,1.7280296087265015,65.55308940964336,45.75529181291951
15,fruits_256,24,0,2.9100568294525146,38.926277417293925,43.49178890618552
16,fruits_256,24,1,2.3184866905212402,48.85845577914117,44.47875753734976
17,fruits_256,24,2,2.5054664611816406,45.21221145779568,44.14191767328123
18,fruits_256,24,3,3.40057635307312,33.3113177538242,42.815278303708865
19,fruits_256,24,4,2.5966219902038574,43.62501737669798,43.986716301517944
20,fruits_256,32,0,2.9591805934906006,38.28008324079298,43.41908890684248
21,fruits_256,32,1,2.45135760307312,46.21018137106962,44.23673690287845
22,fruits_256,32,2,2.5867698192596436,43.79117098087237,44.00322575627569
23,fruits_256,32,3,3.067948341369629,36.922942252928756,43.2623231825296
24,fruits_256,32,4,2.887367010116577,39.23217209536026,43.5257837077381
25,fruits_256,40,0,4.7682929039001465,23.75644318131249,41.347174357295856
26,fruits_256,40,1,3.7202858924865723,30.448649033165193,42.42504045513299
27,fruits_256,40,2,3.964708089828491,28.571505613231576,42.148691439037265
28,fruits_256,40,3,4.512657642364502,25.102209921691543,41.58647974316927
29,fruits_256,40,4,3.949784278869629,28.679459799707796,42.16506983989524
30,fruits_256,48,0,3.978811264038086,28.470231917558745,42.13327022106249
31,fruits_256,48,1,4.610860347747803,24.56757977905152,41.492983922206086
32,fruits_256,48,2,5.14580774307251,22.013585640827387,41.01626804738332
33,fruits_256,48,3,5.1872382164001465,21.837763125128294,40.981441680714504
34,fruits_256,48,4,4.82170295715332,23.493292815830625,41.29879908879316
35,fruits_256,56,0,4.115372657775879,27.52549741256711,41.98671193035827
36,fruits_256,56,1,4.9795613288879395,22.74852581616002,41.158892753039005
37,fruits_256,56,2,5.606198787689209,20.205790720819362,40.644118677173026
38,fruits_256,56,3,5.007372856140137,22.62217787606052,41.13470430077088
39,fruits_256,56,4,4.366227626800537,25.944061813920232,41.72973987605995
40,fruits_256,64,0,6.658567428588867,17.01231994092249,39.89699558842011
41,fruits_256,64,1,5.531885147094727,20.477229087601597,40.70207206151677
42,fruits_256,64,2,6.069546222686768,18.66328639527445,40.29924137725082
43,fruits_256,64,3,5.657581806182861,20.022278656150302,40.604495184856084
44,fruits_256,64,4,5.99769926071167,18.886855528984654,40.350956754843985
45,fruits_256,72,0,6.7894487380981445,16.684370677653963,39.81245847223802
46,fruits_256,72,1,7.364941596984863,15.380662283830489,39.45911053573547
47,fruits_256,72,2,4.9938859939575195,22.683273022336234,41.14641737301983
48,fruits_256,72,3,6.554221153259277,17.28316405482118,39.965592695615975
49,fruits_256,72,4,6.440356254577637,17.588728785437073,40.04170469421466
50,fruits_256,80,0,6.468700408935547,17.511659573363936,40.02263323154388
51,fruits_256,80,1,7.433414459228516,15.2389833857207,39.418920127632205
52,fruits_256,80,2,7.147529602050781,15.848507911161018,39.58924398169722
53,fruits_256,80,3,7.429574966430664,15.246858663542167,39.42116391658307
54,fruits_256,80,4,7.960142612457275,14.23060929412053,39.121595123201374
55,fruits_256,88,0,7.7729597091674805,14.57330073508022,39.22493944305043
56,fruits_256,88,1,8.236552238464355,13.753045711815842,38.97334903679873
57,fruits_256,88,2,8.533201217651367,13.274933586358967,38.81968374208046
58,fruits_256,88,3,8.976449012756348,12.619431055908803,38.59975792481098
59,fruits_256,88,4,7.8342671394348145,14.45925667675554,39.190819844647955
60,fruits_256,96,0,10.05820083618164,11.262220877104953,38.10560057762098
61,fruits_256,96,1,9.067078590393066,12.493294098430075,38.55612980802905
62,fruits_256,96,2,8.924878120422363,12.69235029486303,38.62478066838799
63,fruits_256,96,3,10.473214149475098,10.815942252936429,37.93000377072015
64,fruits_256,96,4,11.175189971923828,10.136532777335724,37.64825446240046
65,fruits_256,104,0,9.62220573425293,11.772527274086006,38.29805722467278
66,fruits_256,104,1,8.433454513549805,13.431942896159477,38.870748539942184
67,fruits_256,104,2,10.24962043762207,11.051890178056192,38.023725779052526
68,fruits_256,104,3,8.945629119873047,12.662908100192618,38.61469472232646
69,fruits_256,104,4,9.899238586425781,11.443069934559423,38.174785693441656
70,fruits_256,112,0,10.520352363586426,10.76747959844404,37.91050074757563
71,fruits_256,112,1,9.633782386779785,11.758380550385661,38.292835288633505
72,fruits_256,112,2,11.032177925109863,10.267934419869439,37.70419103415283
73,fruits_256,112,3,7.799217700958252,14.524236120430578,39.21029317817897
74,fruits_256,112,4,10.101289749145508,11.214179798469972,38.087035321173275
75,fruits_256,120,0,11.198007583618164,10.115878078978623,37.63939603591923
76,fruits_256,120,1,12.145345687866211,9.326838638815302,37.2867048040966
77,fruits_256,120,2,11.199616432189941,10.114424911711854,37.63877211790218
78,fruits_256,120,3,12.307188034057617,9.204188570929984,37.22921524897987
79,fruits_256,120,4,12.487876892089844,9.071011863923202,37.165917521516015
80,fruits_256,128,0,12.515012741088867,9.051343517330183,37.15649064783695
81,fruits_256,128,1,13.917783737182617,8.139060182457628,36.69510276982943
82,fruits_256,128,2,10.623462677001953,10.662971470553277,37.868142644232606
83,fruits_256,128,3,10.702414512634277,10.58431060669854,37.835985933491344
84,fruits_256,128,4,12.782951354980469,8.861621725504286,37.06449224635251
