,im,L,k,MSE,SNR,PSNR
0,zelda_256,0,0,0.0,inf,inf
1,zelda_256,0,1,0.0,inf,inf
2,zelda_256,0,2,0.0,inf,inf
3,zelda_256,0,3,0.0,inf,inf
4,zelda_256,0,4,0.0,inf,inf
5,zelda_256,8,0,0.7235782146453857,143.7048159960091,49.53594878138568
6,zelda_256,8,1,0.44427475333213806,234.04812768327542,51.65428726447816
7,zelda_256,8,2,0.5610984563827515,185.31805427638741,50.64041286934326
8,zelda_256,8,3,0.6684961318969727,155.54566321763158,49.87981462210311
9,zelda_256,8,4,0.7070816159248352,147.05752752223935,49.6361081510489
10,zelda_256,16,0,0.913463830947876,113.83228396294251,48.52389004943703
11,zelda_256,16,1,1.508589506149292,68.92642018951295,46.34509278459288
12,zelda_256,16,2,1.2055432796478271,86.25295827181907,47.31897554470629
13,zelda_256,16,3,1.2703192234039307,81.85475924367105,47.09167490666242
14,zelda_256,16,4,1.1810556650161743,88.04129836921102,47.4080999378814
15,zelda_256,24,0,2.1937620639801025,47.3987931059779,44.71890838770566
16,zelda_256,24,1,2.4885411262512207,41.78418957896655,44.171355384696525
17,zelda_256,24,2,1.824843168258667,56.98115651963621,45.51854814862588
18,zelda_256,24,3,2.2152860164642334,46.93826143510745,44.67650554754394
19,zelda_256,24,4,1.899850845336914,54.73149350095224,45.34360854436049
20,zelda_256,32,0,2.632647752761841,39.49699464550528,43.92687606306319
21,zelda_256,32,1,2.940180540084839,35.3657446461895,43.44706362035592
22,zelda_256,32,2,2.9904305934906006,34.77147218219254,43.37346633776644
23,zelda_256,32,3,3.3621788024902344,30.92687221670685,42.864595551344735
24,zelda_256,32,4,2.9969022274017334,34.69638523525887,43.36407786354883
25,zelda_256,40,0,3.212702512741089,32.365796018137516,43.06209847907877
26,zelda_256,40,1,3.9910969734191895,26.053407092550398,42.11988080713755
27,zelda_256,40,2,4.108218669891357,25.310647399663793,41.99426808951506
28,zelda_256,40,3,3.2100939750671387,32.39209661834314,43.06562614364691
29,zelda_256,40,4,4.073466777801514,25.526579659612633,42.03116182206351
30,zelda_256,48,0,4.59326171875,22.637872727755926,41.50959169146769
31,zelda_256,48,1,4.819714069366455,21.574241271952506,41.300590864837766
32,zelda_256,48,2,4.69013786315918,22.170280965748848,41.41894752197749
33,zelda_256,48,3,5.250402450561523,19.80451502021816,40.92887766917326
34,zelda_256,48,4,4.731715202331543,21.975471842240037,41.380617639183725
35,zelda_256,56,0,4.766810417175293,21.813679398635113,41.3485248110615
36,zelda_256,56,1,5.76220703125,18.04545960088128,40.52491502807897
37,zelda_256,56,2,6.052548408508301,17.179817025199647,40.31142089236758
38,zelda_256,56,3,6.520899772644043,15.945908972646924,39.98772835790361
39,zelda_256,56,4,5.5569539070129395,18.711991485678848,40.68243566388263
40,zelda_256,64,0,6.064035892486572,17.147272219013534,40.30318597686075
41,zelda_256,64,1,5.4722113609313965,19.00176497872658,40.74917497464065
42,zelda_256,64,2,5.4969706535339355,18.91617779103248,40.72956942447257
43,zelda_256,64,3,6.6122212409973145,15.725679828984743,39.9273298448985
44,zelda_256,64,4,5.300448417663574,19.617524028310577,40.88767748422042
45,zelda_256,72,0,6.397350788116455,16.253864707167452,40.07080195680062
46,zelda_256,72,1,5.776246070861816,18.001600506403264,40.51434674758351
47,zelda_256,72,2,7.449905872344971,13.957448050495453,39.409295752846404
48,zelda_256,72,3,5.409383296966553,19.22246372384931,40.799326051866636
49,zelda_256,72,4,5.246520042419434,19.81917029833451,40.932090246022554
50,zelda_256,80,0,7.238247871398926,14.365586263660179,39.53446909570509
51,zelda_256,80,1,8.44627857208252,12.31094538345284,38.86414959800436
52,zelda_256,80,2,8.307604789733887,12.516444489852379,38.93604532817112
53,zelda_256,80,3,7.454593181610107,13.948671867279158,39.406564131195026
54,zelda_256,80,4,9.032411575317383,11.512061128667314,38.57276642223721
55,zelda_256,88,0,8.132659912109375,12.7856906987478,39.02847749318089
56,zelda_256,88,1,8.394762992858887,12.386493136588763,38.89071921542926
57,zelda_256,88,2,9.384835243225098,11.079754891744125,38.40653708160548
58,zelda_256,88,3,7.671505451202393,13.554272346640696,39.28199762890998
59,zelda_256,88,4,7.614475250244141,13.655789897143865,39.31440381465825
60,zelda_256,96,0,8.121554374694824,12.803174047362473,39.03441204563985
61,zelda_256,96,1,10.596928596496582,9.812435107726685,37.87900352856137
62,zelda_256,96,2,9.438641548156738,11.016593189158922,38.38170867691966
63,zelda_256,96,3,9.60520076751709,10.825559684913783,38.305739139696705
64,zelda_256,96,4,8.174783706665039,12.719807388855797,39.006040902077004
65,zelda_256,104,0,11.606330871582031,8.959047897637822,37.48385413659384
66,zelda_256,104,1,9.325085639953613,11.150747372101687,38.43427531884397
67,zelda_256,104,2,10.60463809967041,9.805301530994035,37.8758450876007
68,zelda_256,104,3,9.87863540649414,10.52591475599749,38.183834037660965
69,zelda_256,104,4,10.229795455932617,10.164589765480924,38.032134107576915
70,zelda_256,112,0,11.147903442382812,9.327464552573336,37.658871624540154
71,zelda_256,112,1,9.947118759155273,10.453446541857337,38.153830578313894
72,zelda_256,112,2,9.940496444702148,10.460410581380334,38.1567228654999
