,im,L,k,MSE,SNR,PSNR
0,fruits_256,0,0,0.0,inf,inf
1,fruits_256,0,1,0.0,inf,inf
2,fruits_256,0,2,0.0,inf,inf
3,fruits_256,0,3,0.0,inf,inf
4,fruits_256,0,4,0.0,inf,inf
5,fruits_256,8,0,86.30522155761719,1.312524055890818,28.770432890801658
6,fruits_256,8,1,3.307861328125,34.244990405195956,42.93533066061299
7,fruits_256,8,2,1.1831512451171875,95.7423490114652,47.400400957655094
8,fruits_256,8,3,77.10699462890625,1.4690973236414182,29.259865847501363
9,fruits_256,8,4,55.23561096191406,2.0508088436184106,30.70861198759119
10,fruits_256,16,0,5.468353271484375,20.715135584612725,40.75223797382448
11,fruits_256,16,1,82.84765625,1.3673009541939742,28.948001340762197
12,fruits_256,16,2,42.48985290527344,2.6659936831482987,31.8479513325071
13,fruits_256,16,3,18.38995361328125,6.159758845805357,35.484997270904856
14,fruits_256,16,4,17.47454833984375,6.482438186117505,35.706744014028956
15,fruits_256,24,0,123.89421081542969,0.9143097058192154,27.200293472251257
16,fruits_256,24,1,22.3695068359375,5.063932802549509,34.634239512367216
17,fruits_256,24,2,35.98805236816406,3.1476468435832237,32.569220170948775
18,fruits_256,24,3,62.63981628417969,1.8083973766693309,30.162298855549963
19,fruits_256,24,4,89.43150329589844,1.2666417902935394,28.61589829795522
20,fruits_256,32,0,42.642425537109375,2.6564548807098225,31.8323846111059
21,fruits_256,32,1,54.367584228515625,2.0835518268980873,30.77740324896436
22,fruits_256,32,2,25.505813598632812,4.4412494039959345,34.064411794127366
23,fruits_256,32,3,26.467681884765625,4.2798489091921645,33.90364454653083
24,fruits_256,32,4,6.437042236328125,17.59778408848475,40.04394002128243
25,fruits_256,40,0,28.497528076171875,3.975000187404892,33.5827317066422
26,fruits_256,40,1,122.62442016601562,0.9237774930148325,27.245033940521395
27,fruits_256,40,2,15.41888427734375,7.34668458533071,36.25027411908083
28,fruits_256,40,3,108.78120422363281,1.0413350380869355,27.76526498659544
29,fruits_256,40,4,32.92796325683594,3.440166601250158,32.95515492399344
30,fruits_256,48,0,20.374923706054688,5.559661526963037,35.03984369669466
31,fruits_256,48,1,112.16653442382812,1.009906207990101,27.6321705905464
32,fruits_256,48,2,196.3556671142578,0.5769004842495531,25.2003692070108
33,fruits_256,48,3,72.20045471191406,1.5689330475181482,29.545404281424084
34,fruits_256,48,4,82.34085083007812,1.3757166497723436,28.97465010607477
35,fruits_256,56,0,66.90176391601562,1.6931942121221382,29.87642792443986
36,fruits_256,56,1,122.46646118164062,0.9249689943710174,27.25063192314744
37,fruits_256,56,2,86.88883972167969,1.3037080458918293,28.741163629986445
38,fruits_256,56,3,178.02293395996094,0.6363094738615903,25.62604406588944
39,fruits_256,56,4,118.73374938964844,0.9540478593968773,27.38506178641326
40,fruits_256,64,0,112.34840393066406,1.0082713726246508,27.625134538415477
41,fruits_256,64,1,57.70733642578125,1.962968427576768,30.518493316516295
42,fruits_256,64,2,41.0751953125,2.7578123142578637,31.99500723686208
43,fruits_256,64,3,91.37428283691406,1.2397107361765975,28.522563795060222
44,fruits_256,64,4,31.381759643554688,3.6096662752505915,33.16403069097546
45,fruits_256,72,0,111.4835205078125,1.0160934901174128,27.658696861426172
46,fruits_256,72,1,77.64395141601562,1.4589375911127775,29.229727316979055
47,fruits_256,72,2,74.37345886230469,1.5230927964918521,29.416623813182817
48,fruits_256,72,3,153.32431030273438,0.7388109505902613,26.274693410866632
49,fruits_256,72,4,139.46853637695312,0.8122095663009931,26.686041175528004
50,fruits_256,80,0,160.4792938232422,0.7058709989597013,26.07661356266742
51,fruits_256,80,1,172.69992065429688,0.6559220120900557,25.757882228337984
52,fruits_256,80,2,69.16154479980469,1.6378708684320664,29.732156757087935
53,fruits_256,80,3,98.88970947265625,1.1454951182224022,28.179292598851188
54,fruits_256,80,4,99.85612487792969,1.1344089266616046,28.137056525113916
55,fruits_256,88,0,71.63984680175781,1.5812105204080351,29.579257124070296
56,fruits_256,88,1,46.68574523925781,2.4263868738268473,31.438960650761317
57,fruits_256,88,2,154.57958984375,0.7328113598817357,26.239282102467662
58,fruits_256,88,3,118.76383972167969,0.9538061392156316,27.383961306591242
59,fruits_256,88,4,105.51271057128906,1.0735927342784353,27.897755808695685
60,fruits_256,96,0,26.630386352539062,4.253700188339887,33.87702893656959
61,fruits_256,96,1,58.89788818359375,1.9232893221953133,30.429806376708648
62,fruits_256,96,2,149.09083557128906,0.7597896880066426,26.396294121375256
63,fruits_256,96,3,135.09854125976562,0.8384818843125079,26.824297011593853
64,fruits_256,96,4,153.59292602539062,0.7375188582880002,26.267091468578613
65,fruits_256,104,0,36.89247131347656,3.070482280268924,32.46142612611632
66,fruits_256,104,1,61.92991638183594,1.8291269561052363,30.211798672450946
67,fruits_256,104,2,26.94598388671875,4.203879877594381,33.82586315122852
68,fruits_256,104,3,82.23149108886719,1.3775462167035342,28.980421955534673
69,fruits_256,104,4,43.116668701171875,2.627236353264012,31.784351620423696
70,fruits_256,112,0,39.71751403808594,2.8520838271684146,32.1409830315254
71,fruits_256,112,1,73.83552551269531,1.5341893845379668,29.448149906185492
72,fruits_256,112,2,52.953369140625,2.139196830753768,30.8918676370234
73,fruits_256,112,3,122.063232421875,0.9280245754253746,27.26495494310128
74,fruits_256,112,4,73.29936218261719,1.5454115297912234,29.47980165241448
75,fruits_256,120,0,49.274017333984375,2.298933303439652,31.204623889145743
76,fruits_256,120,1,32.54856872558594,3.4802660724775127,33.0054846499125
77,fruits_256,120,2,66.09954833984375,1.7137436228906484,29.928818689190887
78,fruits_256,120,3,146.35891723632812,0.7739718329594367,26.476611729532262
79,fruits_256,120,4,97.31016540527344,1.1640888592839718,28.249221501081312
80,fruits_256,128,0,75.34855651855469,1.5033822103209713,29.360054240849603
81,fruits_256,128,1,108.14556884765625,1.0474555790901863,27.790716314935075
82,fruits_256,128,2,41.71842956542969,2.7152910745525243,31.927524092415325
83,fruits_256,128,3,34.07939147949219,3.3239349215353804,32.80588529452183
84,fruits_256,128,4,61.86627197265625,1.8310086551429188,30.21626414404798
85,lena_256,0,0,0.0,inf,inf
86,lena_256,0,1,0.0,inf,inf
87,lena_256,0,2,0.0,inf,inf
88,lena_256,0,3,0.0,inf,inf
89,lena_256,0,4,0.0,inf,inf
90,lena_256,8,0,1.1230926513671875,93.42454791244923,47.626647752941494
91,lena_256,8,1,1.6490325927734375,63.627865014666284,45.958511214018216
92,lena_256,8,2,1.991363525390625,52.689738402832056,45.139298127139334
93,lena_256,8,3,0.903045654296875,116.18950018586733,48.57370653845653
94,lena_256,8,4,1.32257080078125,79.33369098712447,46.91661430583693
95,lena_256,16,0,1.941314697265625,54.04812695518212,45.249844183658084
96,lena_256,16,1,1.7441253662109375,60.15876223721162,45.715026624406164
97,lena_256,16,2,1.83795166015625,57.087694683359345,45.48746276017748
98,lena_256,16,3,2.1851043701171875,48.01803733162015,44.736081752669904
99,lena_256,16,4,2.403900146484375,43.64757969303424,44.32163936942986
100,lena_256,24,0,1.6895904541015625,62.10050664234302,45.85298913697151
101,lena_256,24,1,2.65704345703125,39.48916339328785,43.88681703335867
102,lena_256,24,2,1.9265289306640625,54.46293670845973,45.28304825674396
103,lena_256,24,3,1.9698028564453125,53.266459064395434,45.18657597976504
104,lena_256,24,4,2.26910400390625,46.24046453452404,44.572259587302526
105,lena_256,32,0,2.9225616455078125,35.901526107772554,43.4731668037654
106,lena_256,32,1,2.8687744140625,36.574651078677505,43.55383962004872
107,lena_256,32,2,2.3730316162109375,44.21534989293912,44.37776836449779
108,lena_256,32,3,3.6053314208984375,29.10257365233474,42.561351673598736
109,lena_256,32,4,3.2251739501953125,32.53295010999929,43.04527217533017
110,lena_256,40,0,3.102813720703125,33.815895075388745,43.213246576328004
111,lena_256,40,1,2.464752197265625,42.5699684269176,44.213070984189244
112,lena_256,40,2,3.3877410888671875,30.971795206716543,42.8317014928391
113,lena_256,40,3,2.3936004638671875,43.835395589894624,44.34028700519547
114,lena_256,40,4,3.437744140625,30.52130086641574,42.76806810346336
115,lena_256,48,0,2.982940673828125,35.17482735689805,43.38435744879394
116,lena_256,48,1,2.2464599609375,46.70656278867576,44.615816783790464
117,lena_256,48,2,2.8686370849609375,36.57640200213831,43.55404752311105
118,lena_256,48,3,3.5836334228515625,29.278782408018497,42.587567824713084
119,lena_256,48,4,3.27294921875,32.058066350887664,42.98141093777978
120,lena_256,56,0,3.4102783203125,30.76711440025772,42.80290536701386
121,lena_256,56,1,3.04547119140625,34.45260737118464,43.29425865213847
122,lena_256,56,2,3.12457275390625,33.58040650088879,43.18289719445804
123,lena_256,56,3,2.7964935302734375,37.51999498011142,43.66466541948788
124,lena_256,56,4,2.56231689453125,40.94904242395369,44.04447520769353
125,lena_256,64,0,3.2222747802734375,32.56222090683083,43.04917788636927
126,lena_256,64,1,3.291534423828125,31.877054804046097,42.956819594375574
127,lena_256,64,2,3.43115234375,30.579937206489255,42.77640359634485
128,lena_256,64,3,4.24713134765625,24.704774735934468,41.84984668589206
129,lena_256,64,4,3.8126068115234375,27.52038917326695,42.318583414296725
130,lena_256,72,0,4.219970703125,24.863780011570725,41.87770924957259
131,lena_256,72,1,4.4891510009765625,23.372887923562462,41.60916146914701
132,lena_256,72,2,3.7755279541015625,27.790662522783947,42.36102670724968
133,lena_256,72,3,3.146697998046875,33.34429401324786,43.152252970380864
134,lena_256,72,4,3.209930419921875,32.687444739168875,43.06584742348238
135,lena_256,80,0,2.805419921875,37.40061243581934,43.650824841870694
136,lena_256,80,1,4.2669525146484375,24.59001426839604,41.82962551085914
137,lena_256,80,2,3.578521728515625,29.32060531634559,42.59376702306412
138,lena_256,80,3,4.0793609619140625,25.720798967626102,42.02488225339579
139,lena_256,80,4,3.80340576171875,27.586965417636204,42.32907700806006
140,lena_256,88,0,4.8118133544921875,21.805588764123332,41.30771587729238
141,lena_256,88,1,4.1495208740234375,25.28591285673836,41.95082407235436
142,lena_256,88,2,4.336639404296875,24.19486921458379,41.75927049218296
143,lena_256,88,3,4.281768798828125,24.504924984854423,41.814571477235944
144,lena_256,88,4,4.03973388671875,25.9731027240999,42.06727603513766
145,lena_256,96,0,5.1635894775390625,20.320055200782505,41.001286537503915
146,lena_256,96,1,5.532318115234375,18.96572486112873,40.7017321623491
147,lena_256,96,2,3.60308837890625,29.120690969457762,42.564054459558434
148,lena_256,96,3,4.362274169921875,24.05268883401076,41.7336740326065
149,lena_256,96,4,4.2939300537109375,24.435522215154563,41.80225395181929
150,lena_256,104,0,4.058929443359375,25.850270294655008,42.0466885885489
151,lena_256,104,1,5.2655181884765625,19.92670416510906,40.91639243594838
152,lena_256,104,2,5.064422607421875,20.717943850895747,41.08550422070813
153,lena_256,104,3,4.433685302734375,23.665284307179782,41.6631549665782
154,lena_256,104,4,5.162872314453125,20.32287781436011,41.001889764393475
155,lena_256,112,0,5.096527099609375,20.587435555049908,41.0580602305284
156,lena_256,112,1,4.62152099609375,22.703439691490907,41.48295430441746
157,lena_256,112,2,4.99493408203125,21.006167748084607,41.145505996370375
158,lena_256,112,3,3.86346435546875,27.15811861166843,42.26103451092775
159,lena_256,112,4,5.5797119140625,18.804630926075827,40.66468584396783
160,lena_256,120,0,5.0412750244140625,20.813072627389257,41.1053997005001
161,lena_256,120,1,5.2789154052734375,19.87613272092936,40.9053565838908
162,lena_256,120,2,5.0389862060546875,20.822526382727453,41.107371913675756
163,lena_256,120,3,4.22265625,24.847967015494913,41.8749463222645
164,lena_256,120,4,4.9100189208984375,21.369453948779146,41.21997195175502
165,lena_256,128,0,5.219329833984375,20.10304513322458,40.95465618035615
166,lena_256,128,1,4.5785980224609375,22.916277581707842,41.523478445056
167,lena_256,128,2,6.2831268310546875,16.699396023517927,40.14904534404997
168,lena_256,128,3,4.837738037109375,21.68873601937889,41.28438013195521
169,lena_256,128,4,5.2985687255859375,19.802408660118015,40.889217891023264
170,monarch_256,0,0,0.0,inf,inf
171,monarch_256,0,1,0.0,inf,inf
172,monarch_256,0,2,0.0,inf,inf
173,monarch_256,0,3,0.0,inf,inf
174,monarch_256,0,4,0.0,inf,inf
175,monarch_256,8,0,1.8906707763671875,58.96887988572074,45.36464449397232
176,monarch_256,8,1,1.8173980712890625,61.346349859367784,45.53630298045525
177,monarch_256,8,2,2.731964111328125,40.80973738005608,43.76605370966224
178,monarch_256,8,3,1.891845703125,58.93225738805007,45.36194647942705
179,monarch_256,8,4,1.662261962890625,67.07170133470414,45.92380893722635
