,im,L,k,MSE,SNR,PSNR
0,boat_256,0,0,0.0,inf,inf
1,boat_256,0,1,0.0,inf,inf
2,boat_256,0,2,0.0,inf,inf
3,boat_256,0,3,0.0,inf,inf
4,boat_256,0,4,0.0,inf,inf
5,boat_256,8,0,2.3462677001953125,45.53037427242871,44.42702798917503
6,boat_256,8,1,1.3747711181640625,77.70489583448949,46.74849961168893
7,boat_256,8,2,2.1690216064453125,49.25098312334241,44.76816482660432
8,boat_256,8,3,2.59075927734375,41.23364430937404,43.9965329885779
9,boat_256,8,4,2.8069000244140625,38.0585149467527,43.648534165692496
10,boat_256,16,0,1.7754669189453125,60.168086148663164,45.6376777606545
11,boat_256,16,1,3.1533660888671875,33.876956725814026,43.143059679361855
12,boat_256,16,2,1.7260894775390625,61.88928669301014,45.76017055818822
13,boat_256,16,3,2.4112548828125,44.30325773300258,44.30837240764905
14,boat_256,16,4,2.1132354736328125,50.551132548215435,44.88132468547464
15,boat_256,24,0,1.8653564453125,57.26865061187095,45.4231852877627
16,boat_256,24,1,2.268890380859375,47.08312373061455,44.57266846974119
17,boat_256,24,2,2.5412139892578125,42.03756432349992,44.080391234283795
18,boat_256,24,3,2.7889862060546875,38.30296697104153,43.67633994557812
19,boat_256,24,4,1.93475341796875,55.2145020347645,45.26454738303376
20,boat_256,32,0,3.957855224609375,26.990993977993845,42.1562045687505
21,boat_256,32,1,2.5256500244140625,42.29661493103594,44.10707190023093
22,boat_256,32,2,2.027252197265625,52.695193364343886,45.06172581061087
23,boat_256,32,3,4.03900146484375,26.448726860596903,42.068063501902614
24,boat_256,32,4,2.2516021728515625,47.44463645543199,44.605887017746696
25,boat_256,40,0,4.18975830078125,25.497042756209485,41.90891390804872
26,boat_256,40,1,3.0863800048828125,34.61221442732203,43.236309641363974
27,boat_256,40,2,2.16217041015625,49.407043048694426,44.78190441244149
28,boat_256,40,3,4.3670654296875,24.46183787561146,41.728906620678515
29,boat_256,40,4,4.6013946533203125,23.21610176517209,41.50190877351231
30,boat_256,48,0,3.1477508544921875,33.93738941592217,43.15080010370608
31,boat_256,48,1,3.0237274169921875,35.32939045129515,43.325377230572315
32,boat_256,48,2,3.9268341064453125,27.204216841720775,42.19037806472259
33,boat_256,48,3,3.93634033203125,27.138518909028885,42.17987720820624
34,boat_256,48,4,4.73333740234375,22.568948176038994,41.37912897863387
35,boat_256,56,0,4.14569091796875,25.76806825375793,41.954834407329244
36,boat_256,56,1,3.3517303466796875,31.872028917549475,42.87811289352313
37,boat_256,56,2,3.080810546875,34.67478603692844,43.2441536848299
38,boat_256,56,3,4.986297607421875,21.42400132198224,41.15302165038726
39,boat_256,56,4,3.791229248046875,28.177258494256666,42.34300314729117
40,boat_256,64,0,3.8216705322265625,27.952814255540872,42.308271172393255
41,boat_256,64,1,4.9072723388671875,21.769007129908616,41.22240200179596
42,boat_256,64,2,4.201690673828125,25.424633754839085,41.89656284143622
43,boat_256,64,3,3.253662109375,32.83267989795153,43.00707911115655
44,boat_256,64,4,4.41180419921875,24.21377779007512,41.684641311445894
45,boat_256,72,0,3.4573516845703125,30.898345404071833,42.74336802297489
46,boat_256,72,1,5.0821380615234375,21.01998120475706,41.07033901935662
47,boat_256,72,2,3.8831024169921875,27.510592063124058,42.23901515635284
48,boat_256,72,3,3.55584716796875,30.042474124169654,42.621372743555064
49,boat_256,72,4,4.2369842529296875,25.212849554335104,41.860235109519934
50,boat_256,80,0,4.4150238037109375,24.196120175708415,41.681473114384815
51,boat_256,80,1,4.0738525390625,26.222462769304528,42.03075056044337
52,boat_256,80,2,4.795989990234375,22.274117909070664,41.322020928611394
53,boat_256,80,3,3.726104736328125,28.66973799520054,42.41825302639928
54,boat_256,80,4,5.952423095703125,17.946715953427088,40.38386567765797
55,boat_256,88,0,4.9447021484375,21.604222726936086,41.18940224527411
56,boat_256,88,1,7.280914306640625,14.672119741303792,39.5089444125322
57,boat_256,88,2,4.091827392578125,26.107270977990915,42.01163055483683
58,boat_256,88,3,10.548721313476562,10.126956941854797,37.89880542007414
59,boat_256,88,4,4.6853179931640625,22.800255327186807,41.42341289018755
60,boat_256,96,0,5.040313720703125,21.194404247976216,41.106227920950104
61,boat_256,96,1,4.446685791015625,24.0238351783349,41.650439181851475
62,boat_256,96,2,5.80413818359375,18.405221094694777,40.49342617395481
63,boat_256,96,3,5.343597412109375,19.99148481716058,40.85246630016724
64,boat_256,96,4,6.1655426025390625,17.32636580748147,40.231090578892754
65,boat_256,104,0,5.8817901611328125,18.1622335388838,40.43570834319386
66,boat_256,104,1,5.8932647705078125,18.126870366966063,40.42724407506106
67,boat_256,104,2,5.328369140625,20.048619702176403,40.86486056458077
68,boat_256,104,3,5.0809173583984375,21.02503130790461,41.07138229741007
69,boat_256,104,4,5.594268798828125,19.095694249725877,40.65337030930509
70,boat_256,112,0,6.8197174072265625,15.664350904042404,39.793139819628806
71,boat_256,112,1,7.0748748779296875,15.099411420893372,39.633615972800925
72,boat_256,112,2,8.707855224609375,12.267825288516466,38.73169160948548
73,boat_256,112,3,5.95758056640625,17.931179501890195,40.38010436696404
74,boat_256,112,4,6.6934356689453125,15.959882460487712,39.87431267156648
75,boat_256,120,0,20.11981201171875,5.309515142138617,35.09456442270035
76,boat_256,120,1,20.972213745117188,5.093713416785807,34.914360855506246
77,boat_256,120,2,12.552780151367188,8.510182226171475,37.143404381837904
