,im,L,k,MSE,SNR,PSNR
0,barbara_256,0,0,0.0,inf,inf
1,barbara_256,0,1,0.0,inf,inf
2,barbara_256,0,2,0.0,inf,inf
3,barbara_256,0,3,0.0,inf,inf
4,barbara_256,0,4,0.0,inf,inf
5,barbara_256,8,0,0.4516235888004303,239.33234987286832,51.583037433405856
6,barbara_256,8,1,0.43158259987831116,250.44599758215804,51.780164339607566
7,barbara_256,8,2,0.9628986120223999,112.25287212597057,48.294998001787846
8,barbara_256,8,3,0.9152439832687378,118.09761849468254,48.515434783176474
9,barbara_256,8,4,0.9155724048614502,118.05525613452879,48.51387666202453
10,barbara_256,16,0,2.0951552391052246,51.589558973103145,44.91864153618573
11,barbara_256,16,1,1.8518059253692627,58.369040343183634,45.454848914581376
12,barbara_256,16,2,1.069905161857605,101.02590268651362,47.83735078049368
13,barbara_256,16,3,1.1647121906280518,92.80244135449485,47.468617397670734
14,barbara_256,16,4,1.7278392314910889,62.556824035270466,45.75577030204468
15,barbara_256,24,0,2.7222816944122314,39.704977992353705,43.78147298046525
16,barbara_256,24,1,2.0194036960601807,53.52477811965134,45.07857214065997
17,barbara_256,24,2,2.4239189624786377,44.59230545195159,44.285622646544624
18,barbara_256,24,3,2.393801212310791,45.153346154957056,44.339922782816586
19,barbara_256,24,4,2.4559543132781982,44.0106455487559,44.22860077256974
20,barbara_256,32,0,3.179422378540039,33.9961546144926,43.107321341534785
21,barbara_256,32,1,3.7749102115631104,28.633299524458884,42.36173734726924
22,barbara_256,32,2,3.8970987796783447,27.735538890945506,42.22338946882883
23,barbara_256,32,3,2.319852113723755,46.59268326898876,44.47620060563575
24,barbara_256,32,4,2.701343536376953,40.01273192768107,43.81500542890886
25,barbara_256,40,0,3.542465925216675,30.512116996302172,42.63774679382863
26,barbara_256,40,1,4.794567584991455,22.543875511104645,41.323309159765245
27,barbara_256,40,2,3.381399631500244,31.965501432810218,42.839838598747036
28,barbara_256,40,3,4.047623157501221,26.704100297803578,42.058802889126774
29,barbara_256,40,4,3.664914131164551,29.49267865418699,42.49016557279107
30,barbara_256,48,0,5.1025614738464355,21.18311270126561,41.05292115222778
31,barbara_256,48,1,5.028392314910889,21.495565181958263,41.116512068988854
32,barbara_256,48,2,3.796057939529419,28.473784248673567,42.33747528391402
33,barbara_256,48,3,5.538299083709717,19.516485681236336,40.69703955702943
34,barbara_256,48,4,4.3039374351501465,25.113779276360287,41.79214411352362
35,barbara_256,56,0,5.051774024963379,21.396074771259894,41.09636445331886
36,barbara_256,56,1,5.13164758682251,21.063047089044677,41.02823537084264
37,barbara_256,56,2,4.885588645935059,22.123871369227377,41.24163463175476
38,barbara_256,56,3,5.791881084442139,18.662008627208515,40.50260724270801
39,barbara_256,56,4,4.681532859802246,23.08819312018901,41.426922848118096
40,barbara_256,64,0,5.355545997619629,20.18246782189281,40.842766071443776
41,barbara_256,64,1,5.740505218505859,18.82902822162371,40.54130244784617
42,barbara_256,64,2,5.41550350189209,19.959018534077348,40.79441519864502
43,barbara_256,64,3,6.824342727661133,15.838614659183364,39.79019531308331
44,barbara_256,64,4,5.512928009033203,19.606302601542644,40.71698039617331
45,barbara_256,72,0,7.073853015899658,15.279952032178077,39.634243292861086
46,barbara_256,72,1,6.608520030975342,16.355876090107337,39.92976150148694
47,barbara_256,72,2,7.433806896209717,14.540078357528499,39.418690853833965
48,barbara_256,72,3,5.956955432891846,18.144862083205624,40.38056009941727
49,barbara_256,72,4,5.924186706542969,18.245227593223394,40.404516235873444
50,barbara_256,80,0,7.895837783813477,13.689254734590222,39.15682143485757
51,barbara_256,80,1,7.968682765960693,13.56411566882021,39.1169382300427
52,barbara_256,80,2,7.518987655639648,14.375357390639289,39.36920989048265
53,barbara_256,80,3,7.1510820388793945,15.114934240435995,39.58708600470972
54,barbara_256,80,4,7.136332988739014,15.14617310265452,39.59605254393637
55,barbara_256,88,0,7.460075855255127,14.488878781237071,39.40337117396416
56,barbara_256,88,1,7.6444902420043945,14.139351525587685,39.29731830238702
57,barbara_256,88,2,9.829882621765137,10.995872374538667,38.20532028897835
58,barbara_256,88,3,8.41797924041748,12.84015221214355,38.8787251046841
59,barbara_256,88,4,6.346920967102051,17.030011138609957,40.10517270426203
60,barbara_256,96,0,6.709163665771484,16.1105228833609,39.86411974525733
61,barbara_256,96,1,8.22747802734375,13.137456509321286,38.9781362974545
62,barbara_256,96,2,7.550161838531494,14.316002368850961,39.35124099989994
63,barbara_256,96,3,8.779563903808594,12.311332994425399,38.69607416587457
64,barbara_256,96,4,9.222505569458008,11.720040064120793,38.4823143469917
65,barbara_256,104,0,8.757360458374023,12.34254719551577,38.70707134962791
66,barbara_256,104,1,10.335070610046387,10.458383773455406,37.98766912759102
67,barbara_256,104,2,9.07555103302002,11.909815103497591,38.55207357646286
68,barbara_256,104,3,9.681339263916016,11.164584962794116,38.27144921462763
69,barbara_256,104,4,8.414114952087402,12.846049213864154,38.8807191989525
70,barbara_256,112,0,9.536092758178711,11.33463542213579,38.337098940412496
71,barbara_256,112,1,11.18029499053955,9.667735498668517,37.64627098366396
72,barbara_256,112,2,12.003762245178223,9.00452146234759,37.33762975966955
73,barbara_256,112,3,10.047186851501465,10.758049627540485,38.110358817872964
74,barbara_256,112,4,10.707883834838867,10.094257318514467,37.83376709798861
75,barbara_256,120,0,11.05010986328125,9.78163440028722,37.697137649481725
76,barbara_256,120,1,10.552682876586914,10.242716096912055,37.89717473710797
77,barbara_256,120,2,11.710142135620117,9.230300837838731,37.44518194374465
78,barbara_256,120,3,10.332748413085938,10.460734205890127,37.98864505768692
79,barbara_256,120,4,11.195161819458008,9.654897044700144,37.64049985437027
80,barbara_256,128,0,12.444962501525879,8.685292121400309,37.18086768513489
81,barbara_256,128,1,11.685456275939941,9.249800111628995,37.45434686137593
82,barbara_256,128,2,11.813993453979492,9.149161558847485,37.40683634984491
83,barbara_256,128,3,12.529690742492676,8.626560462427006,37.15140008986802
84,barbara_256,128,4,10.843365669250488,9.968135177082544,37.77916257197562
