,im,L,k,MSE,SNR,PSNR
0,peppers_256,0,0,0.0,inf,inf
1,peppers_256,0,1,0.0,inf,inf
2,peppers_256,0,2,0.0,inf,inf
3,peppers_256,0,3,0.0,inf,inf
4,peppers_256,0,4,0.0,inf,inf
5,peppers_256,8,0,12.2540283203125,9.047920506051701,37.24801481171858
6,peppers_256,8,1,2.3991546630859375,46.213558394973,44.330221149177234
7,peppers_256,8,2,1.7387847900390625,63.76492062517003,45.72834528308736
8,peppers_256,8,3,0.59820556640625,185.34343434343435,50.36229910968547
9,peppers_256,8,4,7.3346099853515625,15.11647849613361,39.477033354920145
10,peppers_256,16,0,9.139373779296875,12.131408212261961,38.52163921535935
11,peppers_256,16,1,9.083160400390625,12.20648642473886,38.54843377364383
12,peppers_256,16,2,9.381195068359375,11.818694027058942,38.40822194286907
13,peppers_256,16,3,9.905792236328125,11.192792204391345,38.17191146000241
14,peppers_256,16,4,14.143096923828125,7.839405663288315,36.62535843227156
15,peppers_256,24,0,17.224685668945312,6.43689390053657,35.769290555996044
16,peppers_256,24,1,3.9537200927734375,28.042823345979137,42.16074441076623
17,peppers_256,24,2,10.163803100585938,10.908660176101007,38.06024117826583
18,peppers_256,24,3,15.430465698242188,7.185361497788383,36.2470132740847
19,peppers_256,24,4,7.0570831298828125,15.710949138689667,39.64455127571973
20,peppers_256,32,0,8.409881591796875,13.183714052435816,38.882904797419656
21,peppers_256,32,1,9.03265380859375,12.274739680115683,38.57264995371298
22,peppers_256,32,2,13.125091552734375,8.447443865486429,36.94978019402589
23,peppers_256,32,3,11.049423217773438,10.034322329399904,37.69740752518821
24,peppers_256,32,4,13.408859252929688,8.268673123470151,36.85688528671122
25,peppers_256,40,0,5.3640594482421875,20.66969525429611,40.83586778507798
26,peppers_256,40,1,8.418731689453125,13.169854820292535,38.87833692380284
27,peppers_256,40,2,5.617889404296875,19.735787969818617,40.63507175588746
28,peppers_256,40,3,7.7313079833984375,14.340843018952828,39.248273867531715
29,peppers_256,40,4,13.408523559570312,8.268880136467969,36.85699401452751
30,peppers_256,48,0,17.164306640625,6.459537017281844,35.78454096259793
31,peppers_256,48,1,6.745025634765625,16.43781360142249,39.84096756301633
32,peppers_256,48,2,18.905288696289062,5.864680296728672,35.364970471541234
33,peppers_256,48,3,20.759552001953125,5.340841368381284,34.9586238380994
34,peppers_256,48,4,16.44134521484375,6.7435767981438515,35.9714301265884
35,peppers_256,56,0,16.368759155273438,6.773480693884742,35.990646021916234
36,peppers_256,56,1,11.864410400390625,9.345047109752992,37.388341999596605
37,peppers_256,56,2,11.447921752929688,9.685030743044662,37.54353708528751
38,peppers_256,56,3,6.213653564453125,17.843523616343088,40.19733324893998
39,peppers_256,56,4,19.313812255859375,5.740631246296662,35.27212355432731
40,peppers_256,64,0,10.026031494140625,11.05856032727306,38.119512963668576
41,peppers_256,64,1,7.81207275390625,14.19258084426492,39.20314081644709
42,peppers_256,64,2,20.70263671875,5.35552430481851,34.970546994941444
43,peppers_256,64,3,12.681915283203125,8.7426442808637,37.09895513149304
44,peppers_256,64,4,18.034988403320312,6.147687574929713,35.569644934691766
45,peppers_256,72,0,24.489425659179688,4.527401976025257,34.24101760960587
46,peppers_256,72,1,16.386703491210938,6.766063362320622,35.98588765416378
47,peppers_256,72,2,23.931915283203125,4.63287090937145,34.34102904058027
48,peppers_256,72,3,9.052322387695312,12.248069541999788,38.56320348428358
49,peppers_256,72,4,16.185623168945312,6.850120811772148,36.039509358673975
50,peppers_256,80,0,24.51422119140625,4.5228226202006265,34.23662260456729
51,peppers_256,80,1,19.295242309570312,5.746156090825625,35.276301240580054
52,peppers_256,80,2,15.358596801757812,7.218984621590178,36.26728821545525
53,peppers_256,80,3,17.603195190429688,6.298485753391647,35.67488856256786
54,peppers_256,80,4,11.92584228515625,9.296909305860497,37.36591299203759
55,peppers_256,88,0,21.136672973632812,5.24554996235236,34.88043732811579
56,peppers_256,88,1,16.5177001953125,6.7124038340735925,35.951307816858666
57,peppers_256,88,2,13.155364990234375,8.428004407585687,36.93977458955822
58,peppers_256,88,3,13.2093505859375,8.393559804456109,36.92198894038896
59,peppers_256,88,4,9.208892822265625,12.039826748012473,38.48872942406668
60,peppers_256,96,0,21.965011596679688,5.047731189809788,34.7134892397576
61,peppers_256,96,1,28.041290283203125,3.9539362490572527,33.65282367622404
62,peppers_256,96,2,14.929733276367188,7.426353309110978,36.39028311859338
63,peppers_256,96,3,38.107666015625,2.9094795277053476,32.32068010562693
64,peppers_256,96,4,8.572586059570312,12.93349210502427,38.79968507208208
65,peppers_256,104,0,16.69683837890625,6.64038733591411,35.90446117539824
66,peppers_256,104,1,9.632217407226562,11.510690574520362,38.29354084452785
67,peppers_256,104,2,62.035980224609375,1.787244655757221,30.20436712004068
68,peppers_256,104,3,24.659286499023438,4.496215822200881,34.21099854464639
69,peppers_256,104,4,32.67018127441406,3.393720811948028,32.989288166508345
70,peppers_256,112,0,25.396728515625,4.365659697188176,34.083025843707
71,peppers_256,112,1,18.124481201171875,6.11733229163685,35.548147767803506
72,peppers_256,112,2,32.9871826171875,3.3611077189515637,32.94735136139757
73,peppers_256,112,3,18.163009643554688,6.1043558472391295,35.53892547338667
74,peppers_256,112,4,23.14190673828125,4.791025881099387,34.48681221818356
75,peppers_256,120,0,97.37100219726562,1.1386703599545296,28.246507208348813
76,peppers_256,120,1,87.59382629394531,1.2657681347202159,28.706068631582472
77,peppers_256,120,2,96.35667419433594,1.1506569217766873,28.291985592050985
78,peppers_256,120,3,32.9639892578125,3.3634725837928316,32.95040596926041
79,peppers_256,120,4,89.34457397460938,1.24096483075293,28.620121785583233
80,peppers_256,128,0,1122.0634765625,0.09881212287629254,17.630629346598493
