,im,L,k,MSE,SNR,PSNR
0,baboon_256,0,0,0.0,inf,inf
1,baboon_256,0,1,0.0,inf,inf
2,baboon_256,0,2,0.0,inf,inf
3,baboon_256,0,3,0.0,inf,inf
4,baboon_256,0,4,0.0,inf,inf
5,baboon_256,8,0,1.4923248291015625,66.40113086778254,46.39216996087836
6,baboon_256,8,1,1.154266357421875,85.84851809745393,47.50774323096131
7,baboon_256,8,2,1.7797088623046875,55.67880138894843,45.627313977926846
8,baboon_256,8,3,1.864959716796875,53.13361751566821,45.42410905399758
9,baboon_256,8,4,0.9164886474609375,108.12142250636832,48.50953271139349
10,baboon_256,16,0,1.96185302734375,50.50941884702735,45.20413891873133
11,baboon_256,16,1,1.6874237060546875,58.723873511353055,45.85856214795064
12,baboon_256,16,2,1.767730712890625,56.056081139404405,45.65664253365615
13,baboon_256,16,3,2.2338409423828125,44.35949507162032,44.64028114337509
14,baboon_256,16,4,2.0629730224609375,48.033617112552605,44.98586812135164
15,baboon_256,24,0,2.313262939453125,42.836486326037914,44.488553607547146
16,baboon_256,24,1,2.5135650634765625,39.4229127840271,44.127902294724535
17,baboon_256,24,2,2.6404876708984375,37.52793749674944,43.91396216868913
18,baboon_256,24,3,2.337310791015625,42.3957552651164,44.44363896721748
19,baboon_256,24,4,2.0865325927734375,47.49125732212983,44.93655187851288
20,baboon_256,32,0,1.7156829833984375,57.75662359145848,45.78643317028753
21,baboon_256,32,1,3.2905731201171875,30.113920176581605,42.95808815128466
22,baboon_256,32,2,2.176300048828125,45.53235034285474,44.75361589066499
23,baboon_256,32,3,2.106964111328125,47.03072811807477,44.89423222689758
24,baboon_256,32,4,1.9960784912109375,49.64336658640064,45.12902745945838
25,baboon_256,40,0,2.538238525390625,39.03969437197167,44.08547929321416
26,baboon_256,40,1,3.2563629150390625,30.43028644527644,43.003475607146996
27,baboon_256,40,2,2.9247283935546875,33.880772140341726,43.46994819563338
28,baboon_256,40,3,3.1558685302734375,31.399297950421374,43.13961458144867
29,baboon_256,40,4,3.469390869140625,28.561802348594803,42.72827129706096
30,baboon_256,48,0,3.746917724609375,26.446285602586762,42.39406203973857
31,baboon_256,48,1,2.4869384765625,39.844997054925635,44.174153193132575
32,baboon_256,48,2,2.96514892578125,33.41891377287417,43.410338500071724
33,baboon_256,48,3,3.188690185546875,31.076100376123346,43.09468035806104
34,baboon_256,48,4,3.4727783203125,28.533942317831908,42.72403299220762
35,baboon_256,56,0,2.93426513671875,33.77065522620905,43.4558100725313
36,baboon_256,56,1,2.812042236328125,35.2384665472896,43.64058521452384
37,baboon_256,56,2,4.0503997802734375,24.46475944350473,42.05582470048783
38,baboon_256,56,3,3.944427490234375,25.122037740520383,42.17096383962601
39,baboon_256,56,4,4.0339202880859375,24.56470361278072,42.073530487428876
40,baboon_256,64,0,3.717681884765625,26.654259117886077,42.428081356261124
41,baboon_256,64,1,3.7050323486328125,26.745260756219807,42.4428835671143
42,baboon_256,64,2,3.9178466796875,25.292479358155475,42.20032924479369
43,baboon_256,64,3,3.8076629638671875,26.024376951097825,42.32421861126746
44,baboon_256,64,4,3.768707275390625,26.293381001352305,42.368879548111515
45,baboon_256,72,0,3.4026336669921875,29.12216417408462,42.81265166097053
46,baboon_256,72,1,4.0849151611328125,24.25804511615224,42.018973196896795
47,baboon_256,72,2,4.1853790283203125,23.675766424954336,41.91345567008349
48,baboon_256,72,3,5.1009979248046875,19.42601383791157,41.05425214016993
49,baboon_256,72,4,2.9158172607421875,33.98431637282761,43.48320058347536
50,baboon_256,80,0,4.1294097900390625,23.996663279445727,41.97192377794168
51,baboon_256,80,1,4.2834320068359375,23.133799279706754,41.81288483360547
52,baboon_256,80,2,4.22955322265625,23.428492575436167,41.86785866585714
53,baboon_256,80,3,4.0438232421875,24.504546895281795,42.062881967927396
54,baboon_256,80,4,4.4774169921875,22.131522805965265,41.620528177525564
55,baboon_256,88,0,5.0687713623046875,19.54952180548908,41.08177658977489
56,baboon_256,88,1,4.8895721435546875,20.26599738487032,41.2380950252605
57,baboon_256,88,2,3.4722137451171875,28.538581881303422,42.72473908917698
58,baboon_256,88,3,4.8480377197265625,20.439621554760308,41.275143707069205
59,baboon_256,88,4,3.3584136962890625,29.505613434076793,42.869461684853995
60,baboon_256,96,0,3.87921142578125,25.544381421401262,42.243369105929744
61,baboon_256,96,1,3.56072998046875,27.829140883457036,42.615413196392296
62,baboon_256,96,2,4.8806304931640625,20.303126084468996,41.24604431894937
63,baboon_256,96,3,4.627471923828125,21.41386439627258,41.47736568421577
64,baboon_256,96,4,4.781982421875,20.721961632715576,41.33472385511559
65,baboon_256,104,0,3.7048492431640625,26.746582592328696,42.443098203998076
66,baboon_256,104,1,4.93450927734375,20.081440869791088,41.19836391043287
67,baboon_256,104,2,4.2998046875,23.045711020894846,41.796316320481964
68,baboon_256,104,3,4.9938812255859375,19.842693848367905,41.14642151984748
69,baboon_256,104,4,5.5332489013671875,17.908476202819976,40.70100154405967
70,baboon_256,112,0,5.3347015380859375,18.57499535203009,40.859702340124294
71,baboon_256,112,1,4.546051025390625,21.797392004833352,41.554460548812415
72,baboon_256,112,2,4.1806488037109375,23.70255453805528,41.91836674785223
73,baboon_256,112,3,5.89105224609375,16.820773630062476,40.42887486478615
74,baboon_256,112,4,5.365570068359375,18.468131999385733,40.834644902247845
75,baboon_256,120,0,6.0781707763671875,16.302940460261233,40.293074627232016
76,baboon_256,120,1,19.6226806640625,5.049873560644234,35.203220245882136
77,baboon_256,120,2,5.6094207763671875,17.665292055089644,40.641623421455584
78,baboon_256,120,3,5.5912933349609375,17.7225644118538,40.65568083702583
79,baboon_256,120,4,18.645828247070312,5.314435752672113,35.424986813956764
80,baboon_256,128,0,226.73426818847656,0.43704049267066314,24.575631973340343
81,baboon_256,128,1,712.8831176757812,0.1390018276733565,19.600620308891965
82,baboon_256,128,2,684.35302734375,0.14479669456425184,19.778001681015663
83,baboon_256,128,3,523.5537109375,0.18926817670144128,20.941191186597024
84,baboon_256,128,4,524.7871704101562,0.18882332088447779,20.930971516652864
85,barbara_256,0,0,0.0,inf,inf
86,barbara_256,0,1,0.0,inf,inf
87,barbara_256,0,2,0.0,inf,inf
88,barbara_256,0,3,0.0,inf,inf
89,barbara_256,0,4,0.0,inf,inf
90,barbara_256,8,0,1.310150146484375,82.50057068318931,46.957592911258786
91,barbara_256,8,1,1.0796661376953125,100.11255423491669,47.79790880355472
92,barbara_256,8,2,0.8592071533203125,125.7998543749667,48.78982476783139
93,barbara_256,8,3,1.265411376953125,85.41738815868806,47.108486261092885
94,barbara_256,8,4,1.4310760498046875,75.52927377994818,46.574176473506725
95,barbara_256,16,0,1.4127044677734375,76.51149779117117,46.630290422176785
96,barbara_256,16,1,1.9549560546875,55.28929128941617,45.21943361499825
97,barbara_256,16,2,2.0183868408203125,53.55174368937911,45.08075954798024
98,barbara_256,16,3,1.7179718017578125,62.916128573839366,45.780643296855416
99,barbara_256,16,4,1.948211669921875,55.48069361988753,45.23444220396662
100,barbara_256,24,0,1.888824462890625,57.225081996348536,45.36888762046281
101,barbara_256,24,1,1.701507568359375,63.524921531701196,45.82246475676221
102,barbara_256,24,2,2.2894287109375,47.2118368435084,44.53353236012924
103,barbara_256,24,3,1.505279541015625,71.80602128737962,46.35463201903399
104,barbara_256,24,4,1.8195953369140625,59.402292681699635,45.53105545677176
105,barbara_256,32,0,2.920257568359375,37.01321963403037,43.47659202712655
106,barbara_256,32,1,1.6461334228515625,65.66183109166582,45.96615328011191
107,barbara_256,32,2,2.460601806640625,43.92751987498295,44.2203902232587
108,barbara_256,32,3,2.496307373046875,43.29920903678529,44.157823014122535
109,barbara_256,32,4,2.2928009033203125,47.142398892593555,44.527140167107724
110,barbara_256,40,0,2.7033843994140625,39.98252515959338,43.81172557612814
111,barbara_256,40,1,3.0685272216796875,35.224759944107134,43.26150380494876
112,barbara_256,40,2,3.2957763671875,32.79595540575577,42.95122625619367
113,barbara_256,40,3,2.492218017578125,43.37025653584767,44.16494329425892
114,barbara_256,40,4,2.2317047119140625,48.43299124144485,44.64443630490403
115,barbara_256,48,0,2.9876556396484375,36.178244015546554,43.37749822081645
116,barbara_256,48,1,2.3093719482421875,46.804125618611536,44.49586474698248
117,barbara_256,48,2,3.2142333984375,33.627967035053736,43.060029514234124
118,barbara_256,48,3,2.5403900146484375,42.5478505829284,44.08179963851577
119,barbara_256,48,4,2.9466705322265625,36.68144557849549,43.43748780849309
120,barbara_256,56,0,3.7823486328125,28.57698886558012,42.353188040139685
121,barbara_256,56,1,2.9513702392578125,36.62303472735639,43.430566671996104
122,barbara_256,56,2,2.9294281005859375,36.89735028622326,43.462975176477656
123,barbara_256,56,3,3.5449981689453125,30.49032174755192,42.63464345669601
124,barbara_256,56,4,3.0831146240234375,35.05809804261216,43.24090689642703
125,barbara_256,64,0,3.130706787109375,34.525154259311606,43.174379661042096
126,barbara_256,64,1,3.7612152099609375,28.737556542729063,42.377521771864046
127,barbara_256,64,2,3.3811798095703125,31.96757961812184,42.84012093909376
128,barbara_256,64,3,3.9506683349609375,27.35945556581219,42.16409789384982
129,barbara_256,64,4,3.283447265625,32.919101791954795,42.9675031525023
130,barbara_256,72,0,3.2891693115234375,32.86183365111176,42.95994131298969
131,barbara_256,72,1,3.9517059326171875,27.352271805822095,42.162957419040914
132,barbara_256,72,2,4.0428619384765625,26.735549323842342,42.06391450199972
133,barbara_256,72,3,3.535064697265625,30.57599903312413,42.64682994387513
134,barbara_256,72,4,3.0776824951171875,35.11997580553201,43.24856546454642
135,barbara_256,80,0,3.9638214111328125,27.268669184249326,42.14966281630542
136,barbara_256,80,1,4.284454345703125,25.227981452066697,41.81184841432423
137,barbara_256,80,2,3.767822265625,28.687163869630012,42.369899526491
138,barbara_256,80,3,3.9430999755859375,27.41196911943966,42.17242572307277
139,barbara_256,80,4,3.79571533203125,28.47635433919182,42.33786726755392
140,barbara_256,88,0,3.866851806640625,27.952489562698783,42.25722832392329
141,barbara_256,88,1,3.4970245361328125,30.90860062570632,42.69381681412625
142,barbara_256,88,2,3.9854583740234375,27.12062819928711,42.12602083351351
143,barbara_256,88,3,3.8177337646484375,28.31211955283594,42.31274721926973
144,barbara_256,88,4,3.90576171875,27.67402175271909,42.21374616383207
145,barbara_256,96,0,4.7452545166015625,22.778153287136035,41.36820849649125
146,barbara_256,96,1,4.572479248046875,23.638846433648578,41.529286177373194
147,barbara_256,96,2,4.2462158203125,25.455167457237316,41.850782968059974
148,barbara_256,96,3,4.481781005859375,24.11722808952805,41.61629729166513
149,barbara_256,96,4,4.2139892578125,25.649836331508357,41.88386936686171
150,barbara_256,104,0,5.0155792236328125,21.550479006756902,41.12759266163191
151,barbara_256,104,1,4.363128662109375,24.77307985535528,41.73282341000445
152,barbara_256,104,2,5.2727508544921875,20.499382153347515,40.91043110127298
153,barbara_256,104,3,5.1069488525390625,21.16491429356806,41.049188525661755
154,barbara_256,104,4,5.621429443359375,19.227873595978348,40.632335968243666
155,barbara_256,112,0,4.6204986572265625,23.39317523587476,41.48391512498942
156,barbara_256,112,1,5.682220458984375,19.022164934611563,40.58562281381902
157,barbara_256,112,2,4.4851837158203125,24.098931418209776,41.61300124160504
158,barbara_256,112,3,5.0258941650390625,21.506249677421312,41.118670218607505
159,barbara_256,112,4,4.333465576171875,24.942654525736096,41.76245009867185
160,barbara_256,120,0,4.889495849609375,22.106192149495378,41.23816279049022
161,barbara_256,120,1,32.25721740722656,3.3508201715319093,33.044534595883114
162,barbara_256,120,2,4.8822021484375,22.139217402175273,41.24464603375149
163,barbara_256,120,3,5.2578887939453125,20.557326143925522,40.92268964469693
164,barbara_256,120,4,25.844833374023438,4.182195071695221,34.007066243245575
165,barbara_256,128,0,864.9508056640625,0.12496448822039165,18.7608895332933
166,barbara_256,128,1,290.86541748046875,0.37160875191662474,23.49388272106967
167,barbara_256,128,2,771.0890502929688,0.14017594300497177,19.259758248174737
168,barbara_256,128,3,640.6428833007812,0.16871823223684781,20.06464354798684
