,im,L,k,MSE,SNR,PSNR
0,peppers_256,0,0,0.0,inf,inf
1,peppers_256,0,1,0.0,inf,inf
2,peppers_256,0,2,0.0,inf,inf
3,peppers_256,0,3,0.0,inf,inf
4,peppers_256,0,4,0.0,inf,inf
5,peppers_256,8,0,0.6784919500350952,163.41162797194394,49.81535661526652
6,peppers_256,8,1,0.9200639128684998,120.50627415156576,48.49262363911475
7,peppers_256,8,2,0.6097897887229919,181.82245123074705,50.27900213285889
8,peppers_256,8,3,0.4131830036640167,268.3398715288189,51.96937912412258
9,peppers_256,8,4,0.3549765646457672,312.34026457981787,52.62880678745169
10,peppers_256,16,0,1.1598196029663086,95.59544763472539,47.486899160624134
11,peppers_256,16,1,1.5952038764953613,69.50426572726307,46.10264164522634
12,peppers_256,16,2,1.4066693782806396,78.81985335929718,46.64888327442593
13,peppers_256,16,3,1.300994634628296,85.22208406552818,46.98804855356385
14,peppers_256,16,4,0.9303185343742371,119.17796972159746,48.44448687544723
15,peppers_256,24,0,2.3650975227355957,46.879028477798954,44.39231307670312
16,peppers_256,24,1,1.5854923725128174,69.929995276718,46.12916203803802
17,peppers_256,24,2,2.201958179473877,50.35221611138192,44.70271294459334
18,peppers_256,24,3,1.6709104776382446,66.35512530737633,45.90127178544364
19,peppers_256,24,4,2.3141708374023438,47.91066948434507,44.486849444533476
20,peppers_256,32,0,2.8664116859436035,38.68023377967598,43.557417951508
21,peppers_256,32,1,3.0563395023345947,36.27655698472067,43.27878766264956
22,peppers_256,32,2,2.522146463394165,43.959966532588425,44.11310058013498
23,peppers_256,32,3,2.466250419616699,44.95629204528449,44.210431887152346
24,peppers_256,32,4,2.4914088249206543,44.502320539313665,44.16635362420589
25,peppers_256,40,0,3.031385898590088,36.57517644740036,43.31439134839986
26,peppers_256,40,1,3.3558714389801025,33.038653636502175,42.87275045901648
27,peppers_256,40,2,3.7339160442352295,29.69361731961559,42.409158121009334
28,peppers_256,40,3,4.845225811004639,22.88303547572008,41.27766338781849
29,peppers_256,40,4,3.5750114917755127,31.013459502483713,42.59802918700973
30,peppers_256,48,0,5.736997604370117,19.326045044299246,40.543956923361854
31,peppers_256,48,1,4.788094520568848,23.15607464405725,41.32917645750852
32,peppers_256,48,2,5.584198474884033,19.854859138651275,40.661195151827656
33,peppers_256,48,3,4.723809719085693,23.47119818843034,41.3878796549448
34,peppers_256,48,4,4.8223161697387695,22.991747164329936,41.29824679863497
35,peppers_256,56,0,5.306529521942139,20.893782586649046,40.88269776174631
36,peppers_256,56,1,4.82128381729126,22.996670248586558,41.29917662768978
37,peppers_256,56,2,4.9704084396362305,22.306712912552566,41.16688282840444
38,peppers_256,56,3,5.428737640380859,20.423435698269497,40.78381507255719
39,peppers_256,56,4,4.812847137451172,23.036982259073174,41.30678292752926
40,peppers_256,64,0,5.303234577178955,20.906764071536255,40.88539523241853
41,peppers_256,64,1,6.028295040130615,18.39217778542761,40.32885861225813
42,peppers_256,64,2,5.8495635986328125,18.954144570204797,40.45956893721665
43,peppers_256,64,3,6.15230655670166,18.021448232341434,40.2404239354025
44,peppers_256,64,4,5.872185230255127,18.88112683330268,40.44280614503337
45,peppers_256,72,0,6.951176166534424,15.95031854535357,39.710220657140056
46,peppers_256,72,1,6.375833511352539,17.389643867531536,40.08543392825669
47,peppers_256,72,2,6.700552940368652,16.546914128999283,39.869697180115125
48,peppers_256,72,3,7.499391555786133,14.784329274759585,39.3805433143404
49,peppers_256,72,4,6.349519729614258,17.4617103092031,40.10339483869869
50,peppers_256,80,0,7.397307395935059,14.988355652493302,39.440066946353134
51,peppers_256,80,1,8.611902236938477,12.874446442916097,38.77981269837123
52,peppers_256,80,2,8.860193252563477,12.513663185508427,38.65637166339028
53,peppers_256,80,3,7.4373602867126465,14.907637904698097,39.41661540421006
54,peppers_256,80,4,7.812549591064453,14.1917146033741,39.202875737724455
55,peppers_256,88,0,9.311640739440918,11.906975067398351,38.44054149134284
56,peppers_256,88,1,8.013957977294922,13.835045608576879,39.09233300070553
57,peppers_256,88,2,6.043387413024902,18.34624632571721,40.31799925158935
58,peppers_256,88,3,9.658531188964844,11.47933075453232,38.2816927431047
59,peppers_256,88,4,8.177576065063477,13.558232077445448,39.0045576839083
60,peppers_256,96,0,7.941201210021973,13.96180139361901,39.13194160780008
61,peppers_256,96,1,8.085552215576172,13.712541971778357,39.05370674784083
62,peppers_256,96,2,8.900090217590332,12.457567441503121,38.63685951885574
63,peppers_256,96,3,8.480375289916992,13.074123529995216,38.846652889492134
64,peppers_256,96,4,8.802122116088867,12.596220849791987,38.684929714222086
65,peppers_256,104,0,9.812284469604492,11.299455744943641,38.213102304460115
66,peppers_256,104,1,10.552924156188965,10.506421962302257,37.89707543989315
67,peppers_256,104,2,10.812492370605469,10.254201373821191,37.79154546837131
68,peppers_256,104,3,8.999506950378418,12.319949829743912,38.5886164416142
69,peppers_256,104,4,9.301656723022461,11.919755525558328,38.44520053003532
70,peppers_256,112,0,11.025400161743164,10.056185942875036,37.70685999926845
71,peppers_256,112,1,10.484981536865234,10.57450351545801,37.92512690820444
72,peppers_256,112,2,8.745427131652832,12.677879816733359,38.71299335344831
73,peppers_256,112,3,11.684590339660645,9.488862758393791,37.45466870185331
74,peppers_256,112,4,10.363401412963867,10.698560221974905,37.975780405520275
75,peppers_256,120,0,11.071067810058594,10.014704635840086,37.68890850047789
76,peppers_256,120,1,11.346070289611816,9.771971377844078,37.5823489114954
77,peppers_256,120,2,11.661986351013184,9.507254663478589,37.46307832073326
78,peppers_256,120,3,10.902929306030273,10.169145466234568,37.755371647135235
79,peppers_256,120,4,11.728397369384766,9.453420670288034,37.43841689006777
80,peppers_256,128,0,11.763571739196777,9.42515390556578,37.42541155530089
