,im,L,k,MSE,SNR,PSNR
0,airplane_256,0,0,0.0,inf,inf
1,airplane_256,0,1,0.0,inf,inf
2,airplane_256,0,2,0.0,inf,inf
3,airplane_256,0,3,0.0,inf,inf
4,airplane_256,0,4,0.0,inf,inf
5,airplane_256,8,0,0.9690884351730347,119.90515595248449,48.267169500140795
6,airplane_256,8,1,0.6642275452613831,174.93809279686832,49.90763479206609
7,airplane_256,8,2,1.3085368871688843,88.80047715168068,46.96294391119294
8,airplane_256,8,3,1.2768044471740723,91.0074367365749,47.069559741891105
9,airplane_256,8,4,1.091296672821045,106.4776452133714,47.75137529753205
10,airplane_256,16,0,1.8783586025238037,61.861829682066436,45.39301852687524
11,airplane_256,16,1,1.3663008213043213,85.04620515432633,46.77534031471697
12,airplane_256,16,2,2.0168488025665283,57.61398663266376,45.08407019260154
13,airplane_256,16,3,1.4930360317230225,77.82712371453889,46.390100721049365
14,airplane_256,16,4,1.195735216140747,97.17761790624925,47.354453408310675
15,airplane_256,24,0,3.1187632083892822,37.257942391587946,43.19097958599946
16,airplane_256,24,1,1.9156348705291748,60.65806262916542,45.30767626911327
17,airplane_256,24,2,2.9063329696655273,39.98120695872796,43.49734992267064
18,airplane_256,24,3,2.544369697570801,45.668952928542915,44.07500146206835
19,airplane_256,24,4,2.468757152557373,47.06769146199829,44.20601989644535
20,airplane_256,32,0,3.241187810897827,35.850653134162,43.02376163876623
21,airplane_256,32,1,2.257153272628784,51.48019913412506,44.595193098996816
22,airplane_256,32,2,2.8456594944000244,40.833662699222934,43.588974287704744
23,airplane_256,32,3,2.0877671241760254,55.6569258159153,44.933983063488235
24,airplane_256,32,4,2.5536253452301025,45.50342522571627,44.05923180718362
25,airplane_256,40,0,3.046201705932617,38.14543853904014,43.29321703866178
26,airplane_256,40,1,4.114881992340088,28.238646981244525,41.98722975951553
27,airplane_256,40,2,3.977949380874634,29.210703512175716,42.13421108410991
28,airplane_256,40,3,4.273284435272217,27.191894597994338,41.82318559892984
29,airplane_256,40,4,4.181251049041748,27.790414540595954,41.91774116795059
30,airplane_256,48,0,5.032461166381836,23.089835392553002,41.112999285821616
31,airplane_256,48,1,4.268102645874023,27.22490755078283,41.82845505410551
32,airplane_256,48,2,5.179533958435059,22.434199849571037,40.98789676100556
33,airplane_256,48,3,4.800549030303955,24.205293856526772,41.31789451159853
34,airplane_256,48,4,5.0697126388549805,22.92017481634145,41.08097017490485
35,airplane_256,56,0,4.704249382019043,24.700795071646457,41.40590024338102
36,airplane_256,56,1,5.069381237030029,22.921673182198578,41.08125407795512
37,airplane_256,56,2,5.001908779144287,23.2308714696414,41.139445937204314
38,airplane_256,56,3,6.751363754272461,17.21114491537179,39.83688853054258
39,airplane_256,56,4,5.703404903411865,20.373566653431883,40.5694615619928
40,airplane_256,64,0,6.356430530548096,18.280495537981192,40.098670559214504
41,airplane_256,64,1,6.762872219085693,17.18185649334675,39.829491791309074
42,airplane_256,64,2,5.401700973510742,21.51150175120681,40.805498219547786
43,airplane_256,64,3,5.459353923797607,21.284331731023283,40.75939110824657
44,airplane_256,64,4,6.204896450042725,18.72693620058265,40.203458226641516
45,airplane_256,72,0,6.660212516784668,17.446695530861046,39.89592273830584
46,airplane_256,72,1,6.351006031036377,18.296109212198342,40.10237835714322
47,airplane_256,72,2,6.977301120758057,16.653817563566374,39.69392894551856
48,airplane_256,72,3,6.724754810333252,17.27924708461059,39.854039066113856
49,airplane_256,72,4,5.960296630859375,19.495455872037358,40.378124867082676
50,airplane_256,80,0,7.850656986236572,14.801143414479366,39.18174358446468
51,airplane_256,80,1,7.276724815368652,15.968543939679686,39.511444093938486
52,airplane_256,80,2,6.258758544921875,18.5657745249577,40.16592163529467
53,airplane_256,80,3,9.406220436096191,12.353388987702392,38.396652085864474
54,airplane_256,80,4,8.080385208129883,14.380341649338868,39.05648295912939
55,airplane_256,88,0,8.796038627624512,13.210344436897145,38.68793232979597
56,airplane_256,88,1,8.772782325744629,13.245364541893952,38.6994300728739
57,airplane_256,88,2,7.867164134979248,14.770087156886092,39.172621497896436
58,airplane_256,88,3,8.035866737365723,14.460008328767227,39.0804763484578
59,airplane_256,88,4,7.999577522277832,14.52560458693886,39.100133094495156
60,airplane_256,96,0,8.871126174926758,13.098528603909891,38.65101604563766
61,airplane_256,96,1,8.756997108459473,13.269240415635299,38.7072515456326
62,airplane_256,96,2,9.341678619384766,12.438738762651269,38.42655438638543
63,airplane_256,96,3,8.366426467895508,13.888689561434765,38.90540362452947
64,airplane_256,96,4,8.609911918640137,13.495922031398027,38.780816523229916
65,airplane_256,104,0,11.11430835723877,10.454874582950675,37.671979191123135
66,airplane_256,104,1,9.037827491760254,12.856928289139143,38.570163133274306
67,airplane_256,104,2,10.819999694824219,10.739251684707153,37.788531123465425
68,airplane_256,104,3,9.24759578704834,12.565287521964704,38.470515224137486
69,airplane_256,104,4,10.44834041595459,11.121259006237656,37.94033047017098
70,airplane_256,112,0,10.418994903564453,11.152582473326579,37.952545352719206
71,airplane_256,112,1,11.574212074279785,10.03944797325674,37.49588925189988
72,airplane_256,112,2,10.522637367248535,11.042735380470074,37.90955756935032
73,airplane_256,112,3,12.368699073791504,9.394577332501331,37.20756337454225
74,airplane_256,112,4,11.269416809082031,10.310977215566936,37.61178918925705
75,airplane_256,120,0,12.724000930786133,9.132245477130182,37.08456668663073
76,airplane_256,120,1,12.147098541259766,9.565963390885688,37.28607806225824
77,airplane_256,120,2,10.770636558532715,10.788470980307745,37.80838989446566
78,airplane_256,120,3,12.926101684570312,8.989462003836506,37.016127928435274
79,airplane_256,120,4,11.624974250793457,9.99560923270353,37.47688361262968
80,airplane_256,128,0,11.583639144897461,10.031277606084341,37.49235341004895
81,airplane_256,128,1,13.239048957824707,8.776967312481663,36.91223572682942
82,airplane_256,128,2,12.79961109161377,9.078299263897524,37.058835867928586
83,airplane_256,128,3,12.757264137268066,9.10843412042541,37.0732281324478
84,airplane_256,128,4,11.720550537109375,9.914099135809863,37.44132349048192
