,im,L,k,MSE,SNR,PSNR
0,lena_256,0,0,0.0,inf,inf
1,lena_256,0,1,0.0,inf,inf
2,lena_256,0,2,0.0,inf,inf
3,lena_256,0,3,0.0,inf,inf
4,lena_256,0,4,0.0,inf,inf
5,lena_256,8,0,1.7259063720703125,60.79380951117948,45.76063128698525
6,lena_256,8,1,1.0308685302734375,101.78254562678548,47.99877078918513
7,lena_256,8,2,1.569244384765625,66.86302288948094,46.17389777580317
8,lena_256,8,3,0.6477813720703125,161.9750547664476,50.016519058065825
9,lena_256,8,4,0.70684814453125,148.4398368016579,49.63754238550203
10,lena_256,16,0,1.5035400390625,69.78492124705691,46.35965363075623
11,lena_256,16,1,1.62017822265625,64.76103786023734,46.03517570486471
12,lena_256,16,2,2.610107421875,40.19927392199046,43.964219792892024
13,lena_256,16,3,2.1358184814453125,49.12609574703693,44.835160206838964
14,lena_256,16,4,1.1847381591796875,88.56338626791855,47.39457984014404
15,lena_256,24,0,2.682861328125,39.109148921648924,43.84482135451478
16,lena_256,24,1,2.7822723388671875,37.71177312588092,43.68680722818485
17,lena_256,24,2,2.46905517578125,42.49577905223346,44.205495656830074
18,lena_256,24,3,1.1972198486328125,87.64006321612011,47.34906452499082
19,lena_256,24,4,2.923797607421875,35.886349640422935,43.47133054491132
20,lena_256,32,0,2.1409149169921875,49.009151360944216,44.824809527117395
21,lena_256,32,1,3.1168060302734375,33.66408502763594,43.19370585412733
22,lena_256,32,2,2.8001861572265625,37.4705170750846,43.65893456536821
23,lena_256,32,3,2.6127471923828125,40.15865887203686,43.95982971142384
24,lena_256,32,4,2.8968353271484375,36.22036165965225,43.5115655276923
25,lena_256,40,0,2.2984619140625,45.64984199904403,44.51643049061562
26,lena_256,40,1,2.8634796142578125,36.642280495148164,43.56186265245647
27,lena_256,40,2,3.250518798828125,32.279285157680285,43.011276788161425
28,lena_256,40,3,3.4724884033203125,30.215917529759682,42.724395568203605
29,lena_256,40,4,2.440673828125,42.989940732219665,44.25570616727417
30,lena_256,48,0,2.7535858154296875,38.10464980965205,43.73181745063566
31,lena_256,48,1,3.7840423583984375,27.728131262828086,42.35124371638223
32,lena_256,48,2,3.471038818359375,30.228536385936223,42.72620890237408
33,lena_256,48,3,3.637542724609375,28.84486345903771,42.52272257855906
34,lena_256,48,4,2.85443115234375,36.7584354352428,43.57560788395689
35,lena_256,56,0,3.025787353515625,34.67673400639442,43.32241957484713
36,lena_256,56,1,3.60992431640625,29.065546538168906,42.55582264034743
37,lena_256,56,2,3.220855712890625,32.57656740034678,43.05109091030825
38,lena_256,56,3,3.2135772705078125,32.65035018161962,43.060916138794035
39,lena_256,56,4,3.884521484375,27.010900477656968,42.237428330964576
40,lena_256,64,0,4.2046966552734375,24.954100573742828,41.893456914576234
41,lena_256,64,1,3.9466705322265625,26.585554168003743,42.16849487831455
42,lena_256,64,2,3.5220794677734375,29.79047581913414,42.66281210251377
43,lena_256,64,3,3.04742431640625,34.43052634741333,43.29147432262573
44,lena_256,64,4,3.51495361328125,29.85086995780444,42.671607628431964
45,lena_256,72,0,3.9336395263671875,26.673624391473844,42.18285801645162
46,lena_256,72,1,3.2412567138671875,32.371525146055674,43.02366931501624
47,lena_256,72,2,2.818023681640625,37.23333622118019,43.631357224272094
48,lena_256,72,3,3.2980194091796875,31.814374083344514,42.94827153684689
49,lena_256,72,4,4.0308990478515625,26.030030018662295,42.07678439298837
50,lena_256,80,0,3.9282989501953125,26.709887548796832,42.18875829950598
51,lena_256,80,1,3.0910491943359375,33.94459829692706,43.22974443912458
52,lena_256,80,2,3.8909759521484375,26.966093984682292,42.23021814176609
53,lena_256,80,3,4.4748382568359375,23.447645969658634,41.62303018519468
54,lena_256,80,4,4.6141204833984375,22.739853368651843,41.48991430285796
55,lena_256,88,0,3.9737548828125,26.404352133443922,42.13879286298721
56,lena_256,88,1,3.8766021728515625,27.066079659289056,42.24629126020175
57,lena_256,88,2,4.2187957763671875,24.87070452794566,41.878918583216546
58,lena_256,88,3,3.4696044921875,30.241032790345848,42.7280038943444
59,lena_256,88,4,5.357513427734375,19.58453760929623,40.841170926643315
60,lena_256,96,0,4.050689697265625,25.90285384945718,42.05551385501373
61,lena_256,96,1,4.6661529541015625,22.486280293393417,41.44121390226388
62,lena_256,96,2,5.0925140380859375,20.60365910296246,41.06148126012624
63,lena_256,96,3,4.4342041015625,23.662515485203027,41.66264681529607
64,lena_256,96,4,3.758087158203125,27.91963538917536,42.38113512754354
65,lena_256,104,0,4.818695068359375,21.774447589915074,41.3015091626808
66,lena_256,104,1,4.800445556640625,21.85722595533404,41.31798812281892
67,lena_256,104,2,4.3176116943359375,24.301495976448884,41.7783677951404
68,lena_256,104,3,5.885589599609375,17.82734277373625,40.43290385272003
69,lena_256,104,4,5.4018707275390625,19.42371976487005,40.805361740168884
70,lena_256,112,0,4.91436767578125,21.350543984500167,41.21612715115903
71,lena_256,112,1,5.2483367919921875,19.99193789885305,40.93058664414446
72,lena_256,112,2,5.7628326416015625,18.2070918492982,40.52444353447637
73,lena_256,112,3,4.6209564208984375,22.706213532603133,41.48348488054157
74,lena_256,112,4,4.9744873046875,21.092509999754608,41.16332034021138
75,lena_256,120,0,5.06036376953125,20.734561386580467,41.088986231938065
76,lena_256,120,1,4.8936920166015625,21.440749205676102,41.234437272169345
77,lena_256,120,2,4.808837890625,21.81908095141392,41.310402239258735
78,lena_256,120,3,5.058685302734375,20.741441093609552,41.09042697774218
79,lena_256,120,4,4.8616485595703125,21.58206664511492,41.262967996464496
80,lena_256,128,0,4.70855712890625,22.283774061831615,41.401925167868754
81,lena_256,128,1,5.7040863037109375,18.394606538388487,40.56894273031486
82,lena_256,128,2,5.198211669921875,20.184715413743504,40.97226400976598
83,lena_256,128,3,5.820220947265625,18.027567023390677,40.4814088921512
84,lena_256,128,4,4.832183837890625,21.713665443567997,41.289369124355645
