,im,L,k,MSE,SNR,PSNR
0,barbara_256,0,0,0.0,inf,inf
1,barbara_256,0,1,0.0,inf,inf
2,barbara_256,0,2,0.0,inf,inf
3,barbara_256,0,3,0.0,inf,inf
4,barbara_256,0,4,0.0,inf,inf
5,barbara_256,8,0,0.7663726806640625,141.038606271777,49.286403460713224
6,barbara_256,8,1,1.089691162109375,99.19153107233876,47.757769322821844
7,barbara_256,8,2,1.7350311279296875,62.29751906215097,45.73773090059849
8,barbara_256,8,3,1.2382659912109375,87.28991632881912,47.2026641561271
9,barbara_256,8,4,1.3782958984375,78.42157470551767,46.73737897096448
10,barbara_256,16,0,2.1604156494140625,50.03117561888618,44.78543046346165
11,barbara_256,16,1,1.429718017578125,75.60101603022477,46.57829970595654
12,barbara_256,16,2,1.71270751953125,63.10951142154592,45.79397156395632
13,barbara_256,16,3,1.902099609375,56.82569631626235,45.33847104486719
14,barbara_256,16,4,1.89251708984375,57.11342600058052,45.36040550903819
15,barbara_256,24,0,1.9268798828125,56.09490022172949,45.2822571827143
16,barbara_256,24,1,1.79107666015625,60.34813426478105,45.599661863140554
17,barbara_256,24,2,2.554107666015625,42.31933375551122,44.058411602776616
18,barbara_256,24,3,1.5303955078125,70.62758235622557,46.28276678636378
19,barbara_256,24,4,2.1730804443359375,49.739592037355614,44.760045572880486
20,barbara_256,32,0,2.239471435546875,48.265020508837196,44.62934833477017
21,barbara_256,32,1,2.2430877685546875,48.18720706380142,44.62234093681181
22,barbara_256,32,2,2.19891357421875,49.15524467760291,44.708722006192176
23,barbara_256,32,3,2.5705108642578125,42.04928143605938,44.030609171164244
24,barbara_256,32,4,2.6763763427734375,40.38599992018199,43.85533178491918
25,barbara_256,40,0,2.7825469970703125,38.84503473954935,43.686378525885914
26,barbara_256,40,1,2.63372802734375,41.03997589858868,43.92509435467005
27,barbara_256,40,2,2.9023590087890625,37.24147648113391,43.50329229164325
28,barbara_256,40,3,3.11297607421875,34.72180067839147,43.199045780828264
29,barbara_256,40,4,2.8315582275390625,38.17266892638318,43.610548640775676
30,barbara_256,48,0,2.5707244873046875,42.04578720878469,44.03024826447869
31,barbara_256,48,1,3.2513580322265625,33.243996414509034,43.01015565207883
32,barbara_256,48,2,3.8550872802734375,28.03779185978856,42.27046145818928
33,barbara_256,48,3,2.6025390625,41.531801125703566,43.97683104145131
34,barbara_256,48,4,2.8437042236328125,38.00962627102729,43.59195937841204
35,barbara_256,56,0,3.6950225830078125,29.252361071536235,42.45463263835116
36,barbara_256,56,1,2.677520751953125,40.36873838859318,43.85347515379402
37,barbara_256,56,2,2.886688232421875,37.44364685858063,43.52680479048228
38,barbara_256,56,3,3.080078125,35.09266011414077,43.24518628514838
39,barbara_256,56,4,2.746490478515625,39.355000722246295,43.74302263112313
40,barbara_256,64,0,3.2287139892578125,33.477147596610536,43.04050785466277
41,barbara_256,64,1,3.3421630859375,32.34077212462106,42.89052722732848
42,barbara_256,64,2,3.744415283203125,28.866492253274327,42.396963516774264
43,barbara_256,64,3,3.491180419921875,30.960340562417503,42.70108067667651
44,barbara_256,64,4,3.59552001953125,30.0618920708211,42.573186496593294
45,barbara_256,72,0,3.624725341796875,29.819675857714167,42.53805256736385
46,barbara_256,72,1,4.443939208984375,24.322595265727685,41.65312251504393
47,barbara_256,72,2,4.355194091796875,24.818213031931666,41.74072846502861
48,barbara_256,72,3,3.485137939453125,31.014019141688777,42.70860389005536
49,barbara_256,72,4,4.488433837890625,24.081481128932463,41.60985533052978
50,barbara_256,80,0,3.62701416015625,29.800858224652924,42.53531109763429
51,barbara_256,80,1,3.80938720703125,28.37415282072645,42.322252418876445
52,barbara_256,80,2,3.9485321044921875,27.374257548179664,42.166446873684876
53,barbara_256,80,3,4.3790283203125,24.683132160677946,41.71702606971589
54,barbara_256,80,4,4.1761474609375,25.882260091783344,41.92304535543059
55,barbara_256,88,0,4.2845306396484375,25.227532221474334,41.81177107951852
56,barbara_256,88,1,3.9833831787109375,27.134757043534886,42.12828275800404
57,barbara_256,88,2,3.7158966064453125,29.088036135920337,42.43016739473908
58,barbara_256,88,3,3.8380279541015625,28.162414671866863,42.28972227292886
59,barbara_256,88,4,4.37628173828125,24.698623450161087,41.71975087432341
60,barbara_256,96,0,4.3907928466796875,24.616997098225923,41.705374128699056
61,barbara_256,96,1,3.6907196044921875,29.2864661498708,42.459693091286226
62,barbara_256,96,2,4.7670440673828125,22.674037251970947,41.348311942287374
63,barbara_256,96,3,4.6792755126953125,23.099331183293604,41.42901743946592
64,barbara_256,96,4,4.1666412353515625,25.94131067694505,41.932942533107614
65,barbara_256,104,0,4.401458740234375,24.557343631913582,41.69483725781491
66,barbara_256,104,1,4.363433837890625,24.771347241941235,41.73251965658984
67,barbara_256,104,2,4.9763336181640625,21.720435778480294,41.16170872691805
68,barbara_256,104,3,3.89190673828125,27.772539794558142,42.22917936140843
69,barbara_256,104,4,3.67352294921875,29.42356322793959,42.47997603556186
70,barbara_256,112,0,4.3196868896484375,25.022215157455978,41.77628092531259
71,barbara_256,112,1,4.3772125244140625,24.693371446499224,41.718827276796056
72,barbara_256,112,2,3.94879150390625,27.372459310323507,42.166161572639204
73,barbara_256,112,3,4.71026611328125,22.94735205317922,41.400349169524205
74,barbara_256,112,4,4.3609466552734375,24.785475106630884,41.73499586614131
75,barbara_256,120,0,5.186370849609375,20.840803309267006,40.982167932512695
76,barbara_256,120,1,4.83721923828125,22.345097346472688,41.284845894153584
77,barbara_256,120,2,4.8030242919921875,22.504182405621865,41.31565577716043
78,barbara_256,120,3,5.262298583984375,20.54009916780236,40.91904874454243
79,barbara_256,120,4,4.670135498046875,23.144539341702007,41.437508796164906
80,barbara_256,128,0,5.231719970703125,20.660152946048893,40.944358706650576
81,barbara_256,128,1,4.843719482421875,22.315110352257765,41.279013772564994
82,barbara_256,128,2,4.914337158203125,21.99444834288624,41.21615412035997
83,barbara_256,128,3,5.43878173828125,19.873593015295874,40.775787302127
84,barbara_256,128,4,5.30694580078125,20.367295771084198,40.88235708614788
