,im,L,k,MSE,SNR,PSNR
0,baboon_256,0,0,0.0,inf,inf
1,baboon_256,0,1,0.0,inf,inf
2,baboon_256,0,2,0.0,inf,inf
3,baboon_256,0,3,0.0,inf,inf
4,baboon_256,0,4,0.0,inf,inf
5,baboon_256,8,0,1.5466156005859375,64.0702552314052,46.23697974310623
6,baboon_256,8,1,0.6949005126953125,142.59891087152238,49.711577287673016
7,baboon_256,8,2,0.8052215576171875,123.06185215364499,49.071649674420776
8,baboon_256,8,3,1.1786651611328125,84.0714220985177,47.41689913979678
9,baboon_256,8,4,0.8499908447265625,116.5801454088502,48.83666112925556
10,baboon_256,16,0,2.4206390380859375,40.93632082905212,44.2915032791319
11,baboon_256,16,1,1.6314697265625,60.73790684624018,46.0050134140711
12,baboon_256,16,2,2.38458251953125,41.55530599708209,44.35668004885622
13,baboon_256,16,3,1.925323486328125,51.46774398072564,45.285766522055056
14,baboon_256,16,4,1.9796905517578125,50.05431590630564,45.164830504886744
15,baboon_256,24,0,3.2451629638671875,30.535309744915953,43.0184385001467
16,baboon_256,24,1,2.6753997802734375,37.03822397125503,43.85691673802611
17,baboon_256,24,2,1.7776947021484375,55.74188647502639,45.632231827246734
18,baboon_256,24,3,2.5702972412109375,38.5527614026964,44.0309701078443
19,baboon_256,24,4,2.5196380615234375,39.32789307623829,44.11742200710336
20,baboon_256,32,0,2.476318359375,40.01587917775806,44.19273883350253
21,baboon_256,32,1,1.9814910888671875,50.0088326569587,45.16088237296117
22,baboon_256,32,2,2.4691314697265625,40.132353213815605,44.20536146166155
23,baboon_256,32,3,2.985198974609375,33.19445608726321,43.38107077096012
24,baboon_256,32,4,2.7427215576171875,36.1290981212482,43.74898640805637
25,baboon_256,40,0,2.025421142578125,48.92417393662704,45.06565021770845
26,baboon_256,40,1,3.1883392333984375,31.07952103603237,43.09515837555671
27,baboon_256,40,2,2.169464111328125,45.675821857108694,44.76727890722144
28,baboon_256,40,3,3.2190093994140625,30.78340072335645,43.05358116053157
29,baboon_256,40,4,3.3730621337890625,29.377477302234265,42.850560196451504
30,baboon_256,48,0,3.1591949462890625,31.366236639119787,43.135039348724334
31,baboon_256,48,1,3.6346588134765625,27.263097132253854,42.526167111140765
32,baboon_256,48,2,3.7142486572265625,26.678896708118167,42.43209385845815
33,baboon_256,48,3,3.11639404296875,31.797024031022936,43.19427995350228
34,baboon_256,48,4,3.534881591796875,28.03263806752942,42.64705490087324
35,baboon_256,56,0,2.58770751953125,38.293375710545554,44.001651730412085
36,baboon_256,56,1,2.88580322265625,34.337773101245745,43.52813646802098
37,baboon_256,56,2,3.26806640625,30.321310510981622,42.98789488168203
38,baboon_256,56,3,2.6363067626953125,37.587452900626836,43.92084417163531
39,baboon_256,56,4,3.0251922607421875,32.755622695564895,43.323273801848494
40,baboon_256,64,0,2.9811248779296875,33.239820648919235,43.387001920610956
41,baboon_256,64,1,3.243499755859375,30.550967699443937,43.020664912913304
42,baboon_256,64,2,2.7203826904296875,36.42577811681428,43.78450358064885
43,baboon_256,64,3,3.6787872314453125,26.936066165338687,42.473756904277444
44,baboon_256,64,4,4.415313720703125,22.442812117693407,41.68118793989491
45,baboon_256,72,0,3.753173828125,26.402202725557796,42.38681681654071
46,baboon_256,72,1,3.438140869140625,28.821406697970016,42.76756694032553
47,baboon_256,72,2,4.0871429443359375,24.244822758582067,42.016605338118815
48,baboon_256,72,3,3.460174560546875,28.637877812370462,42.7398235202601
49,baboon_256,72,4,4.2127532958984375,23.52192243749253,41.885143338244006
50,baboon_256,80,0,3.516998291015625,28.175178966549524,42.66908203583854
51,baboon_256,80,1,4.294219970703125,23.0756824174028,41.80196073535333
52,baboon_256,80,2,4.657440185546875,21.276077056645807,41.44933074809826
53,baboon_256,80,3,4.638214111328125,21.364269500279633,41.467295680057816
54,baboon_256,80,4,2.991180419921875,33.12807733510177,43.37237751576694
55,baboon_256,88,0,4.050537109375,24.463929992164427,42.05567745512145
56,baboon_256,88,1,4.2527313232421875,23.3008033526248,41.84412414908926
57,baboon_256,88,2,4.630523681640625,21.399751537239755,41.47450251235318
58,baboon_256,88,3,3.2896270751953125,30.12258046560817,42.95933693423909
59,baboon_256,88,4,3.401611328125,29.130916708533697,42.81395671724735
60,baboon_256,96,0,4.529541015625,21.87684269390395,41.570261642591426
61,baboon_256,96,1,4.873260498046875,20.33383118225028,41.25260733841117
62,baboon_256,96,2,4.6057891845703125,21.514674750285742,41.497763052408104
63,baboon_256,96,3,4.6724853515625,21.20756916686261,41.435324123463175
64,baboon_256,96,4,4.6899261474609375,21.128702917435312,41.41914356959377
65,baboon_256,104,0,4.66552734375,21.239197409733123,41.44179621780672
66,baboon_256,104,1,3.9554443359375,25.05206693824646,42.15885083702599
67,baboon_256,104,2,5.394317626953125,18.36971107880132,40.81143845971694
68,baboon_256,104,3,5.213134765625,19.00815166487145,40.959814087759625
69,baboon_256,104,4,3.9237060546875,25.254709423513674,42.19383896209152
70,baboon_256,112,0,4.60504150390625,21.518167901496376,41.498468121469344
71,baboon_256,112,1,4.988067626953125,19.86582053117486,41.15148027967285
72,baboon_256,112,2,3.82867431640625,25.881557971592088,42.300319359157044
73,baboon_256,112,3,3.9701690673828125,24.9591527697174,42.142713595284675
74,baboon_256,112,4,3.8108673095703125,26.0024945044825,42.32056533513915
75,baboon_256,120,0,4.60791015625,21.504771775988132,41.495763581231635
76,baboon_256,120,1,5.764678955078125,17.189518626553095,40.523052351730875
77,baboon_256,120,2,4.2660675048828125,23.22796255825682,41.83052637563654
78,baboon_256,120,3,4.78936767578125,20.690008156087117,41.328021821185715
79,baboon_256,120,4,5.251739501953125,18.868425640221048,40.92777184895647
80,baboon_256,128,0,4.9818267822265625,19.890706884458588,41.15691737794076
81,baboon_256,128,1,4.952972412109375,20.006583527933014,41.18214451884452
82,baboon_256,128,2,4.9611663818359375,19.97354022175404,41.1749656872357
83,baboon_256,128,3,4.804656982421875,20.62416872566518,41.314179732252526
84,baboon_256,128,4,5.0984039306640625,19.435897512637336,41.0564612057242
