im,L,k,qs,MSE,SNR,PSNR
zelda_256,0,0,1,0.0,inf,inf
zelda_256,0,1,1,0.0,inf,inf
zelda_256,0,2,1,0.0,inf,inf
zelda_256,0,3,1,0.0,inf,inf
zelda_256,0,4,1,0.0,inf,inf
zelda_256,8,0,1,1.1281280517578125,92.17187182990004,47.607219624479995
zelda_256,8,1,1,1.172454833984375,88.68714698456493,47.43984239313768
zelda_256,8,2,1,0.7859039306640625,132.3083778273954,49.17710899984301
zelda_256,8,3,1,2.37445068359375,43.79188622985374,44.37517206981678
zelda_256,8,4,1,2.0770416259765625,50.06239301797665,44.95635160552949
zelda_256,16,0,1,2.1056976318359375,49.38110421090008,44.896843521632384
zelda_256,16,1,1,2.30804443359375,45.0518511172815,44.4983619543152
zelda_256,16,2,1,1.483734130859375,70.08106912935273,46.41724273836728
zelda_256,16,3,1,1.8220062255859375,57.06987865033038,45.52530504294048
zelda_256,16,4,1,2.8435516357421875,36.56753508089399,43.592192419022695
zelda_256,24,0,1,1.987762451171875,52.310915790281726,45.147158783465855
zelda_256,24,1,1,2.9695892333984375,35.01550754052874,43.403839809129664
zelda_256,24,2,1,2.9275665283203125,35.51812510098457,43.465735877625846
zelda_256,24,3,1,2.50396728515625,41.52677026203534,44.144517104385166
zelda_256,24,4,1,3.4213409423828125,30.392081919177954,42.78884006350321
zelda_256,32,0,1,2.5565643310546875,40.67242624457615,44.05423635477347
zelda_256,32,1,1,3.8006439208984375,27.35896241754624,42.332231780401024
zelda_256,32,2,1,3.8882904052734375,26.74226031402189,42.23321667191392
zelda_256,32,3,1,3.686065673828125,28.209392722606285,42.46517292185865
zelda_256,32,4,1,3.2358856201171875,32.13391522490534,43.03087198802171
zelda_256,40,0,1,4.379302978515625,23.743886802182562,41.71675368325779
zelda_256,40,1,1,3.0971221923828125,33.573642799781254,43.221220207256145
zelda_256,40,2,1,4.2690582275390625,24.357052223735334,41.82748282492529
zelda_256,40,3,1,3.7652130126953125,27.616412097731775,42.372908099138556
zelda_256,40,4,1,3.5295562744140625,29.46026812154959,42.653602502920606
zelda_256,48,0,1,3.8662109375,26.894982160899218,42.25794815755518
zelda_256,48,1,1,3.72332763671875,27.92708145501041,42.42149106933066
zelda_256,48,2,1,4.0787353515625,25.493606530392363,42.025548338015525
zelda_256,48,3,1,3.734466552734375,27.843782432112185,42.40851786777981
zelda_256,48,4,1,3.0651092529296875,33.92429620410703,43.26634401720209
zelda_256,56,0,1,4.4482421875,23.37590216794731,41.648919361987055
zelda_256,56,1,1,3.8469085693359375,27.02993126043687,42.27968496449514
zelda_256,56,2,1,3.2372589111328125,32.12028356358734,43.02902925852231
zelda_256,56,3,1,4.909820556640625,21.178304378904187,41.220147409821884
zelda_256,56,4,1,3.4477386474609375,30.15938411425486,42.755460237464035
zelda_256,64,0,1,4.780120849609375,21.752938359881252,41.336414844116405
zelda_256,64,1,1,4.6849365234375,22.194894994658537,41.4237664989333
zelda_256,64,2,1,4.518951416015625,23.010133241489225,41.58042688682481
zelda_256,64,3,1,4.0483551025390625,25.684919321706815,42.058017611099466
zelda_256,64,4,1,4.5516204833984375,22.844978963777468,41.54914317682375
zelda_256,72,0,1,4.510009765625,23.05575366751475,41.58902878601378
zelda_256,72,1,1,4.91680908203125,21.148202514989386,41.21397015752464
zelda_256,72,2,1,5.5287017822265625,18.80761131457874,40.704571961102815
zelda_256,72,3,1,5.6311798095703125,18.46534433470173,40.62480965820026
zelda_256,72,4,1,4.451202392578125,23.36035637645091,41.64603019117066
zelda_256,80,0,1,5.8735504150390625,17.70337646682895,40.44179660039689
zelda_256,80,1,1,4.2267608642578125,24.600794209490804,41.87072683247336
zelda_256,80,2,1,5.675262451171875,18.3219146407696,40.59094410692589
zelda_256,80,3,1,6.7057342529296875,15.506381594067358,39.866340224481
zelda_256,80,4,1,4.2903900146484375,24.23594914199342,41.80583587678359
zelda_256,88,0,1,6.3262481689453125,16.436546815341163,40.11934136252242
zelda_256,88,1,1,5.6402587890625,18.435621144897738,40.61781329919426
zelda_256,88,2,1,4.74493408203125,21.91425052417643,41.368501774046905
zelda_256,88,3,1,5.083099365234375,20.456352851473618,41.069517614246614
zelda_256,88,4,1,5.49114990234375,18.936229395222693,40.73417061235732
zelda_256,96,0,1,5.945220947265625,17.489959602285268,40.38912361560772
zelda_256,96,1,1,5.256744384765625,19.780622108178086,40.92363501404133
zelda_256,96,2,1,5.306182861328125,19.59632317841183,40.88298148335559
zelda_256,96,3,1,5.472503662109375,19.000750043218105,40.748943000051256
zelda_256,96,4,1,6.9426422119140625,14.977248001617607,39.71555576339461
zelda_256,104,0,1,6.725189208984375,15.461523975477718,39.853758534184614
zelda_256,104,1,1,5.1170654296875,20.32056764235788,41.04059390725857
zelda_256,104,2,1,4.8623199462890625,21.38519787734147,41.262368283399894
zelda_256,104,3,1,6.5671844482421875,15.833524246782547,39.957011466621125
zelda_256,104,4,1,6.1272430419921875,16.970385127815618,40.258152535565785
zelda_256,112,0,1,6.07513427734375,17.11594665193148,40.29524479376992
zelda_256,112,1,1,5.7576904296875,18.059615303072064,40.528320501509114
zelda_256,112,2,1,5.4849700927734375,18.957564478124315,40.73906096975207
zelda_256,112,3,1,5.9401092529296875,17.505010390684603,40.39285928090732
zelda_256,112,4,1,6.272979736328125,16.576121486915785,40.15606476234305
zelda_256,120,0,1,6.0482330322265625,17.192074716746934,40.314518451306434
zelda_256,120,1,1,5.1074066162109375,20.358996650922116,41.04879926128291
zelda_256,120,2,1,6.0539093017578125,17.175955074871013,40.31044450696177
zelda_256,120,3,1,6.9970703125,14.860744504535939,39.68164122774359
zelda_256,120,4,1,7.0997314453125,14.645860198414745,39.61838439476258
zelda_256,128,0,1,6.2258758544921875,16.701533507018056,40.18879904374697
zelda_256,128,1,1,7.3874969482421875,14.075359343339937,39.44583046384602
zelda_256,128,2,1,5.574951171875,18.65158473834027,40.66839292892666
zelda_256,128,3,1,6.2496490478515625,16.638002133908888,40.172247308615816
zelda_256,128,4,1,6.0568389892578125,17.167647081052348,40.308343320298164
