,im,L,k,MSE,SNR,PSNR
0,boat_256,0,0,0.0,inf,inf
1,boat_256,0,1,0.0,inf,inf
2,boat_256,0,2,0.0,inf,inf
3,boat_256,0,3,0.0,inf,inf
4,boat_256,0,4,0.0,inf,inf
5,boat_256,8,0,1.47247314453125,72.54899481865284,46.45032978147817
6,boat_256,8,1,1.1163330078125,95.69406779661017,47.652865946872296
7,boat_256,8,2,2.1396484375,49.927102350524876,44.827379399470175
8,boat_256,8,3,1.169830322265625,91.31789841650797,47.449574866838546
9,boat_256,8,4,1.1163330078125,95.69406779661017,47.652865946872296
10,boat_256,16,0,1.4480438232421875,73.77293754412587,46.52298655426488
11,boat_256,16,1,1.4937591552734375,71.51517442157413,46.38799780769807
12,boat_256,16,2,2.135833740234375,50.01627445096947,44.83512917993159
13,boat_256,16,3,2.1068115234375,50.705269714351935,44.894546757545044
14,boat_256,16,4,2.3971710205078125,44.56354829059013,44.333813420143365
15,boat_256,24,0,3.0062103271484375,35.53525366088876,43.35060998481132
16,boat_256,24,1,2.5855712890625,41.31638024644729,44.00523844279203
17,boat_256,24,2,3.621612548828125,29.496928534713035,42.54178374554846
18,boat_256,24,3,2.75091552734375,38.833052295267464,43.73603106200414
19,boat_256,24,4,2.3106842041015625,46.23152153097409,44.493397653617784
20,boat_256,32,0,2.6597900390625,40.16348845747854,43.882330056186085
21,boat_256,32,1,2.8568878173828125,37.39259409600009,43.57187173774687
22,boat_256,32,2,2.8338165283203125,37.69702288966546,43.607086318645244
23,boat_256,32,3,2.563812255859375,41.66703169822999,44.04194141592737
24,boat_256,32,4,3.2656097412109375,32.712557531014184,42.991160780072306
25,boat_256,40,0,3.383209228515625,31.57547739962656,42.83751504084958
26,boat_256,40,1,2.91375732421875,36.662780954774924,43.486269826657335
27,boat_256,40,2,3.296356201171875,32.40743415266398,42.950462258510456
28,boat_256,40,3,3.8368072509765625,27.84253665753294,42.29110378698495
29,boat_256,40,4,2.9533843994140625,36.170857594560665,43.4276038438043
30,boat_256,48,0,3.0602569580078125,34.907672133109294,43.27322466817826
31,boat_256,48,1,3.40533447265625,31.37032423422293,42.80920586030264
32,boat_256,48,2,2.8416595458984375,37.592978612583295,43.59508316197838
33,boat_256,48,3,3.7997589111328125,28.114006449255285,42.33324318694847
34,boat_256,48,4,3.5268402099609375,30.289562376965844,42.65694577271943
35,boat_256,56,0,3.3555755615234375,31.835506182046373,42.8731333807525
36,boat_256,56,1,3.4441375732421875,31.01689298451587,42.75999870203992
37,boat_256,56,2,3.222442626953125,33.15076756981997,43.04895167044015
38,boat_256,56,3,3.7758636474609375,28.291923784122364,42.36064058034387
39,boat_256,56,4,3.4215087890625,31.22202896999536,42.788627009323534
40,boat_256,64,0,3.11663818359375,34.27617844623308,43.193939737304305
41,boat_256,64,1,3.8797607421875,27.53428719755844,42.24275416601429
42,boat_256,64,2,3.579376220703125,29.844989726231788,42.59273012299581
43,boat_256,64,3,4.0348052978515625,26.476233336484825,42.0725777846629
44,boat_256,64,4,3.7830657958984375,28.238062010188482,42.35236466165932
45,boat_256,72,0,3.4974212646484375,30.544346376855856,42.69332414605721
46,boat_256,72,1,3.4895782470703125,30.612996462506505,42.7030741987961
47,boat_256,72,2,3.4107818603515625,31.32022243198869,42.80226416269961
48,boat_256,72,3,3.7821197509765625,28.245125370665484,42.35345085336949
49,boat_256,72,4,4.76629638671875,22.412883686980575,41.34899315909455
50,boat_256,80,0,4.1476593017578125,25.75583932072945,41.95277285630038
51,boat_256,80,1,3.9451141357421875,27.078163738121116,42.17020788606126
52,boat_256,80,2,4.548004150390625,23.488643149990942,41.55259508526153
53,boat_256,80,3,4.156585693359375,25.700527888519343,41.94343622398462
54,boat_256,80,4,3.9960784912109375,26.732819880330066,42.11446350792193
55,boat_256,88,0,4.752593994140625,22.47750316246396,41.36149646012611
56,boat_256,88,1,4.823883056640625,22.145322612276917,41.29683590025883
57,boat_256,88,2,4.9505462646484375,21.578718957955115,41.18427237362026
58,boat_256,88,3,4.229278564453125,25.258787026012918,41.86814069662704
59,boat_256,88,4,4.828216552734375,22.12544639753241,41.292936202486345
60,boat_256,96,0,3.976654052734375,26.86339951038701,42.13562549495574
61,boat_256,96,1,3.895843505859375,27.420620559459184,42.22478857709268
62,boat_256,96,2,4.4622955322265625,23.93979640337709,41.6352203118971
63,boat_256,96,3,4.0810089111328125,26.17647960576251,42.02312817785014
64,boat_256,96,4,4.7606201171875,22.439607425831433,41.35416833371882
65,boat_256,104,0,3.5173492431640625,30.371293592986078,42.668648686246804
66,boat_256,104,1,4.560821533203125,23.42263246993958,41.540372824137535
67,boat_256,104,2,5.0158843994140625,21.297629296576734,41.12732842071387
68,boat_256,104,3,4.7218170166015625,22.62401235744824,41.389712079049595
69,boat_256,104,4,5.2830810546875,20.220482220014325,40.901930870476235
70,boat_256,112,0,4.378753662109375,24.39654175059066,41.71729847325895
71,boat_256,112,1,5.7479705810546875,18.58507190090762,40.53565824182046
72,boat_256,112,2,5.129638671875,20.825335538527437,41.029935860752914
73,boat_256,112,3,4.63616943359375,23.041963427638596,41.46921061546543
74,boat_256,112,4,4.3881683349609375,24.34419976146017,41.707970816319644
75,boat_256,120,0,4.957000732421875,21.550621494665428,41.17861377793553
76,boat_256,120,1,5.0933837890625,20.97357100059916,41.06073959148382
77,boat_256,120,2,5.370513916015625,19.89128940056029,40.83064514607722
