,im,L,k,MSE,SNR,PSNR
0,monarch_256,0,0,0.0,inf,inf
1,monarch_256,0,1,0.0,inf,inf
2,monarch_256,0,2,0.0,inf,inf
3,monarch_256,0,3,0.0,inf,inf
4,monarch_256,0,4,0.0,inf,inf
5,monarch_256,8,0,1.823089599609375,61.15483185188905,45.522723473639516
6,monarch_256,8,1,1.0043487548828125,111.00799137053524,48.11195815368825
7,monarch_256,8,2,0.6143035888671875,181.49126903301126,50.24697308317901
8,monarch_256,8,3,1.96734619140625,56.670624825489405,45.19199571976394
9,monarch_256,8,4,1.58563232421875,70.31310866469072,46.128778702411246
10,monarch_256,16,0,1.852264404296875,60.191589093006016,45.45377380071136
11,monarch_256,16,1,1.4391937255859375,77.46749859519291,46.54961103908225
12,monarch_256,16,2,1.530792236328125,72.83205079643548,46.281641099078215
13,monarch_256,16,3,1.7984161376953125,61.99384868616421,45.58190169914564
14,monarch_256,16,4,1.948089599609375,57.230805984177955,45.234714331091666
15,monarch_256,24,0,2.5333251953125,44.00964318411796,44.09389418426473
16,monarch_256,24,1,2.000335693359375,55.73601385265535,45.11977476434033
17,monarch_256,24,2,2.7487335205078125,40.56076628862946,43.739477222185634
18,monarch_256,24,3,2.1732025146484375,51.302507319744706,44.75980161976636
19,monarch_256,24,4,2.546142578125,43.78809689327836,44.07197641377775
20,monarch_256,32,0,2.548370361328125,43.749817376205016,44.068178154650084
21,monarch_256,32,1,3.417877197265625,32.61987821102351,42.79323906201155
22,monarch_256,32,2,3.3738250732421875,33.04579683139837,42.849577994183214
23,monarch_256,32,3,1.4119110107421875,78.96442273400265,46.63273035796262
24,monarch_256,32,4,2.9998931884765625,37.16490251829848,43.359745689752614
25,monarch_256,40,0,2.7878875732421875,39.99111692491257,43.678051048225086
26,monarch_256,40,1,3.5796966552734375,31.145303262162244,42.5923413492867
27,monarch_256,40,2,2.2589263916015625,49.35563121027283,44.59178281449141
28,monarch_256,40,3,2.97113037109375,37.524687236796154,43.40158652112248
29,monarch_256,40,4,3.818023681640625,29.20116458448233,42.31241743050716
30,monarch_256,48,0,3.0682525634765625,36.33688414121672,43.261892551315036
31,monarch_256,48,1,2.7802886962890625,40.100417652256475,43.68990466857902
32,monarch_256,48,2,2.9868316650390625,37.32742598789241,43.378696139935194
33,monarch_256,48,3,2.7041778564453125,41.22906991835053,43.81045108682421
34,monarch_256,48,4,3.621826171875,30.78301735760027,42.54152758182825
35,monarch_256,56,0,3.9136962890625,28.487324943077258,42.20493240389559
36,monarch_256,56,1,3.9273834228515625,28.38804514637605,42.1897705819694
37,monarch_256,56,2,3.979766845703125,28.014389344293722,42.132227311536674
38,monarch_256,56,3,3.36474609375,33.134963176607165,42.86128063257016
39,monarch_256,56,4,2.9254608154296875,38.11048752627489,43.46886075463263
40,monarch_256,64,0,4.3336181640625,25.72694079040027,41.762297179694954
41,monarch_256,64,1,4.2967987060546875,25.94739608302704,41.7993535228463
42,monarch_256,64,2,3.8418426513671875,29.02012082024315,42.28540787183032
43,monarch_256,64,3,3.1128692626953125,35.81606823362173,43.1991947972356
44,monarch_256,64,4,3.2961273193359375,33.82476679860195,42.950763820488085
45,monarch_256,72,0,4.6292572021484375,24.083936805951552,41.47569049955337
46,monarch_256,72,1,4.0269622802734375,27.68606462026971,42.08102799188421
47,monarch_256,72,2,3.065216064453125,36.37288059656913,43.26619267888695
48,monarch_256,72,3,3.642974853515625,30.604311695274475,42.516241874346946
49,monarch_256,72,4,4.2750091552734375,26.079648923677663,41.82143311726414
50,monarch_256,80,0,3.3612213134765625,33.169710506126265,42.865832521302664
51,monarch_256,80,1,4.11859130859375,27.070114405963338,41.983316621935046
52,monarch_256,80,2,3.6248016357421875,30.75774873187262,42.53796115715307
53,monarch_256,80,3,4.53173828125,24.60220140609848,41.56815540499814
54,monarch_256,80,4,2.9593353271484375,37.67424965067056,43.418861822976595
55,monarch_256,88,0,4.269287109375,26.11460299079316,41.82724998796577
56,monarch_256,88,1,3.382537841796875,32.960677198459024,42.83837696945881
57,monarch_256,88,2,4.109100341796875,27.132639420113332,41.99333614262498
58,monarch_256,88,3,5.5920562744140625,19.93734190858462,40.65508827682408
59,monarch_256,88,4,4.231597900390625,26.34719567866956,41.86575967894228
60,monarch_256,96,0,4.186004638671875,26.634164923050005,41.91280655606647
61,monarch_256,96,1,3.9202423095703125,28.439756808619126,42.19767449343118
62,monarch_256,96,2,4.1507720947265625,26.8602407866924,41.94951472519476
63,monarch_256,96,3,5.4660797119140625,20.396837183334497,40.75404400142809
64,monarch_256,96,4,4.4690399169921875,24.947357818651135,41.628661271178174
65,monarch_256,104,0,4.787811279296875,23.28636853276562,41.32943337340571
66,monarch_256,104,1,4.07135009765625,27.384217824750767,42.03341911659031
