im,L,k,qs,MSE,SNR,PSNR
baboon_256,0,0,1.0,0.0,inf,inf
baboon_256,0,1,1.0,0.0,inf,inf
baboon_256,0,2,1.0,0.0,inf,inf
baboon_256,0,3,1.0,0.0,inf,inf
baboon_256,0,4,1.0,0.0,inf,inf
baboon_256,8,0,1.0,0.834197998046875,118.78721419425645,48.91811217600052
baboon_256,8,1,1.0,1.5371551513671875,64.46457677761343,46.263626560344136
baboon_256,8,2,1.0,1.2431793212890625,79.70857830201416,47.1854658328876
baboon_256,8,3,1.0,1.0899200439453125,90.916812499125,47.75685721410773
baboon_256,8,4,1.0,1.5115966796875,65.55456068804006,46.33644431575686
baboon_256,16,0,1.0,1.5827484130859375,62.60758529601743,46.136684741116895
baboon_256,16,1,1.0,1.80133056640625,55.01047843323281,45.57486942333483
baboon_256,16,2,1.0,2.1721649169921875,45.61902989006357,44.761875658163326
baboon_256,16,3,1.0,2.020263671875,49.049070996978855,45.076723063879285
baboon_256,16,4,1.0,1.85150146484375,53.51983682215263,45.455563008835796
baboon_256,24,0,1.0,2.987213134765625,33.17207437298871,43.37814150667403
baboon_256,24,1,1.0,1.6014404296875,61.87682940772925,46.08569572435147
baboon_256,24,2,1.0,1.976837158203125,50.126564984485235,45.171094650527486
baboon_256,24,3,1.0,2.7511749267578125,36.01808642214963,43.7356215604332
baboon_256,24,4,1.0,2.57049560546875,38.54978629941826,44.03063495136091
baboon_256,32,0,1.0,1.7462615966796875,56.745253095427415,45.70971057647019
baboon_256,32,1,1.0,2.313385009765625,42.83422597453994,44.48832443747102
baboon_256,32,2,1.0,1.9823150634765625,49.988045846066214,45.15907679712078
baboon_256,32,3,1.0,2.42657470703125,40.836186080438665,44.2808669437301
baboon_256,32,4,1.0,2.511932373046875,39.44853664759267,44.13072417844121
baboon_256,40,0,1.0,3.78363037109375,26.18967672726686,42.35171657988892
baboon_256,40,1,1.0,1.92669677734375,51.43105933411474,45.282669899012724
baboon_256,40,2,1.0,2.3920745849609375,41.42515325291675,44.34305644024792
baboon_256,40,3,1.0,1.929107666015625,51.36678373119453,45.27723894005977
baboon_256,40,4,1.0,2.5405120849609375,39.0047568996066,44.08159095721432
baboon_256,48,0,1.0,3.32208251953125,29.82829465909717,42.91669944874158
baboon_256,48,1,1.0,2.6207733154296875,37.81023550988326,43.946509027276946
