im,L,k,qs,MSE,SNR,PSNR
monarch_256,0,0,0.3,0.0,inf,inf
monarch_256,0,1,0.3,0.0,inf,inf
monarch_256,0,2,0.3,0.0,inf,inf
monarch_256,0,3,0.3,0.0,inf,inf
monarch_256,0,4,0.3,0.0,inf,inf
monarch_256,8,0,0.3,0.9511566162109375,117.21596214004973,48.3482832767809
monarch_256,8,1,0.3,0.9595489501953125,116.19077681482071,48.31013226238882
monarch_256,8,2,0.3,0.9120941162109375,122.23600167294019,48.53040706703797
monarch_256,8,3,0.3,1.0529022216796875,105.88897584163007,47.9069231879605
monarch_256,8,4,0.3,1.2560272216796875,88.76458725627164,47.1408130896899
monarch_256,16,0,0.3,1.53900146484375,72.44355542335911,46.25841327668495
monarch_256,16,1,0.3,1.552764892578125,71.80142882411903,46.21974657609164
monarch_256,16,2,0.3,1.616851806640625,68.95544629206697,46.044101446149384
monarch_256,16,3,0.3,2.24151611328125,49.738985704560925,44.62538495701353
monarch_256,16,4,0.3,1.8502044677734375,60.25860376891674,45.45860635535757
monarch_256,24,0,0.3,1.5381927490234375,72.48164313986132,46.26069601090233
monarch_256,24,1,0.3,2.483306884765625,44.896077322944954,44.180499682868685
monarch_256,24,2,0.3,2.329925537109375,47.851631367309786,44.45738319386639
monarch_256,24,3,0.3,2.0381622314453125,54.701601371534665,45.03841611316558
monarch_256,24,4,0.3,3.0614013671875,36.41820347701264,43.271600890531204
monarch_256,32,0,0.3,2.4832000732421875,44.89800846754619,44.18068648480265
monarch_256,32,1,0.3,3.0258026123046875,36.84666589342357,43.32239767379988
monarch_256,32,2,0.3,2.812225341796875,39.64502284294256,43.64030243390002
monarch_256,32,3,0.3,2.8291778564453125,39.407468731965935,43.61420110602576
monarch_256,32,4,0.3,3.4217681884765625,32.58278520751486,42.78829776433006
monarch_256,40,0,0.3,4.3755950927734375,25.48013139953759,41.72043234267914
monarch_256,40,1,0.3,3.7455596923828125,29.766108958768726,42.39563638124373
monarch_256,40,2,0.3,3.5104827880859375,31.75937460608616,42.677135128399385
monarch_256,40,3,0.3,3.8298187255859375,29.111231079998884,42.299021426018626
monarch_256,40,4,0.3,3.3475189208984375,33.305484016537285,42.883573204509105
monarch_256,48,0,0.3,3.5086212158203125,31.77622520559622,42.679438757412804
monarch_256,48,1,0.3,4.6920166015625,23.761795275385698,41.417208207760325
monarch_256,48,2,0.3,4.621337890625,24.12520801415817,41.48312637605822
monarch_256,48,3,0.3,5.2975006103515625,21.04591317973253,40.89009345447834
monarch_256,48,4,0.3,4.9293365478515625,22.617797919201113,41.20291890474357
monarch_256,56,0,0.3,5.3441925048828125,20.86203627829156,40.85198267256977
monarch_256,56,1,0.3,5.1971588134765625,21.452247644604682,40.973143727803404
monarch_256,56,2,0.3,5.98956298828125,18.614169035900257,40.35685224405414
monarch_256,56,3,0.3,5.5798797607421875,19.980849533612446,40.66455520319005
monarch_256,56,4,0.3,5.3907470703125,20.681871447657436,40.81431405322802
monarch_256,64,0,0.3,7.159912109375,15.57152325502097,39.58172669656106
monarch_256,64,1,0.3,5.89935302734375,18.89880761471212,40.42275974998837
monarch_256,64,2,0.3,6.2694549560546875,17.78316276239732,40.158505744019294
monarch_256,64,3,0.3,5.9205169677734375,18.831250467130747,40.40720730758355
monarch_256,64,4,0.3,4.98583984375,22.36147598178435,41.15342036979485
monarch_256,72,0,0.3,7.0106964111328125,15.902947635557934,39.67319199892731
monarch_256,72,1,0.3,7.888519287109375,14.133290907613805,39.16084869165098
monarch_256,72,2,0.3,7.16864013671875,15.552564473695414,39.57643581369026
monarch_256,72,3,0.3,7.024688720703125,15.871270934248539,39.66453276401274
monarch_256,72,4,0.3,6.457244873046875,17.265991937275214,40.03033104739825
monarch_256,80,0,0.3,8.07177734375,13.812414932550965,39.06111187286531
monarch_256,80,1,0.3,7.6728668212890625,14.530519102155916,39.28122700694184
monarch_256,80,2,0.3,7.4642486572265625,14.93663234371199,39.40094262195033
monarch_256,80,3,0.3,8.67193603515625,12.856499109662797,38.749642950501126
monarch_256,80,4,0.3,7.4401702880859375,14.984971257119067,39.41497485223951
monarch_256,88,0,0.3,7.8525238037109375,14.198077038919752,39.180710992988466
monarch_256,88,1,0.3,8.791351318359375,12.68186583355029,38.69024725270752
monarch_256,88,2,0.3,7.1509552001953125,15.591027323453787,39.587163036169876
monarch_256,88,3,0.3,8.077438354492188,13.802734607443286,39.05806708620326
monarch_256,88,4,0.3,7.615966796875,14.639078778650426,39.31355318869302
monarch_256,96,0,0.3,8.092697143554688,13.776709536675824,39.04987072958258
monarch_256,96,1,0.3,8.158340454101562,13.665859930984823,39.01478536051029
monarch_256,96,2,0.3,9.672744750976562,11.526277265176768,38.27530633314249
monarch_256,96,3,0.3,9.446380615234375,11.80248207818724,38.37814920604802
monarch_256,96,4,0.3,7.6452789306640625,14.582952293325297,39.29687026013174
monarch_256,104,0,0.3,9.417831420898438,11.838260097503754,38.39129448559128
monarch_256,104,1,0.3,10.171951293945312,10.96060477416974,38.05676088878732
monarch_256,104,2,0.3,10.274734497070312,10.850960474631144,38.01309752504432
monarch_256,104,3,0.3,9.564682006835938,11.656502310830192,38.324098250798315
monarch_256,104,4,0.3,9.660675048828125,11.540677784060575,38.28072886653445
monarch_256,112,0,0.3,8.7242431640625,12.779416600204284,38.723525990393306
monarch_256,112,1,0.3,9.805313110351562,11.370441378086868,38.21618894437106
monarch_256,112,2,0.3,10.060211181640625,11.082345678637841,38.10473263442379
monarch_256,112,3,0.3,9.874130249023438,11.291195791757518,38.185815091957544
monarch_256,112,4,0.3,9.165924072265625,12.163611332150266,38.5090410550798
