im,L,k,qs,MSE,SNR,PSNR
peppers_256,0,0,0.3,0.0,inf,inf
peppers_256,0,1,0.3,0.0,inf,inf
peppers_256,0,2,0.3,0.0,inf,inf
peppers_256,0,3,0.3,0.0,inf,inf
peppers_256,0,4,0.3,0.0,inf,inf
peppers_256,8,0,0.3,0.72869873046875,152.15269285534802,49.50532347965728
peppers_256,8,1,0.3,0.7499847412109375,147.83430652479095,49.38027933309947
peppers_256,8,2,0.3,1.354400634765625,81.86165250895654,46.813332122266125
peppers_256,8,3,0.3,0.62646484375,176.98275526110677,50.161836567967754
peppers_256,8,4,0.3,1.3950958251953125,79.4737337168732,46.68476321771366
peppers_256,16,0,0.3,1.7138824462890625,64.69141122319067,45.79099330141166
peppers_256,16,1,0.3,2.01312255859375,55.07537216141649,45.09210145392703
peppers_256,16,2,0.3,1.630706787109375,67.99105455225975,46.007044821011654
peppers_256,16,3,0.3,1.39239501953125,79.62788760794284,46.693178996842455
peppers_256,16,4,0.3,1.5467071533203125,71.68355941399892,46.23672266778292
peppers_256,24,0,0.3,2.6771697998046875,41.41443479945968,43.85404443629588
peppers_256,24,1,0.3,2.036590576171875,54.44072825354012,45.041766310239026
peppers_256,24,2,0.3,2.9766082763671875,37.2482583621684,43.39358675904037
peppers_256,24,3,0.3,2.659759521484375,41.68552578739028,43.88237988602836
peppers_256,24,4,0.3,2.04779052734375,54.14297636434085,45.01794831157603
peppers_256,32,0,0.3,2.8890838623046875,38.376689430069874,43.52320212444426
peppers_256,32,1,0.3,3.370208740234375,32.89810295649024,42.85423560315727
peppers_256,32,2,0.3,3.97857666015625,27.867622919383294,42.13352630301379
peppers_256,32,3,0.3,2.512481689453125,44.1290675217724,44.12977455493473
peppers_256,32,4,0.3,3.479644775390625,31.863446207277608,42.71545450243734
peppers_256,40,0,0.3,3.9697265625,27.929750922509225,42.14319767577635
peppers_256,40,1,0.3,3.24957275390625,34.119400462049924,43.01254096140812
peppers_256,40,2,0.3,3.859619140625,28.726532354987665,42.26535909378952
peppers_256,40,3,0.3,4.2850799560546875,25.874306957664327,41.81121430956563
peppers_256,40,4,0.3,3.4302520751953125,32.32225261893641,42.777543251272334
peppers_256,48,0,0.3,4.8880615234375,22.682503808405965,41.239436973647415
peppers_256,48,1,0.3,4.73516845703125,23.41489539964682,41.377449269145245
peppers_256,48,2,0.3,4.6186981201171875,24.005351992626142,41.48560783347871
peppers_256,48,3,0.3,4.680511474609375,23.68832438987814,41.42787046583721
peppers_256,48,4,0.3,5.01507568359375,22.108036072875972,41.12802869429895
peppers_256,56,0,0.3,6.1779632568359375,17.946606270021412,40.222350398420794
peppers_256,56,1,0.3,4.492950439453125,24.677208354559347,41.60548732835922
peppers_256,56,2,0.3,4.8691864013671875,22.770431234664233,41.25623960416152
peppers_256,56,3,0.3,5.82757568359375,19.025660092795274,40.47592438391521
peppers_256,56,4,0.3,4.9023284912109375,22.61649220770732,41.22677952128009
peppers_256,64,0,0.3,5.984619140625,18.526404356871865,40.3604384361721
peppers_256,64,1,0.3,5.7987060546875,19.120381870618697,40.49749266615773
peppers_256,64,2,0.3,5.852264404296875,18.945397278989606,40.45756421621558
peppers_256,64,3,0.3,5.1205902099609375,21.65247941641859,41.03760339314667
peppers_256,64,4,0.3,5.960235595703125,18.60219656434807,40.37816934031768
peppers_256,72,0,0.3,6.97412109375,15.89784183994959,39.6959087697753
peppers_256,72,1,0.3,6.6435089111328125,16.688993061377296,39.90682838995189
peppers_256,72,2,0.3,6.1597900390625,17.999554111095698,40.23514451695466
peppers_256,72,3,0.3,6.6610107421875,16.645142668645885,39.89540226825375
peppers_256,72,4,0.3,7.1612091064453125,15.482507558856806,39.58094005609662
peppers_256,80,0,0.3,6.4082489013671875,17.30168035411969,40.06340989128964
peppers_256,80,1,0.3,7.545379638671875,14.694220758998087,39.35399265088644
peppers_256,80,2,0.3,6.8722991943359375,16.133388693622983,39.759783020673446
peppers_256,80,3,0.3,7.78662109375,14.23897127986455,39.21731318943977
peppers_256,80,4,0.3,7.73089599609375,14.341607257052178,39.24850530130832
peppers_256,88,0,0.3,7.955108642578125,13.93739282549401,39.12434245703664
peppers_256,88,1,0.3,7.5578155517578125,14.670042337207683,39.34684072100258
