im,L,k,qs,MSE,SNR,PSNR
airplane_256,0,0,1.0,0.0,inf,inf
airplane_256,0,1,1.0,0.0,inf,inf
airplane_256,0,2,1.0,0.0,inf,inf
airplane_256,0,3,1.0,0.0,inf,inf
airplane_256,0,4,1.0,0.0,inf,inf
airplane_256,8,0,1.0,1.521759033203125,76.3581469968916,46.307344724513236
airplane_256,8,1,1.0,1.7286224365234375,67.22040481255573,45.75380215275076
airplane_256,8,2,1.0,2.159210205078125,53.81537178635535,44.78785436708
airplane_256,8,3,1.0,1.2205657958984375,95.20068507707117,47.265191653773556
airplane_256,8,4,1.0,1.361724853515625,85.33199614531274,46.789909968090925
airplane_256,16,0,1.0,1.7821044921875,65.20307897801219,45.62147195931371
airplane_256,16,1,1.0,2.3438568115234375,49.57585266296458,44.43149284180861
airplane_256,16,2,1.0,1.869049072265625,62.169956731161726,45.4145965684895
airplane_256,16,3,1.0,1.7646942138671875,65.84636535784385,45.664108991527684
airplane_256,16,4,1.0,2.478668212890625,46.87948929464055,44.188619635693456
airplane_256,24,0,1.0,2.8971099853515625,40.10848760961736,43.51115377875204
airplane_256,24,1,1.0,2.7163543701171875,42.77744510417428,43.79093934380506
airplane_256,24,2,1.0,2.7054443359375,42.94995036773,43.8084175804336
airplane_256,24,3,1.0,2.7773895263671875,41.8373796142161,43.694435674380124
airplane_256,24,4,1.0,1.98492431640625,58.54061990713693,45.153364087580776
airplane_256,32,0,1.0,3.06414794921875,37.922026572117204,43.26770629940611
airplane_256,32,1,1.0,2.9643402099609375,39.19884079456018,43.41152315801553
airplane_256,32,2,1.0,2.7162933349609375,42.77840631407466,43.79103692875074
airplane_256,32,3,1.0,2.582275390625,44.99857001039992,44.01077804482402
airplane_256,32,4,1.0,3.1068878173828125,37.40035262974368,43.2075478871084
airplane_256,40,0,1.0,3.8922882080078125,29.853570378501285,42.228753703524646
airplane_256,40,1,1.0,3.5112762451171875,33.093010016730766,42.67615362501786
airplane_256,40,2,1.0,2.3758392333984375,48.908486027886426,44.37263311095012
airplane_256,40,3,1.0,3.931182861328125,29.55820272169046,42.18557115109715
airplane_256,40,4,1.0,3.3118743896484375,35.085479181928335,42.930065040464456
airplane_256,48,0,1.0,3.2317047119140625,35.95585312073581,43.03648689410472
airplane_256,48,1,1.0,4.0285797119140625,28.843589617335248,42.07928399589611
airplane_256,48,2,1.0,3.4687042236328125,33.4991663917299,42.72913091732288
airplane_256,48,3,1.0,3.6350860595703125,31.965873172451715,42.52565663759766
airplane_256,48,4,1.0,3.047088623046875,38.13433553336605,43.291952752239986
airplane_256,56,0,1.0,3.5380859375,32.842249171956944,42.643119834731856
airplane_256,56,1,1.0,5.2761688232421875,22.023309686244684,40.907616775133924
airplane_256,56,2,1.0,4.1443023681640625,28.038181008170074,41.956289268636965
airplane_256,56,3,1.0,3.9098052978515625,29.719817509844557,42.20925230115029
airplane_256,56,4,1.0,4.5394439697265625,25.597562328359615,41.560777008892764
airplane_256,64,0,1.0,4.7220611572265625,24.607622832953645,41.38948753374243
airplane_256,64,1,1.0,3.64013671875,31.92152079141516,42.519626653826904
airplane_256,64,2,1.0,4.2801971435546875,27.147978481820417,41.81616588026199
airplane_256,64,3,1.0,5.3095550537109375,21.88482815899209,40.88022232595221
airplane_256,64,4,1.0,4.5994873046875,25.263402691154223,41.50370936393819
airplane_256,72,0,1.0,4.4600982666015625,26.05294614724065,41.637359335071864
airplane_256,72,1,1.0,4.6875457763671875,24.78881391132248,41.42134838995794
airplane_256,72,2,1.0,5.2567138671875,22.104817360611197,40.92366022670773
airplane_256,72,3,1.0,4.6253509521484375,25.12213692610688,41.47935670106595
airplane_256,72,4,1.0,4.0589599609375,28.627702926227784,42.04665593568774
airplane_256,80,0,1.0,4.94842529296875,23.48195497995683,41.186133428186366
airplane_256,80,1,1.0,5.115753173828125,22.71389881467253,41.04170778507421
airplane_256,80,2,1.0,4.255340576171875,27.306556989077663,41.84146036298549
airplane_256,80,3,1.0,5.0985870361328125,22.790372926399336,41.05630523482073
airplane_256,80,4,1.0,4.6207275390625,25.14727366391039,41.48369999743758
airplane_256,88,0,1.0,5.2562408447265625,22.106806629256866,40.9240510417552
airplane_256,88,1,1.0,4.8282012939453125,24.066664349079232,41.29294992767512
airplane_256,88,2,1.0,4.7574462890625,24.424595232596925,41.357064670082636
airplane_256,88,3,1.0,5.036224365234375,23.072582062329193,41.10975291057842
airplane_256,88,4,1.0,5.1667633056640625,22.489650304628643,40.99861794309384
airplane_256,96,0,1.0,5.16754150390625,22.486263509124196,40.997963874514916
airplane_256,96,1,1.0,6.66290283203125,17.43965098703797,39.89416881056228
airplane_256,96,2,1.0,4.520843505859375,25.702880402864878,41.578608871709406
airplane_256,96,3,1.0,5.1739044189453125,22.458609696322664,40.99261959430572
airplane_256,96,4,1.0,4.51800537109375,25.719026518784702,41.581336179854276
airplane_256,104,0,1.0,6.04913330078125,19.209148513253083,40.31387205992587
airplane_256,104,1,1.0,5.5634307861328125,20.886158993979787,40.67737671447144
airplane_256,104,2,1.0,5.9525146484375,19.52094313311322,40.38379888042107
airplane_256,104,3,1.0,6.6199493408203125,17.552808030517813,39.922256948551556
airplane_256,104,4,1.0,5.30462646484375,21.905161602098698,40.88425553209002
airplane_256,112,0,1.0,5.712432861328125,20.341368165184175,40.562592520571485
airplane_256,112,1,1.0,6.676666259765625,17.403700504157126,39.88520692761527
airplane_256,112,2,1.0,6.302978515625,18.435522136576676,40.135345340788675
airplane_256,112,3,1.0,6.41326904296875,18.118482036640494,40.06000901486172
airplane_256,112,4,1.0,6.3759918212890625,18.224411700653572,40.08532609564439
airplane_256,120,0,1.0,6.9783782958984375,16.651246897788273,39.69325852137585
airplane_256,120,1,1.0,6.56341552734375,17.703998698098292,39.959504607219294
airplane_256,120,2,1.0,6.23980712890625,18.62216211986345,40.17909194926875
airplane_256,120,3,1.0,6.44415283203125,18.031648686790238,40.03914529101992
airplane_256,120,4,1.0,6.499481201171875,17.8781500176077,40.00201668911269
airplane_256,128,0,1.0,6.5648345947265625,17.700171767391158,39.95856572636241
airplane_256,128,1,1.0,6.0667572021484375,19.15334602644426,40.30123746487098
airplane_256,128,2,1.0,7.0146484375,16.565149484894892,39.670744510744235
airplane_256,128,3,1.0,6.5179443359375,17.827507257233822,39.98969713652318
airplane_256,128,4,1.0,5.91424560546875,19.6472564216349,40.41181005019206
airplane_256,136,0,1.0,6.971588134765625,16.667464816476613,39.69748638781376
airplane_256,136,1,1.0,6.0644989013671875,19.160478357902893,40.302854391544905
airplane_256,136,2,1.0,5.66571044921875,20.509113727686987,40.598259850922034
airplane_256,136,3,1.0,5.9353179931640625,19.577502011687066,40.39636369004959
airplane_256,136,4,1.0,6.2440032958984375,18.60964744004868,40.17617237235037
airplane_256,144,0,1.0,6.8642425537109375,16.928116837647686,39.76487739599949
airplane_256,144,1,1.0,6.49114990234375,17.90109636956869,40.007587223100415
airplane_256,144,2,1.0,5.3119354248046875,21.875021185040918,40.87827574030061
airplane_256,144,3,1.0,5.93701171875,19.571916892836583,40.39512454710348
airplane_256,144,4,1.0,6.55633544921875,17.723116953239185,39.96419195100366
airplane_256,152,0,1.0,6.6497650146484375,17.47410618197839,39.90274062127908
airplane_256,152,1,1.0,7.46923828125,15.5569678695169,39.39804046484567
airplane_256,152,2,1.0,6.6091156005859375,17.58158080044328,39.92937012650452
airplane_256,152,3,1.0,5.53961181640625,20.975964345919504,40.69601027890266
airplane_256,152,4,1.0,7.6700897216796875,15.14958809709012,39.28279916683924
airplane_256,160,0,1.0,7.6165924072265625,15.255995560550604,39.31319645399071
airplane_256,160,1,1.0,6.639617919921875,17.500811244352313,39.909372724703594
airplane_256,160,2,1.0,7.726654052734375,15.038682870763507,39.25088892954689
airplane_256,160,3,1.0,6.92706298828125,16.774598433383556,39.725312241422024
airplane_256,160,4,1.0,6.5891571044921875,17.634835246522336,39.94250498365049
airplane_256,168,0,1.0,7.9798736572265625,14.561471138824672,39.11084345507619
airplane_256,168,1,1.0,7.1641998291015625,16.21935494863827,39.579126698626375
airplane_256,168,2,1.0,7.0953216552734375,16.376805111408842,39.62108272569287
airplane_256,168,3,1.0,7.48858642578125,15.516773573064478,39.38680514519723
airplane_256,168,4,1.0,7.7159423828125,15.05956034741888,39.25691384887253
airplane_256,176,0,1.0,7.896728515625,14.71478976657907,39.156331533591775
airplane_256,176,1,1.0,7.0226593017578125,16.546253343386127,39.6657876136173
airplane_256,176,2,1.0,8.048019409179688,14.43817342421341,39.073913457791356
airplane_256,176,3,1.0,7.1712493896484375,16.203410819724454,39.5748553494061
airplane_256,176,4,1.0,7.015594482421875,16.562915693362392,39.67015883009398
airplane_256,184,0,1.0,8.127151489257812,14.297592471945341,39.03142005835694
