im,L,k,qs,MSE,SNR,PSNR
boat_256,0,0,1.0,0.0,inf,inf
boat_256,0,1,1.0,0.0,inf,inf
boat_256,0,2,1.0,0.0,inf,inf
boat_256,0,3,1.0,0.0,inf,inf
boat_256,0,4,1.0,0.0,inf,inf
boat_256,8,0,1.0,1.9540557861328125,54.66908738804164,45.22143402680751
boat_256,8,1,1.0,1.4616851806640625,73.08444249579823,46.48226516989743
boat_256,8,2,1.0,1.983001708984375,53.87108142630696,45.157572723801245
boat_256,8,3,1.0,1.1131439208984375,95.96822524708367,47.66529041985851
boat_256,8,4,1.0,1.62713623046875,65.65304400015005,46.016564455069314
boat_256,16,0,1.0,1.6878662109375,63.29082592030086,45.85742341655483
boat_256,16,1,1.0,1.9656524658203125,54.3465584027449,45.19573625356733
boat_256,16,2,1.0,2.3018341064453125,46.4092726031302,44.51006340119545
boat_256,16,3,1.0,2.1248931884765625,50.27379593126378,44.857432565150354
boat_256,16,4,1.0,2.3417205810546875,45.61878449438642,44.43545287956362
boat_256,24,0,1.0,1.9993896484375,53.42952866475365,45.121829215892646
boat_256,24,1,1.0,2.74066162109375,38.97834220430706,43.75224942681004
boat_256,24,2,1.0,2.291473388671875,46.61910850080573,44.52965542804481
boat_256,24,3,1.0,2.8114166259765625,37.99737312007121,43.641551520604416
boat_256,24,4,1.0,2.1559295654296875,49.55006334444515,44.794457925929564
boat_256,32,0,1.0,2.7446746826171875,38.92135093815149,43.74589484546948
boat_256,32,1,1.0,2.7008819580078125,39.55243072229598,43.815747570973755
boat_256,32,2,1.0,2.921356201171875,36.567415671649584,43.474958471083454
boat_256,32,3,1.0,2.8377227783203125,37.645131282498,43.60110394597192
boat_256,32,4,1.0,3.6541900634765625,29.233960105394583,42.502892285321806
boat_256,40,0,1.0,3.8193817138671875,27.96956537372107,42.310872963825304
boat_256,40,1,1.0,3.3158416748046875,32.21699254971078,42.924865752382324
boat_256,40,2,1.0,3.000274658203125,35.605555725082134,43.35919347120901
boat_256,40,3,1.0,3.9851226806640625,26.806313153551915,42.126386653201365
boat_256,40,4,1.0,2.3444366455078125,45.565934459305545,44.43041859718879
boat_256,48,0,1.0,3.75836181640625,28.423672799909056,42.38081773686482
boat_256,48,1,1.0,3.520294189453125,30.34588610612641,42.665014020723504
boat_256,48,2,1.0,3.1600341796875,33.80547185846178,43.13388580790837
boat_256,48,3,1.0,3.488067626953125,30.62625440737727,42.70495464387239
boat_256,48,4,1.0,2.9387969970703125,36.350400058152516,43.44910773467335
boat_256,56,0,1.0,3.7375030517578125,28.58230349349435,42.40498804923775
boat_256,56,1,1.0,3.416168212890625,31.270839102741622,42.79541113566529
boat_256,56,2,1.0,2.0835723876953125,51.270811210627684,44.94271767507048
boat_256,56,3,1.0,4.063201904296875,26.291198185409673,42.0421195750695
boat_256,56,4,1.0,4.288604736328125,24.90937101950487,41.80764339982532
boat_256,64,0,1.0,4.015228271484375,26.605323361531035,42.09370120287346
boat_256,64,1,1.0,2.3781280517578125,44.92039293436764,44.36845125103928
boat_256,64,2,1.0,4.0351409912109375,26.474030713148572,42.07221646931221
boat_256,64,3,1.0,3.5408172607421875,30.169997112703673,42.63976847184972
boat_256,64,4,1.0,4.1212615966796875,25.920811874516367,41.98050178668315
boat_256,72,0,1.0,3.9835662841796875,26.816786495420715,42.12808312903672
boat_256,72,1,1.0,3.2813568115234375,32.55557157272596,42.97026903157804
boat_256,72,2,1.0,3.8887939453125,27.47032834227956,42.23265428979016
boat_256,72,3,1.0,4.0560150146484375,26.337783797001673,42.04980806858485
boat_256,72,4,1.0,3.2053375244140625,33.32767476733392,43.07206593074693
boat_256,80,0,1.0,4.069610595703125,26.24979565514087,42.035275055070926
boat_256,80,1,1.0,4.8367462158203125,22.08642789315448,41.285270603226074
boat_256,80,2,1.0,3.560455322265625,30.003591356744295,42.615748203942346
boat_256,80,3,1.0,4.298095703125,24.85436665719966,41.79804279429482
