im,L,k,qs,MSE,SNR,PSNR
baboon_256,0,0,1.0,0.0,inf,inf
baboon_256,0,1,1.0,0.0,inf,inf
baboon_256,0,2,1.0,0.0,inf,inf
baboon_256,0,3,1.0,0.0,inf,inf
baboon_256,0,4,1.0,0.0,inf,inf
baboon_256,8,0,1.0,1.1426544189453125,86.72093209588034,47.55165457365269
baboon_256,8,1,1.0,2.1453094482421875,46.19009922116718,44.81590415409663
baboon_256,8,2,1.0,2.1455230712890625,46.18550021691357,44.81547171908491
baboon_256,8,3,1.0,2.189666748046875,45.25440063553121,44.727023375790125
baboon_256,8,4,1.0,2.14923095703125,46.10582029364155,44.80797273447793
baboon_256,16,0,1.0,1.15008544921875,86.16060340710078,47.52350252039911
baboon_256,16,1,1.0,2.029754638671875,48.81972154981883,45.056368182803965
baboon_256,16,2,1.0,1.6133575439453125,61.419774337245705,46.053497367181855
baboon_256,16,3,1.0,2.8871002197265625,34.32234724563842,43.526185010887566
baboon_256,16,4,1.0,1.5081024169921875,65.7064501441797,46.34649524888392
baboon_256,24,0,1.0,2.660614013671875,37.24405560717112,43.880984866514794
baboon_256,24,1,1.0,3.0589599609375,32.394035077217765,43.27506568374146
baboon_256,24,2,1.0,3.70477294921875,26.74713339593733,42.44318763916385
baboon_256,24,3,1.0,2.58831787109375,38.28434574480628,44.00062749928168
baboon_256,24,4,1.0,2.7534637451171875,35.98814636660368,43.732009983724566
baboon_256,32,0,1.0,4.26324462890625,23.243342782287506,41.833401072881166
baboon_256,32,1,1.0,3.9157562255859375,25.305981926795337,42.20264713788454
baboon_256,32,2,1.0,2.959259033203125,33.48542833276614,43.41897378888416
baboon_256,32,3,1.0,3.0005035400390625,33.02514226432941,43.35886217378352
baboon_256,32,4,1.0,2.912750244140625,34.02010058148672,43.487771135357235
baboon_256,40,0,1.0,3.854949951171875,25.705147285839818,42.27061616891046
baboon_256,40,1,1.0,3.4935455322265625,28.364323682153106,42.698139529753064
baboon_256,40,2,1.0,4.083221435546875,24.268107384958036,42.02077428256099
baboon_256,40,3,1.0,4.5436553955078125,21.80888462016368,41.556749751157795
baboon_256,40,4,1.0,3.529510498046875,28.07529722018071,42.653658828846716
baboon_256,48,0,1.0,4.43609619140625,22.337670780534115,41.660794061356
baboon_256,48,1,1.0,4.8108978271484375,20.59741441924342,41.308542273236554
