im,L,k,qs,MSE,SNR,PSNR
barbara_256,0,0,0.3,0.0,inf,inf
barbara_256,0,1,0.3,0.0,inf,inf
barbara_256,0,2,0.3,0.0,inf,inf
barbara_256,0,3,0.3,0.0,inf,inf
barbara_256,0,4,0.3,0.0,inf,inf
barbara_256,8,0,0.3,0.805999755859375,134.10442618605884,49.06745450612376
barbara_256,8,1,0.3,1.3463287353515625,80.28361270726373,46.83929245617526
barbara_256,8,2,0.3,1.3542633056640625,79.81323448221468,46.81377249635738
barbara_256,8,3,0.3,1.4090423583984375,76.71035162383721,46.64156311873393
barbara_256,8,4,0.3,0.7236175537109375,149.37190814583641,49.53571267318981
barbara_256,16,0,0.3,1.8097686767578125,59.72483453480039,45.55457293638426
barbara_256,16,1,0.3,1.9015960693359375,56.84074368294777,45.33962089848395
barbara_256,16,2,0.3,1.824310302734375,59.24876628916509,45.519816500643856
barbara_256,16,3,0.3,2.4661407470703125,43.82885887353747,44.21062501936798
barbara_256,16,4,0.3,2.5173187255859375,42.93780269737839,44.12142154457449
barbara_256,24,0,0.3,1.7582244873046875,61.47573051454954,45.680060365616114
barbara_256,24,1,0.3,2.7532806396484375,39.257943127594366,43.73229879936283
barbara_256,24,2,0.3,2.9345550537109375,36.83288702624286,43.455380993616174
barbara_256,24,3,0.3,2.023101806640625,53.426937987419485,45.07062622956347
barbara_256,24,4,0.3,2.48004150390625,43.583195924494866,44.18621411990631
barbara_256,32,0,0.3,2.9380950927734375,36.78850797970408,43.450145130493276
barbara_256,32,1,0.3,2.932708740234375,36.85607550546832,43.45811427375956
barbara_256,32,2,0.3,3.6553497314453125,29.569847677170777,42.50151425765378
barbara_256,32,3,0.3,2.656219482421875,40.69247119107526,43.888164030987156
barbara_256,32,4,0.3,3.529571533203125,30.623585256404713,42.65358372777424
barbara_256,40,0,0.3,3.540374755859375,30.53013938333434,42.640311254558114
barbara_256,40,1,0.3,3.9099884033203125,27.644106226462956,42.20904891549145
barbara_256,40,2,0.3,3.553192138671875,30.420008417002343,42.624616682930835
barbara_256,40,3,0.3,4.180419921875,25.855807977574024,41.918604521566685
