im,L,k,qs,MSE,SNR,PSNR
peppers_256,0,0,1.0,0.0,inf,inf
peppers_256,0,1,1.0,0.0,inf,inf
peppers_256,0,2,1.0,0.0,inf,inf
peppers_256,0,3,1.0,0.0,inf,inf
peppers_256,0,4,1.0,0.0,inf,inf
peppers_256,8,0,1.0,0.9492645263671875,116.79934416743019,48.35693109101015
peppers_256,8,1,1.0,0.90338134765625,122.73163975407067,48.572092415382535
peppers_256,8,2,1.0,1.724365234375,64.29813818490726,45.764511025845174
peppers_256,8,3,1.0,1.76837158203125,62.698063714492804,45.6550683374863
peppers_256,8,4,1.0,1.836029052734375,60.387646892608416,45.4920081181184
peppers_256,16,0,1.0,1.203369140625,92.13587948874012,47.3268149068096
peppers_256,16,1,1.0,2.041412353515625,54.31214028373672,45.0314962231139
peppers_256,16,2,1.0,1.57843017578125,70.24287537218206,46.14854985880483
peppers_256,16,3,1.0,2.8874359130859375,38.398592196838784,43.52568007067973
peppers_256,16,4,1.0,2.165771484375,51.19352384173148,44.774677295899046
peppers_256,24,0,1.0,1.9442291259765625,57.02695872607266,45.24332915975407
peppers_256,24,1,1.0,1.9761962890625,56.104484526530364,45.17250281434673
peppers_256,24,2,1.0,1.977081298828125,56.07937022458903,45.170558327244485
peppers_256,24,3,1.0,2.4082489013671875,46.039042749339465,44.31378990032941
peppers_256,24,4,1.0,2.3412933349609375,47.35565273496308,44.43624532060596
peppers_256,32,0,1.0,2.6217498779296875,42.289874810119954,43.94489104412553
peppers_256,32,1,1.0,3.0760955810546875,36.04357250923882,43.25080535044202
peppers_256,32,2,1.0,3.6507568359375,30.36999699067108,42.5069745378163
peppers_256,32,3,1.0,2.0340576171875,54.50852187481246,45.04717110180796
peppers_256,32,4,1.0,2.951507568359375,37.56503127746472,43.43036459676105
peppers_256,40,0,1.0,2.062042236328125,53.76876970208232,44.987828042771625
peppers_256,40,1,1.0,3.007659912109375,36.863700471817765,43.34851633550819
peppers_256,40,2,1.0,2.256103515625,49.14378855102262,44.59721338591464
peppers_256,40,3,1.0,3.2040557861328125,34.604102275920205,43.07380291845619
peppers_256,40,4,1.0,3.32086181640625,33.386958040030144,42.91829556218281
peppers_256,48,0,1.0,3.175506591796875,34.91520830330114,43.11267342272415
peppers_256,48,1,1.0,2.6114654541015625,42.4564199947413,43.96196075742686
peppers_256,48,2,1.0,3.035552978515625,36.524967577838325,43.30842543992919
peppers_256,48,3,1.0,2.03765869140625,54.41219110378913,45.03948919594146
peppers_256,48,4,1.0,2.8491668701171875,38.914349062515065,43.58362475107264
peppers_256,56,0,1.0,3.8537139892578125,28.770550806352624,42.27200881346694
peppers_256,56,1,1.0,3.4550018310546875,32.090713563311795,42.74632078993659
peppers_256,56,2,1.0,3.2952117919921875,33.646843092310895,42.95197027783844
peppers_256,56,3,1.0,2.4008026123046875,46.18183667113684,44.32723905896594
peppers_256,56,4,1.0,3.33807373046875,33.21480682379185,42.895844358398136
peppers_256,64,0,1.0,4.6161956787109375,24.018365302931638,41.48796150758542
peppers_256,64,1,1.0,4.01312255859375,27.627731897613724,42.09597937812813
peppers_256,64,2,1.0,3.3887481689453125,32.71812143998919,42.8304106494323
peppers_256,64,3,1.0,3.2522430419921875,34.09138637227349,43.008973676568246
