im,L,k,qs,MSE,SNR,PSNR
baboon_256,0,0,0.3,0.0,inf,inf
baboon_256,0,1,0.3,0.0,inf,inf
baboon_256,0,2,0.3,0.0,inf,inf
baboon_256,0,3,0.3,0.0,inf,inf
baboon_256,0,4,0.3,0.0,inf,inf
baboon_256,8,0,0.3,0.946533203125,104.68946672685065,48.36944507828474
baboon_256,8,1,0.3,1.1121368408203125,89.10059683062359,47.66922133372922
baboon_256,8,2,0.3,0.75640869140625,131.00332849189058,49.34323850467399
baboon_256,8,3,0.3,1.3415374755859375,73.86454577508843,46.8547755175943
baboon_256,8,4,0.3,0.66680908203125,148.60633867276889,49.890788545211876
baboon_256,16,0,0.3,1.6396331787109375,60.435503233911874,45.98333662991386
baboon_256,16,1,0.3,1.9515838623046875,50.77519761686956,45.226931426046654
baboon_256,16,2,0.3,1.70849609375,57.99958023721063,45.80466370688797
baboon_256,16,3,0.3,2.074920654296875,47.757034019208426,44.96078867077578
baboon_256,16,4,0.3,1.8655242919921875,53.11753735921282,45.42279452272904
baboon_256,24,0,0.3,2.49822998046875,39.66490557279324,44.15447944983888
baboon_256,24,1,0.3,1.8870849609375,52.510649136425386,45.372889073189285
baboon_256,24,2,0.3,2.1974945068359375,45.093198625143216,44.71152562743863
baboon_256,24,3,0.3,2.725311279296875,36.35990392260059,43.7766424722395
baboon_256,24,4,0.3,2.7987518310546875,35.4058031065484,43.661159701480194
baboon_256,32,0,0.3,3.4585723876953125,28.651144219781965,42.741834910028025
baboon_256,32,1,0.3,3.448333740234375,28.736213991769546,42.75471069339362
baboon_256,32,2,0.3,2.877044677734375,34.44230708035004,43.5413375474997
baboon_256,32,3,0.3,2.9866790771484375,33.17800597746954,43.378918013074056
baboon_256,32,4,0.3,3.778228759765625,26.227119260126813,42.35792111332864
baboon_256,40,0,0.3,3.3950653076171875,29.187083986894322,42.822322280643576
baboon_256,40,1,0.3,3.5873260498046875,27.622818472218086,42.58309509646149
baboon_256,40,2,0.3,4.8966064453125,20.236883927903673,41.23185160974165
baboon_256,40,3,0.3,3.98297119140625,24.878928697304502,42.128731956733816
baboon_256,40,4,0.3,3.5332794189453125,28.04534952517091,42.649023771812516
baboon_256,48,0,0.3,5.393646240234375,18.37199769151121,40.81197902427785
baboon_256,48,1,0.3,4.8983917236328125,20.229508349921034,41.230268482275186
baboon_256,48,2,0.3,3.7708282470703125,26.27859180576631,42.36643609169881
baboon_256,48,3,0.3,3.850067138671875,25.73774760421373,42.276120579307126
baboon_256,48,4,0.3,5.0601959228515625,19.582652091971354,41.08913028501224
baboon_256,56,0,0.3,4.9908905029296875,19.85458431040439,41.14902319051291
baboon_256,56,1,0.3,4.9726104736328125,19.927572609969776,41.16495920493022
baboon_256,56,2,0.3,4.8677978515625,20.35664982320636,41.257478261853564
baboon_256,56,3,0.3,5.377685546875,18.426524833159306,40.82484957039695
baboon_256,56,4,0.3,5.468353271484375,18.121004872005223,40.752237973824485
baboon_256,64,0,0.3,5.8406219482421875,16.966011009193487,40.46621264730234
baboon_256,64,1,0.3,6.0651397705078125,16.337967470470584,40.30239547279359
baboon_256,64,2,0.3,6.1496429443359375,16.11346498835054,40.24230460020338
baboon_256,64,3,0.3,6.1219329833984375,16.18640003788568,40.26191789788163
baboon_256,64,4,0.3,5.551055908203125,17.851028329219282,40.68704759458976
baboon_256,72,0,0.3,5.774505615234375,17.16026667512248,40.51565552869362
baboon_256,72,1,0.3,6.97869873046875,14.199216802665758,39.6930591057454
baboon_256,72,2,0.3,7.504119873046875,13.20502043555176,39.377805978920286
baboon_256,72,3,0.3,8.111404418945312,12.216387096046006,39.03984305843804
baboon_256,72,4,0.3,6.2649993896484375,15.816770299793221,40.1615932784777
baboon_256,80,0,0.3,6.7496490478515625,14.681067944703795,39.83799168858205
baboon_256,80,1,0.3,7.183502197265625,13.794393535806686,39.56744131929057
baboon_256,80,2,0.3,7.495880126953125,13.219535877862596,39.38257728108126
baboon_256,80,3,0.3,7.17529296875,13.810175654984688,39.57240722763072
baboon_256,80,4,0.3,7.7150115966796875,12.844057981333476,39.25743777666383
baboon_256,88,0,0.3,7.581756591796875,13.069801842705855,39.33310523343617
baboon_256,88,1,0.3,7.552947998046875,13.119652922281258,39.34963866272562
baboon_256,88,2,0.3,7.5299224853515625,13.159771095543698,39.36289855365398
baboon_256,88,3,0.3,8.8507080078125,11.195946831253018,38.6610234761785
baboon_256,88,4,0.3,8.1160888671875,12.209336035615985,39.03733567169261
baboon_256,96,0,0.3,8.4473876953125,11.730497030389735,38.863579341564346
baboon_256,96,1,0.3,9.703933715820312,10.211534742128793,38.26132539513082
baboon_256,96,2,0.3,6.864501953125,14.435432745314223,39.76471327941317
baboon_256,96,3,0.3,8.172042846679688,12.125738708611312,39.00749725860538
baboon_256,96,4,0.3,8.389846801757812,11.810949426830133,38.89326330165392
baboon_256,104,0,0.3,9.210540771484375,10.75854922451468,38.48795231520454
baboon_256,104,1,0.3,10.267318725585938,9.651210693155827,38.016233169509576
baboon_256,104,2,0.3,10.3514404296875,9.572779454946403,37.98079573670341
baboon_256,104,3,0.3,8.813461303710938,11.243262194013493,38.67933858825556
baboon_256,104,4,0.3,10.032455444335938,9.877148901803382,38.11673121225753
baboon_256,112,0,0.3,11.659133911132812,8.49909238796848,37.464140704437185
baboon_256,112,1,0.3,11.528900146484375,8.59510057467461,37.51292483156588
baboon_256,112,2,0.3,10.973220825195312,9.030352879337988,37.72746241834157
baboon_256,112,3,0.3,9.040512084960938,10.96088975305454,38.56887329798071
baboon_256,112,4,0.3,10.861724853515625,9.123049755982434,37.77181563710636
baboon_256,120,0,0.3,11.361984252929688,8.721368914841012,37.57626177833948
baboon_256,120,1,0.3,9.812606811523438,10.098443581581733,38.21295963735976
baboon_256,120,2,0.3,10.418930053710938,9.510770853012895,37.952572384137724
baboon_256,120,3,0.3,11.45404052734375,8.6512751581292,37.541216454422134
baboon_256,120,4,0.3,10.053863525390625,9.85611710604198,38.10747375198854
baboon_256,128,0,0.3,12.752410888671875,7.77045667203515,37.0748806341813
baboon_256,128,1,0.3,12.505935668945312,7.9236019517099425,37.15964170546443
baboon_256,128,2,0.3,11.222122192382812,8.830063919788213,37.630053676474446
baboon_256,128,3,0.3,10.502349853515625,9.435227130740017,37.9179387948966
baboon_256,128,4,0.3,10.887466430664062,9.10147984432133,37.76153531910729
baboon_256,136,0,0.3,11.511383056640625,8.608179902175209,37.519528549807426
