im,L,k,qs,MSE,SNR,PSNR
airplane_256,64,0,1.2,7.1014251708984375,16.36272961480364,39.61734845705807
airplane_256,64,1,1.2,6.30938720703125,18.41679645555416,40.130931799959455
airplane_256,64,2,1.2,7.4897308349609375,15.514402655002476,39.38614150510456
airplane_256,64,3,1.2,6.498504638671875,17.880836655818694,40.002669275922685
airplane_256,64,4,1.2,5.5886077880859375,20.792065637329184,40.65776729235007
arctichare_256,64,0,1.2,5.86285400390625,10.83663345721811,40.44971281298045
arctichare_256,64,1,1.2,4.70379638671875,13.506877132884373,41.4063184670254
arctichare_256,64,2,1.2,4.7914276123046875,13.259847584957216,41.32615429546977
arctichare_256,64,3,1.2,5.496490478515625,11.55893930897401,40.729948808832845
arctichare_256,64,4,1.2,5.2334747314453125,12.139850312407976,40.94290229243904
baboon_256,64,0,1.2,6.8313140869140625,14.505562914203132,39.785761072886665
baboon_256,64,1,1.2,8.670852661132812,11.428178997735163,38.75018554300925
baboon_256,64,2,1.2,6.937835693359375,14.282848521371168,39.71856350503455
baboon_256,64,3,1.2,5.78289794921875,17.135363124953823,40.509348324899996
baboon_256,64,4,1.2,5.90313720703125,16.786337975743663,40.41997483192364
barbara_256,64,0,1.2,6.631988525390625,16.297997855667067,39.91436594737612
barbara_256,64,1,1.2,6.1037750244140625,17.70840739268581,40.27481843040377
barbara_256,64,2,1.2,6.687896728515625,16.161752962596225,39.87790802564653
barbara_256,64,3,1.2,6.5898895263671875,16.40211635311143,39.94202226773336
barbara_256,64,4,1.2,6.4127197265625,16.85527192431424,40.06038101750181
boat_256,64,0,1.2,5.12060546875,20.8620732812053,41.037590451673616
boat_256,64,1,1.2,5.76226806640625,18.53895815017636,40.52486902644968
boat_256,64,2,1.2,6.71429443359375,15.910301162653285,39.860799789631656
boat_256,64,3,1.2,4.97613525390625,21.4677538053944,41.161881846781455
boat_256,64,4,1.2,6.077484130859375,17.577412665016293,40.29356527353229
fruits_256,64,0,1.2,6.4231109619140625,17.635952440342564,40.0533493617115
fruits_256,64,1,1.2,6.3659210205078125,17.794389700788837,40.092191146712736
fruits_256,64,2,1.2,7.3182220458984375,15.47885247713232,39.48674778367576
fruits_256,64,3,1.2,5.9441375732421875,19.057042009472347,40.3899150853253
fruits_256,64,4,1.2,7.26312255859375,15.596278119984202,39.519569883199125
lena_256,64,0,1.2,6.7003631591796875,15.65951288386869,39.86982018800881
lena_256,64,1,1.2,5.86602783203125,17.886792600068674,40.44736241659293
lena_256,64,2,1.2,4.873779296875,21.528349321244303,41.25214502067527
lena_256,64,3,1.2,6.5058746337890625,16.12764295715683,39.99774670563053
lena_256,64,4,1.2,6.17327880859375,16.996546968154,40.22564469078283
monarch_256,64,0,1.2,5.5448455810546875,20.107095190526906,40.691909049237
monarch_256,64,1,1.2,5.8602752685546875,19.024829518381292,40.45162344712174
monarch_256,64,2,1.2,5.8594512939453125,19.027504850197264,40.452234122848274
monarch_256,64,3,1.2,6.5417633056640625,17.0429183548275,39.97385534454619
monarch_256,64,4,1.2,6.498382568359375,17.156690413686547,40.002750856169214
peppers_256,64,0,1.2,7.445892333984375,14.8905556443581,39.41163608745748
peppers_256,64,1,1.2,6.664825439453125,16.635615610390442,39.892915817129385
peppers_256,64,2,1.2,6.3897857666015625,17.351673150078447,40.07594063263887
peppers_256,64,3,1.2,5.7294921875,19.351361428327937,40.5496422929139
peppers_256,64,4,1.2,6.167633056640625,17.976665132780145,40.229618334087746
zelda_256,64,0,1.2,6.021453857421875,17.26853292517903,40.33378998177394
zelda_256,64,1,1.2,6.036468505859375,17.22558050181241,40.322974217435885
zelda_256,64,2,1.2,5.5888824462890625,18.605092376451445,40.65755385885194
zelda_256,64,3,1.2,6.735137939453125,15.43868516563433,39.84733866119987
zelda_256,64,4,1.2,6.175567626953125,16.837589752966235,40.224034789485366
