im,L,k,qs,MSE,SNR,PSNR
airplane_256,64,0,0.35,9.981582641601562,11.641310213359871,38.13880954047363
airplane_256,64,1,0.35,9.554702758789062,12.161414424356053,38.328631799138904
airplane_256,64,2,0.35,8.634597778320312,13.45733790205292,38.768382490425466
airplane_256,64,3,0.35,7.900665283203125,14.707457636284277,39.15416697848493
airplane_256,64,4,0.35,8.782012939453125,13.231442580681032,38.69486288207837
arctichare_256,64,0,0.35,6.6136627197265625,9.606416678010211,39.926383176589255
arctichare_256,64,1,0.35,7.182373046875,8.845767191270948,39.56812402574119
arctichare_256,64,2,0.35,6.4098358154296875,9.91189192406118,40.06233455431168
arctichare_256,64,3,0.35,6.8295440673828125,9.302758606822005,39.78688649225769
arctichare_256,64,4,0.35,6.94891357421875,9.142954387752413,39.71163450609283
baboon_256,64,0,0.35,9.556915283203125,10.36862348759903,38.32762624623774
baboon_256,64,1,0.35,8.206222534179688,12.075233868163622,38.9893707099404
baboon_256,64,2,0.35,8.911224365234375,11.119914863888384,38.631429824725224
baboon_256,64,3,0.35,8.857086181640625,11.187884394736571,38.657894903767584
baboon_256,64,4,0.35,8.562774658203125,11.57242368622699,38.80465845783024
barbara_256,64,0,0.35,7.5048828125,14.402374756018217,39.37736445671958
barbara_256,64,1,0.35,7.98529052734375,13.53590509894444,39.10789639250402
barbara_256,64,2,0.35,9.30224609375,11.619573775654821,38.444925361478084
barbara_256,64,3,0.35,7.303314208984375,14.79987464220797,39.49560375262389
barbara_256,64,4,0.35,8.790237426757812,12.296383990334625,38.69079755220964
boat_256,64,0,0.35,7.873138427734375,13.568470504327738,39.16932473471023
boat_256,64,1,0.35,8.038360595703125,13.289581284809094,39.079128764028596
boat_256,64,2,0.35,9.11834716796875,11.715549382509455,38.53164237548704
boat_256,64,3,0.35,6.845458984375,15.605446877563393,39.776777882081916
boat_256,64,4,0.35,9.994232177734375,10.688809768818075,38.13330926474009
fruits_256,64,0,0.35,8.165298461914062,13.873060485385547,39.01108296964441
fruits_256,64,1,0.35,8.681686401367188,13.047888878538675,38.74476266604981
fruits_256,64,2,0.35,8.190628051757812,13.8301579228773,38.99763156426784
fruits_256,64,3,0.35,7.700103759765625,14.711188703099673,39.26583783488929
fruits_256,64,4,0.35,7.5298004150390625,15.043915269933715,39.362968959282924
lena_256,64,0,0.35,6.90985107421875,15.18475898985081,39.73611673601091
lena_256,64,1,0.35,8.695114135742188,12.067055311726213,38.73805073758887
lena_256,64,2,0.35,9.014694213867188,11.639265928329499,38.581293611996685
lena_256,64,3,0.35,7.6722564697265625,13.675823225121269,39.28157248779687
lena_256,64,4,0.35,7.8057403564453125,13.441956614805388,39.206662596872775
monarch_256,64,0,0.35,9.199295043945312,12.119487132703584,38.493258128978916
monarch_256,64,1,0.35,7.9770965576171875,13.976355571198212,39.112355119298144
monarch_256,64,2,0.35,7.5262298583984375,14.813623821311777,39.365028829045734
monarch_256,64,3,0.35,8.536590576171875,13.0603356129369,38.81795908165135
monarch_256,64,4,0.35,10.258880615234375,10.867729345585326,38.01980384999354
peppers_256,64,0,0.35,7.4678802490234375,14.846712912354546,39.398830156515686
peppers_256,64,1,0.35,7.9987945556640625,13.861272889248372,39.10055818534626
peppers_256,64,2,0.35,7.82708740234375,14.165355313126271,39.19480177406573
peppers_256,64,3,0.35,8.739669799804688,12.686231477941138,38.71585336337826
peppers_256,64,4,0.35,7.6504669189453125,14.492380046312086,39.29392419291635
zelda_256,64,0,0.35,8.328964233398438,12.484346346137288,38.924893637454076
zelda_256,64,1,0.35,8.592117309570312,12.10198492966526,38.789801629789956
zelda_256,64,2,0.35,8.12225341796875,12.802072139770805,39.03403825318855
zelda_256,64,3,0.35,8.021209716796875,12.963340676231457,39.08840489627322
zelda_256,64,4,0.35,6.79217529296875,15.30903866718187,39.81071475182858
