im,L,k,qs,MSE,SNR,PSNR
airplane_256,64,0,1.4,8.16845703125,14.225293651742483,39.00940332009783
airplane_256,64,1,1.4,5.86297607421875,19.81906432505023,40.449622389594175
airplane_256,64,2,1.4,6.1137237548828125,19.00620711859415,40.26774549382719
airplane_256,64,3,1.4,6.20294189453125,18.732837083903217,40.2048264789618
airplane_256,64,4,1.4,5.5543212890625,20.920413837058526,40.68449363013773
arctichare_256,64,0,1.4,5.8094024658203125,10.9363398778646,40.489488961440934
arctichare_256,64,1,1.4,5.5981903076171875,11.348953208516066,40.6503270286796
arctichare_256,64,2,1.4,4.9253387451171875,12.899336094700221,41.20644255968075
arctichare_256,64,3,1.4,5.58526611328125,11.375214459779912,40.66036490707898
arctichare_256,64,4,1.4,4.6771697998046875,13.583770222789154,41.43097224061907
baboon_256,64,0,1.4,5.485107421875,18.065654626785953,40.7389522352952
baboon_256,64,1,1.4,5.4974212646484375,18.02518881200403,40.72921342857562
baboon_256,64,2,1.4,6.57421875,15.072826147504456,39.95236210203936
baboon_256,64,3,1.4,5.876251220703125,16.863141576604882,40.439800064534225
baboon_256,64,4,1.4,7.0249786376953125,14.10567368030079,39.6643535293779
barbara_256,64,0,1.4,5.8014678955078125,18.631170026696125,40.495424676046596
barbara_256,64,1,1.4,6.684234619140625,16.170607545119594,39.88028675479913
barbara_256,64,2,1.4,5.9599151611328125,18.135851240050282,40.37840283227357
barbara_256,64,3,1.4,6.5426483154296875,16.520547881309486,39.973267844138284
barbara_256,64,4,1.4,6.090240478515625,17.747761381003684,40.28445919395889
boat_256,64,0,1.4,7.1903533935546875,14.856911849278585,39.563301251304914
boat_256,64,1,1.4,7.3014984130859375,14.630756659721511,39.496683657123086
boat_256,64,2,1.4,7.545440673828125,14.157747857423084,39.35395752061385
boat_256,64,3,1.4,7.212066650390625,14.812182375965302,39.550206292619286
boat_256,64,4,1.4,6.566192626953125,16.269161232751287,39.957667417502954
fruits_256,64,0,1.4,6.7009735107421875,16.904660085846682,39.8694245971475
fruits_256,64,1,1.4,6.3814697265625,17.751032959045087,40.08159647565701
fruits_256,64,2,1.4,5.1814117431640625,21.862319587477067,40.986322558073844
fruits_256,64,3,1.4,7.183380126953125,15.769411814686578,39.56751512021958
fruits_256,64,4,1.4,6.1813812255859375,18.325625828493,40.21994832117892
lena_256,64,0,1.4,8.030303955078125,13.066058745064359,39.08348376795348
lena_256,64,1,1.4,6.5969696044921875,15.904942649171137,39.937358777927216
lena_256,64,2,1.4,8.025436401367188,13.073983515700013,39.08611703398154
lena_256,64,3,1.4,6.8000946044921875,15.429847571305798,39.80565406114157
lena_256,64,4,1.4,8.28204345703125,12.668905175653865,38.949428558921625
monarch_256,64,0,1.4,5.5280914306640625,20.168034359309832,40.70505143523384
monarch_256,64,1,1.4,5.94140625,18.765042015943457,40.39191112126762
monarch_256,64,2,1.4,6.392791748046875,17.440070365048527,40.07389803805735
monarch_256,64,3,1.4,6.038543701171875,18.463183083928417,40.32148147214252
monarch_256,64,4,1.4,7.3017425537109375,15.26905900816464,39.49653844425356
peppers_256,64,0,1.4,6.8427734375,16.20300235478807,39.778482000141466
peppers_256,64,1,1.4,7.013641357421875,15.80826114009477,39.67136806404675
peppers_256,64,2,1.4,8.574798583984375,12.930154922609875,38.798564333066295
peppers_256,64,3,1.4,8.628204345703125,12.8501214944346,38.7715993872109
peppers_256,64,4,1.4,6.5558624267578125,16.91211116154034,39.964505294421194
zelda_256,64,0,1.4,7.67352294921875,13.550708700874145,39.280855645672226
zelda_256,64,1,1.4,5.8063201904296875,17.908360335643312,40.49179379475159
zelda_256,64,2,1.4,8.253814697265625,12.598014131427451,38.96425646369932
zelda_256,64,3,1.4,6.1200103759765625,16.990440833647067,40.263282024109856
zelda_256,64,4,1.4,7.768829345703125,13.384471400681152,39.227247792619096
