im,L,k,qs,MSE,SNR,PSNR
airplane_256,64,0,1.5,8.981460571289062,12.937617331709165,38.597333931903776
airplane_256,64,1,1.5,8.197433471679688,14.175009818940596,38.99402460137626
airplane_256,64,2,1.5,7.957916259765625,14.601648994305217,39.12280996064207
airplane_256,64,3,1.5,6.8226776123046875,17.0312458764881,39.79125510547257
airplane_256,64,4,1.5,8.525772094726562,13.629111669903086,38.82346641673094
arctichare_256,64,0,1.5,7.5257568359375,8.442154222964753,39.36530179107904
arctichare_256,64,1,1.5,5.0928802490234375,12.474984045756472,41.061168963154806
arctichare_256,64,2,1.5,8.359130859375,7.6005030812815795,38.909192368499596
arctichare_256,64,3,1.5,6.5150909423828125,9.751759478936608,39.99159878578421
arctichare_256,64,4,1.5,7.589996337890625,8.37070230671186,39.32838794515813
baboon_256,64,0,1.5,9.532806396484375,10.394846192508268,38.33859587922574
baboon_256,64,1,1.5,8.640090942382812,11.468867276423124,38.76562047142817
baboon_256,64,2,1.5,6.6139678955078125,14.982240289027876,39.926182783697
baboon_256,64,3,1.5,6.813751220703125,14.542951901931715,39.79694088027045
baboon_256,64,4,1.5,7.1884918212890625,13.784818670996911,39.56442577911652
barbara_256,64,0,1.5,7.6109619140625,14.20163916021107,39.31640812169702
barbara_256,64,1,1.5,9.732406616210938,11.106002762521891,38.248601155734065
barbara_256,64,2,1.5,7.530670166015625,14.353056551780034,39.362467344080216
barbara_256,64,3,1.5,7.6744537353515625,14.084147027654671,39.28032888531793
barbara_256,64,4,1.5,7.00885009765625,15.421664504105962,39.67433589293111
boat_256,64,0,1.5,8.721115112304688,12.249172858924988,38.725083419722715
boat_256,64,1,1.5,8.485137939453125,12.589830276829677,38.844214540072166
boat_256,64,2,1.5,6.8286590576171875,15.643839534504371,39.78744931132645
boat_256,64,3,1.5,6.581817626953125,16.23053882498041,39.947345164411885
boat_256,64,4,1.5,7.2306060791015625,14.774203623394849,39.53905658901525
fruits_256,64,0,1.5,6.2974853515625,17.987763864389695,40.13913194899105
fruits_256,64,1,1.5,8.1741943359375,13.857962606215372,39.0063540231225
fruits_256,64,2,1.5,6.99041748046875,16.204708768804952,39.68577247489939
fruits_256,64,3,1.5,6.063995361328125,18.68037039832918,40.30321500458684
fruits_256,64,4,1.5,6.7119140625,16.877105157864104,39.86233973598662
lena_256,64,0,1.5,6.3481597900390625,16.528321070684296,40.10432510986291
lena_256,64,1,1.5,6.5679473876953125,15.975222854912566,39.956506956428115
lena_256,64,2,1.5,6.2767486572265625,16.71636526292503,40.15345622525476
lena_256,64,3,1.5,7.2924346923828125,14.388119694423928,39.50207812393958
lena_256,64,4,1.5,7.9505615234375,13.197108519752499,39.12682558259441
monarch_256,64,0,1.5,6.28082275390625,17.750976628929596,40.15063823169393
monarch_256,64,1,1.5,7.5828399658203125,14.703031900657814,39.33248470474722
monarch_256,64,2,1.5,7.85595703125,14.191872164211572,39.17881261488973
monarch_256,64,3,1.5,6.9062042236328125,16.143562267319187,39.73840944125628
monarch_256,64,4,1.5,7.1622314453125,15.566480749237298,39.58032009872283
peppers_256,64,0,1.5,8.504104614257812,13.037642309245054,38.8345176679441
peppers_256,64,1,1.5,7.3863525390625,15.010585202201325,39.44650328861413
peppers_256,64,2,1.5,8.926834106445312,12.420245833967204,38.623828968148764
peppers_256,64,3,1.5,8.30706787109375,13.346884344944637,38.93632602079442
peppers_256,64,4,1.5,8.830612182617188,12.555581858678504,38.670895487607034
zelda_256,64,0,1.5,8.137405395507812,12.778234478982473,39.02594408317499
zelda_256,64,1,1.5,7.4662628173828125,13.926870341645055,39.3997708755593
zelda_256,64,2,1.5,7.8785247802734375,13.198114760607135,39.16635455531319
zelda_256,64,3,1.5,6.7328338623046875,15.443968516214422,39.84882462807883
zelda_256,64,4,1.5,7.43817138671875,13.979467370165837,39.41614179927949
