,im,L,k,MSE,SNR,PSNR
0,monarch_256,0,0,0.0,inf,inf
1,monarch_256,0,1,0.0,inf,inf
2,monarch_256,0,2,0.0,inf,inf
3,monarch_256,0,3,0.0,inf,inf
4,monarch_256,0,4,0.0,inf,inf
5,monarch_256,8,0,2.017913818359375,55.250495289082465,45.081777465439274
6,monarch_256,8,1,2.103118896484375,53.012094609301315,44.90216535339235
7,monarch_256,8,2,1.40228271484375,79.50660500544069,46.66244780105498
8,monarch_256,8,3,1.6829376220703125,66.2476947766404,45.87012341679193
9,monarch_256,8,4,2.1435699462890625,52.01170976858081,44.81942701436586
10,monarch_256,16,0,1.785003662109375,62.459669008907355,45.614412494212324
11,monarch_256,16,1,1.177459716796875,94.68751781872845,47.421343028776704
12,monarch_256,16,2,2.2608489990234375,49.31365958681758,44.58808803865685
13,monarch_256,16,3,2.0580291748046875,54.17354587581094,44.99628833800642
14,monarch_256,16,4,1.618804931640625,68.8722499764351,46.03885842081265
15,monarch_256,24,0,1.9107513427734375,58.34916109660366,45.31876187411952
16,monarch_256,24,1,1.4163970947265625,78.71432265014813,46.61895333593413
17,monarch_256,24,2,2.3085174560546875,48.29538439166903,44.497471980129944
18,monarch_256,24,3,1.747100830078125,63.814712920749706,45.70762390811771
19,monarch_256,24,4,2.1483001708984375,51.897188030484905,44.809853978734694
20,monarch_256,32,0,3.0037384033203125,37.11732612660209,43.354182537546535
21,monarch_256,32,1,3.1084442138671875,35.86705446334339,43.20537283221014
22,monarch_256,32,2,3.499298095703125,31.8608860593904,42.69099420441432
23,monarch_256,32,3,3.9878997802734375,27.95725671606384,42.12336125325868
24,monarch_256,32,4,2.9434661865234375,37.87736323437168,43.44221309709236
25,monarch_256,40,0,3.5562286376953125,31.350835189070672,42.62090685932676
26,monarch_256,40,1,2.61151123046875,42.69203846962863,43.96188463063223
27,monarch_256,40,2,3.089263916015625,36.08974206996019,43.23225349175961
28,monarch_256,40,3,3.2421417236328125,34.38799022953073,43.02248365640299
29,monarch_256,40,4,3.7115936279296875,30.038508816286594,42.43519940413979
30,monarch_256,48,0,3.3030242919921875,33.754138044136056,42.94168593159128
31,monarch_256,48,1,3.0584259033203125,36.45363381012488,43.275823975867866
32,monarch_256,48,2,3.3734130859375,33.04983263976841,42.85010835581872
33,monarch_256,48,3,3.2132415771484375,34.69727850776179,43.061369830666095
34,monarch_256,48,4,3.2194671630859375,34.63018327795972,43.05296360998179
35,monarch_256,56,0,4.5160064697265625,24.687904825297927,41.583258054350566
36,monarch_256,56,1,3.3908233642578125,32.880137340755375,42.827751938931726
37,monarch_256,56,2,3.5753326416015625,31.18331889395808,42.597639069849464
38,monarch_256,56,3,2.6416168212890625,42.20549211245314,43.912105394397436
39,monarch_256,56,4,2.976165771484375,37.46119889667053,43.39423243256209
40,monarch_256,64,0,3.9733428955078125,28.05968194718065,42.13924315016925
41,monarch_256,64,1,4.5618743896484375,24.43967728879776,41.539370379793596
42,monarch_256,64,2,3.76519775390625,29.610858499894633,42.37292569926183
43,monarch_256,64,3,3.5388031005859375,31.50521087103687,42.64223961753405
44,monarch_256,64,4,4.2336273193359375,26.33456596565209,41.86367735875959
45,monarch_256,72,0,4.65478515625,23.951854741424526,41.45180720149548
46,monarch_256,72,1,3.94366455078125,28.270847197932305,42.17180394238807
47,monarch_256,72,2,3.2630615234375,34.16752553215368,42.994550985916746
48,monarch_256,72,3,3.889373779296875,28.665472706301443,42.23200678845253
49,monarch_256,72,4,4.58868408203125,24.29688684641066,41.5139220209533
50,monarch_256,80,0,3.974853515625,28.04901802714821,42.13759232536546
51,monarch_256,80,1,5.4752197265625,20.362787884868347,40.74678808292957
52,monarch_256,80,2,4.19647216796875,26.567729619664025,41.90196013756609
53,monarch_256,80,3,4.4393463134765625,25.114224041631005,41.65761335201567
54,monarch_256,80,4,3.889251708984375,28.66637241747291,42.23214309650132
55,monarch_256,88,0,4.6997528076171875,23.722681272585007,41.41005344870709
56,monarch_256,88,1,5.0379791259765625,22.130051579645574,41.10823997128598
57,monarch_256,88,2,3.9921417236328125,27.92755008045744,42.11874410241769
58,monarch_256,88,3,2.8451690673828125,39.185979910007994,43.5897228245674
59,monarch_256,88,4,3.526275634765625,31.617136452933387,42.65764104527093
60,monarch_256,96,0,3.8943634033203125,28.6287452834994,42.226438855142014
61,monarch_256,96,1,4.52996826171875,24.61181436020426,41.56985201638456
62,monarch_256,96,2,3.2914276123046875,33.8730639246756,42.95696052684634
63,monarch_256,96,3,5.0950469970703125,21.882180474320847,41.059321665442745
64,monarch_256,96,4,4.313262939453125,25.848351811627527,41.78274427026886
65,monarch_256,104,0,6.0358428955078125,18.471444642473426,40.32342433691129
66,monarch_256,104,1,5.4865875244140625,20.320597715598396,40.737780492237434
