im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,0.8,3.87518310546875,29.985344379518356,42.24788132782763
airplane_256,128,1,0.8,3.477386474609375,33.41552651671391,42.718274002787346
airplane_256,128,2,0.8,4.59222412109375,25.303359959595422,41.51057285445965
airplane_256,128,3,0.8,3.700653076171875,31.399511804919886,42.44801987517258
airplane_256,128,4,0.8,4.189178466796875,27.737825177932702,41.909514983596175
arctichare_256,128,0,0.8,4.0212860107421875,15.79932381924497,42.08715397819781
arctichare_256,128,1,0.8,3.7035675048828125,17.1547028020287,42.444600959275704
arctichare_256,128,2,0.8,3.61669921875,17.566735857972187,42.54767968520109
arctichare_256,128,3,0.8,3.845062255859375,16.523425532759237,42.281769849600295
arctichare_256,128,4,0.8,4.357818603515625,14.579220851978683,41.738112123169664
baboon_256,128,0,0.8,3.96728515625,24.977296153846154,42.14586943520792
baboon_256,128,1,0.8,4.6940155029296875,21.110295910306963,41.41535841258148
baboon_256,128,2,0.8,3.991607666015625,24.825099199522924,42.11932512836224
baboon_256,128,3,0.8,4.1119537353515625,24.098533848397476,41.990321412120515
baboon_256,128,4,0.8,4.2035064697265625,23.573665697452817,41.89468640680238
barbara_256,128,0,0.8,4.6727752685546875,23.13146439825624,41.435054662064346
barbara_256,128,1,0.8,5.0867919921875,21.248782126658828,41.06636381933655
barbara_256,128,2,0.8,4.251678466796875,25.422462119308925,41.84519947296961
barbara_256,128,3,0.8,4.6871337890625,23.06060369299685,41.421730107139645
barbara_256,128,4,0.8,4.28436279296875,25.228520549896718,41.81194121790891
boat_256,128,0,0.8,4.370513916015625,24.442536641226706,41.72547853470246
boat_256,128,1,0.8,4.0714263916015625,26.238088634873044,42.03333773393294
boat_256,128,2,0.8,5.3258056640625,20.058269728850078,40.86695045660428
boat_256,128,3,0.8,4.6327362060546875,23.059039362868933,41.472427892459045
boat_256,128,4,0.8,4.43182373046875,24.10439878255361,41.664978822538366
fruits_256,128,0,0.8,4.3489990234375,26.04683947567856,41.74691050722867
fruits_256,128,1,0.8,4.4095306396484375,25.689282760577612,41.68687996220696
fruits_256,128,2,0.8,4.41278076171875,25.670361969045214,41.68368009749965
fruits_256,128,3,0.8,4.8662872314453125,23.27805040182869,41.25882621388156
fruits_256,128,4,0.8,3.8878936767578125,29.136002386213338,42.233659812157214
lena_256,128,0,0.8,4.690277099609375,22.370623523823777,41.41881859458516
lena_256,128,1,0.8,5.203094482421875,20.165773189829615,40.96818648594419
lena_256,128,2,0.8,4.66729736328125,22.4807667159241,41.44014889291071
lena_256,128,3,0.8,4.20086669921875,24.976851380998735,41.897414600279006
lena_256,128,4,0.8,4.3408203125,24.171565663667042,41.755085522014895
monarch_256,128,0,0.8,3.8026580810546875,29.319159266645535,42.32993083625395
monarch_256,128,1,0.8,4.2234039306640625,26.398312769839407,41.87417741088918
monarch_256,128,2,0.8,4.17218017578125,26.722416870254694,41.92717305682463
monarch_256,128,3,0.8,4.0900726318359375,27.258865049786046,42.0134934055605
monarch_256,128,4,0.8,4.7795867919921875,23.326438616374286,41.336900085475456
peppers_256,128,0,0.8,4.481201171875,24.741909561427406,41.61685919995679
peppers_256,128,1,0.8,3.9661407470703125,27.955002404539773,42.14712238847497
peppers_256,128,2,0.8,4.5800018310546875,24.208172444237142,41.52214709235921
peppers_256,128,3,0.8,3.8419189453125,28.858879039176436,42.28532162751097
peppers_256,128,4,0.8,4.87213134765625,22.756667710616973,41.253613729521646
zelda_256,128,0,0.8,3.7440185546875,27.77274542727658,42.39742368510596
zelda_256,128,1,0.8,3.920623779296875,26.52171696336138,42.1972519120594
zelda_256,128,2,0.8,4.2522430419921875,24.453370413564187,41.84462281691263
zelda_256,128,3,0.8,4.2754058837890625,24.320889529717018,41.82103010289704
zelda_256,128,4,0.8,4.093475341796875,25.401807880120774,42.0098818222974
