im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,0.05,0.5801544189453125,200.28926119775915,50.49536756322243
airplane_256,128,1,0.05,0.595184326171875,195.2314515715531,50.384288750684846
airplane_256,128,2,0.05,0.617462158203125,188.18756486927296,50.22470014300029
airplane_256,128,3,0.05,0.5958709716796875,195.00647870733144,50.37928131923073
airplane_256,128,4,0.05,0.60888671875,190.83796110665597,50.28543859693161
arctichare_256,128,0,0.05,0.6024169921875,105.4644883485309,50.3318314749401
arctichare_256,128,1,0.05,0.6150054931640625,103.30574370425505,50.2420136600276
arctichare_256,128,2,0.05,0.6075592041015625,104.57186628826884,50.29491756355898
arctichare_256,128,3,0.05,0.5879974365234375,108.05081095108343,50.43704928169582
arctichare_256,128,4,0.05,0.5517578125,115.14762168141593,50.71331869688284
baboon_256,128,0,0.05,0.643157958984375,154.07110320284698,50.04762712530848
baboon_256,128,1,0.05,0.609130859375,162.67778056112223,50.28369758876276
baboon_256,128,2,0.05,0.6380157470703125,155.31286920335782,50.082489630537296
baboon_256,128,3,0.05,0.5563507080078125,178.11077589753435,50.67731715803309
baboon_256,128,4,0.05,0.6286468505859375,157.627539503386,50.146736167146045
barbara_256,128,0,0.05,0.5639495849609375,191.6627614383506,50.618400794943305
barbara_256,128,1,0.05,0.5362091064453125,201.57832730997978,50.83746175530326
barbara_256,128,2,0.05,0.624847412109375,172.98324786324787,50.173063853951724
barbara_256,128,3,0.05,0.607330322265625,177.97256419275413,50.29655396122929
barbara_256,128,4,0.05,0.6026458740234375,179.35596911001392,50.3301817332986
boat_256,128,0,0.05,0.58404541015625,182.90777510711672,50.466337455815676
boat_256,128,1,0.05,0.5871124267578125,181.95228318216078,50.44359088163163
boat_256,128,2,0.05,0.58233642578125,183.44455507808405,50.47906404314717
boat_256,128,3,0.05,0.613525390625,174.11903103859927,50.252478202431085
boat_256,128,4,0.05,0.61151123046875,174.6925341850484,50.266759235580416
fruits_256,128,0,0.05,0.61981201171875,182.76134908911865,50.20820372422821
fruits_256,128,1,0.05,0.5691070556640625,199.0445880365713,50.57886390938775
fruits_256,128,2,0.05,0.5657196044921875,200.2364396493594,50.604791317911896
fruits_256,128,3,0.05,0.5855255126953125,193.463268443958,50.455345378363035
fruits_256,128,4,0.05,0.6360626220703125,178.09202350965575,50.095804856585566
lena_256,128,0,0.05,0.5782318115234375,181.45736904604829,50.509783800897395
lena_256,128,1,0.05,0.59625244140625,175.9731548776743,50.37650190560466
lena_256,128,2,0.05,0.56982421875,184.134720437018,50.57339457126333
lena_256,128,3,0.05,0.533203125,196.78133585164835,50.86187674802985
lena_256,128,4,0.05,0.6415252685546875,163.5546226482411,50.05866593722449
monarch_256,128,0,0.05,0.574432373046875,194.08853530255539,50.5384145359007
monarch_256,128,1,0.05,0.60394287109375,184.60477513895907,50.32084501621232
monarch_256,128,2,0.05,0.55902099609375,199.43926738726935,50.656522411453224
monarch_256,128,3,0.05,0.613739013671875,181.6582218686291,50.25096629821424
monarch_256,128,4,0.05,0.58697509765625,189.94117188312364,50.44460684117545
peppers_256,128,0,0.05,0.6104888916015625,181.61423679672075,50.2740259489665
peppers_256,128,1,0.05,0.58843994140625,188.41935483870967,50.43378217302538
peppers_256,128,2,0.05,0.61553955078125,180.12404561229548,50.23824397614863
peppers_256,128,3,0.05,0.5659637451171875,195.90207867137582,50.60291749114
peppers_256,128,4,0.05,0.629302978515625,176.18456912855825,50.142205735827815
zelda_256,128,0,0.05,0.6053924560546875,171.75911783238814,50.31043356064724
zelda_256,128,1,0.05,0.5889434814453125,176.5562867580382,50.43006741588728
zelda_256,128,2,0.05,0.6385498046875,162.84035079334734,50.0788558447223
zelda_256,128,3,0.05,0.581329345703125,178.86878576303218,50.486581140249726
zelda_256,128,4,0.05,0.55517578125,187.29504727352682,50.68649848483969
