im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,0.6,2.5436859130859375,45.68122949197075,44.07616875996404
airplane_256,128,1,0.6,2.3820953369140625,48.78003753691237,44.361212219129484
airplane_256,128,2,0.6,2.430389404296875,47.81073343462374,44.274044977270094
airplane_256,128,3,0.6,2.2775726318359375,51.01865834131701,44.556081253424836
airplane_256,128,4,0.6,2.8022918701171875,41.465595068907874,43.65566994022387
arctichare_256,128,0,0.6,2.461273193359375,25.81330671659372,44.21920539207552
arctichare_256,128,1,0.6,2.252685546875,28.203492467757666,44.60379788224486
arctichare_256,128,2,0.6,2.137176513671875,29.727820536619497,44.83239967974836
arctichare_256,128,3,0.6,2.2664337158203125,28.032410306127257,44.577373386752434
arctichare_256,128,4,0.6,1.96710205078125,32.298070061125074,45.19253469712419
baboon_256,128,0,0.6,2.5980987548828125,38.14021930004875,43.98424706091815
baboon_256,128,1,0.6,2.4827728271484375,39.911849844202294,44.181433772897485
baboon_256,128,2,0.6,2.1596832275390625,45.882680853769685,44.786903053746485
baboon_256,128,3,0.6,2.798614501953125,35.40754048307072,43.66137280624224
baboon_256,128,4,0.6,2.7035980224609375,36.6519192021808,43.81138240759799
barbara_256,128,0,0.6,2.49932861328125,43.24686805538597,44.15256999678559
barbara_256,128,1,0.6,2.81011962890625,38.46389087986795,43.64355552326538
barbara_256,128,2,0.6,2.2045135498046875,49.030378958297284,44.69767588353189
barbara_256,128,3,0.6,2.4850921630859375,43.49461817601297,44.17737861087316
barbara_256,128,4,0.6,2.7306060791015625,39.583935446737414,43.76821308114428
boat_256,128,0,0.6,2.487823486328125,42.93972105347088,44.17260797402637
boat_256,128,1,0.6,2.3408355712890625,45.63603178431513,44.437094525065405
boat_256,128,2,0.6,2.639312744140625,40.47509972827658,43.91589506075273
boat_256,128,3,0.6,2.1766357421875,49.07869721271942,44.75294604492926
boat_256,128,4,0.6,2.021820068359375,52.836772275135466,45.073378578798504
fruits_256,128,0,0.6,2.3744354248046875,47.70720578879385,44.375199978710526
fruits_256,128,1,0.6,2.7862396240234375,40.656115312789225,43.680618966924044
fruits_256,128,2,0.6,2.7233734130859375,41.59461897478135,43.77973167517591
fruits_256,128,3,0.6,2.753082275390625,41.14576613126711,43.73261170464693
fruits_256,128,4,0.6,2.5584564208984375,44.27579008892414,44.05102336989722
lena_256,128,0,0.6,2.688385009765625,39.02879343421157,43.83588895726069
lena_256,128,1,0.6,2.399139404296875,43.734191948101504,44.33024877069354
lena_256,128,2,0.6,2.522064208984375,41.60259792117905,44.113242218296456
lena_256,128,3,0.6,2.9875030517578125,35.12110997042735,43.37772003276268
lena_256,128,4,0.6,2.3843231201171875,44.00595805681593,44.357152508337535
monarch_256,128,0,0.6,2.31866455078125,48.084030903682645,44.47842438569914
monarch_256,128,1,0.6,2.8796844482421875,38.7163037891513,43.537354598779
monarch_256,128,2,0.6,2.438018798828125,45.730056703676354,44.26043310858786
monarch_256,128,3,0.6,3.0440216064453125,36.626132245241685,43.29632630139063
monarch_256,128,4,0.6,2.43560791015625,45.77532264127302,44.264729850191614
peppers_256,128,0,0.6,2.44903564453125,45.27229906542056,44.24085254750718
peppers_256,128,1,0.6,2.418121337890625,45.85107967237528,44.29602271516768
peppers_256,128,2,0.6,2.4208984375,45.798482250907625,44.29103790739901
peppers_256,128,3,0.6,2.51666259765625,44.05575631169209,44.12255366137272
peppers_256,128,4,0.6,2.789825439453125,39.742082982377454,43.67503330731936
zelda_256,128,0,0.6,2.87298583984375,36.19289477597672,43.54746875388624
zelda_256,128,1,0.6,2.4584197998046875,42.29614250690501,44.22424315852223
zelda_256,128,2,0.6,2.1842803955078125,47.604544914739186,44.73771972986586
zelda_256,128,3,0.6,2.38671875,43.56678984247136,44.35279115937206
zelda_256,128,4,0.6,2.6433563232421875,39.33698732935031,43.90924651089463
