im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,1.1,7.367919921875,15.770896152954041,39.45735463776403
airplane_256,128,1,1.1,7.727813720703125,15.036426103267845,39.250237160222966
airplane_256,128,2,1.1,6.4831085205078125,17.923300155103714,40.012970695652896
airplane_256,128,3,1.1,8.346878051757812,13.921216918546088,38.915562923811095
airplane_256,128,4,1.1,8.547866821289062,13.593882822527236,38.812226137808665
arctichare_256,128,0,1.1,7.46429443359375,8.511668506480232,39.400915987839355
arctichare_256,128,1,1.1,6.3850555419921875,9.950359779281206,40.0791568143358
arctichare_256,128,2,1.1,5.99658203125,10.594968854327824,40.35176581806305
arctichare_256,128,3,1.1,5.8574371337890625,10.846655013507071,40.45372724733356
arctichare_256,128,4,1.1,6.5432281494140625,9.709824936977778,39.972882973165866
baboon_256,128,0,1.1,8.874008178710938,11.166550027769802,38.64960536220596
baboon_256,128,1,1.1,8.350418090820312,11.866717953122231,38.91372140475259
baboon_256,128,2,1.1,6.7738189697265625,14.628683866113725,39.82246774921768
baboon_256,128,3,1.1,9.39910888671875,10.542707555440112,38.39993680026284
baboon_256,128,4,1.1,7.872283935546875,12.587459635058284,39.169796111385516
barbara_256,128,0,1.1,7.6341400146484375,14.158521399689393,39.303202399638195
barbara_256,128,1,1.1,8.464065551757812,12.770238380677158,38.855013426776914
barbara_256,128,2,1.1,8.341522216796875,12.957842939982074,38.918350500345625
barbara_256,128,3,1.1,8.470916748046875,12.759909934252004,38.85149947340816
barbara_256,128,4,1.1,8.0086669921875,13.496395201731522,39.095201251973826
boat_256,128,0,1.1,7.73577880859375,13.80939775766709,39.245763175257125
boat_256,128,1,1.1,7.266326904296875,14.701574528670365,39.51765428456189
boat_256,128,2,1.1,7.34332275390625,14.547426296410197,39.47187744118618
boat_256,128,3,1.1,8.420364379882812,12.686677406553022,38.87749475455151
boat_256,128,4,1.1,6.588287353515625,16.214600365935567,39.94307827849761
fruits_256,128,0,1.1,6.5308685302734375,17.344963984233903,39.981094195893874
fruits_256,128,1,1.1,7.04840087890625,16.07140135606723,39.64989764194647
fruits_256,128,2,1.1,6.6387939453125,17.062990714351383,39.909911716309175
fruits_256,128,3,1.1,8.1304931640625,13.932448765107724,39.0296347186237
fruits_256,128,4,1.1,5.8173065185546875,19.47253064318558,40.483584131414425
lena_256,128,0,1.1,7.052703857421875,14.877191122573052,39.64724712637618
lena_256,128,1,1.1,8.774429321289062,11.957976909472542,38.69861480821174
lena_256,128,2,1.1,8.490814208984375,12.35740420591819,38.84131022860199
lena_256,128,3,1.1,10.110794067382812,10.377466153351614,38.08295095925749
lena_256,128,4,1.1,7.867950439453125,13.33567414096045,39.1721874525099
monarch_256,128,0,1.1,7.3441314697265625,15.18092893279729,39.471399181559704
monarch_256,128,1,1.1,8.304580688476562,13.425209784492024,38.937626517479416
monarch_256,128,2,1.1,6.124542236328125,18.20392996128338,40.26006726878865
monarch_256,128,3,1.1,8.422698974609375,13.23693726335622,38.87629081487334
monarch_256,128,4,1.1,6.9037322998046875,16.149342569119202,39.7399641810451
peppers_256,128,0,1.1,7.171539306640625,15.460205874968617,39.57467977776156
peppers_256,128,1,1.1,7.3326568603515625,15.12050491829205,39.47818998679152
peppers_256,128,2,1.1,7.999847412109375,13.859448613140357,39.099986574648284
peppers_256,128,3,1.1,8.652572631835938,12.813931629207044,38.75935107311087
peppers_256,128,4,1.1,7.696807861328125,14.405124321495268,39.267697156500546
zelda_256,128,0,1.1,6.4109954833984375,16.219271166794794,40.06154889948276
zelda_256,128,1,1.1,7.3023223876953125,14.239534859423484,39.49619358314677
zelda_256,128,2,1.1,7.742279052734375,13.430370241900835,39.242115404519275
zelda_256,128,3,1.1,7.3242645263671875,14.196875852859254,39.483163397839924
zelda_256,128,4,1.1,7.7499847412109375,13.417016635066144,39.237795134344275
