im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,1.2,8.221389770507812,14.133705273043466,38.981351225681166
airplane_256,128,1,1.2,8.056106567382812,14.423679599973482,39.06955158371977
airplane_256,128,2,1.2,10.447891235351562,11.121737136581313,37.94051718006256
airplane_256,128,3,1.2,10.601959228515625,10.960115715087579,37.87694231121318
airplane_256,128,4,1.2,9.335708618164062,12.44669309034446,38.429330726183316
arctichare_256,128,0,1.2,7.5361328125,8.430530808604379,39.35931817257769
arctichare_256,128,1,1.2,7.07794189453125,8.976281636700728,39.63173367837398
arctichare_256,128,2,1.2,7.24896240234375,8.764509501797637,39.52804513632848
arctichare_256,128,3,1.2,7.3130645751953125,8.687684786622961,39.489809525568624
arctichare_256,128,4,1.2,7.7135162353515625,8.236658602251573,39.2582796290847
baboon_256,128,0,1.2,9.03167724609375,10.97161175874303,38.573119515197554
baboon_256,128,1,1.2,8.765792846679688,11.304403150702816,38.70289157681039
baboon_256,128,2,1.2,11.25628662109375,8.803263421590582,37.61685217772547
baboon_256,128,3,1.2,10.404815673828125,9.523672439836337,37.95845969981811
baboon_256,128,4,1.2,9.926651000976562,9.982425720886692,38.16277607550341
barbara_256,128,0,1.2,8.780044555664062,12.310659026883487,38.69583641063181
barbara_256,128,1,1.2,8.446456909179688,12.796860971155114,38.86405790081617
barbara_256,128,2,1.2,9.812225341796875,11.015659649111894,38.21312847467361
barbara_256,128,3,1.2,8.024078369140625,13.470473466624577,39.086851991906535
barbara_256,128,4,1.2,9.563369750976562,11.30230636064109,38.32469413529997
boat_256,128,0,1.2,9.975051879882812,10.709362499521971,38.14165197753412
boat_256,128,1,1.2,10.019454956054688,10.661901969891948,38.122362636895836
boat_256,128,2,1.2,8.612030029296875,12.404328151410883,38.77974825371919
boat_256,128,3,1.2,11.33953857421875,9.420704893237955,37.584849781582676
boat_256,128,4,1.2,8.915145874023438,11.982579762880757,38.629519071574194
fruits_256,128,0,1.2,8.963882446289062,12.637122376616501,38.60584208371101
fruits_256,128,1,1.2,8.52484130859375,13.287951686463188,38.823940575955774
fruits_256,128,2,1.2,11.153579711914062,10.1561724907348,37.65666085445693
fruits_256,128,3,1.2,8.953323364257812,12.652025938834116,38.61096090819683
fruits_256,128,4,1.2,9.57147216796875,11.834927527914347,38.32101620034236
lena_256,128,0,1.2,6.9783935546875,15.03561276610632,39.693249025185814
lena_256,128,1,1.2,10.5670166015625,9.929427308958585,37.891279711353214
lena_256,128,2,1.2,9.069625854492188,11.568770851314042,38.55490989208143
lena_256,128,3,1.2,7.8043975830078125,13.444269349657555,39.20740975118756
lena_256,128,4,1.2,9.35565185546875,11.215084190679985,38.42006308489878
monarch_256,128,0,1.2,9.272369384765625,12.023975026083065,38.45889636513536
monarch_256,128,1,1.2,8.624893188476562,12.926622449539224,38.77326635434768
monarch_256,128,2,1.2,9.471023559570312,11.771772841001912,38.366834439288574
monarch_256,128,3,1.2,8.123184204101562,13.725004273415971,39.03354059311787
monarch_256,128,4,1.2,8.99237060546875,12.398369996809905,38.5920616355559
peppers_256,128,0,1.2,7.8512725830078125,14.121720135032971,39.18140305271056
peppers_256,128,1,1.2,8.82452392578125,12.564244264460752,38.67389075927963
peppers_256,128,2,1.2,7.5172119140625,14.749281434208603,39.370235674648725
peppers_256,128,3,1.2,9.938034057617188,11.156479589251633,38.15779880129772
peppers_256,128,4,1.2,8.490875244140625,13.057955856506691,38.8412790099984
zelda_256,128,0,1.2,8.606536865234375,12.081709033788504,38.78251927518234
zelda_256,128,1,1.2,8.5908203125,12.10381202398545,38.790457255369404
zelda_256,128,2,1.2,9.088775634765625,11.440669059602916,38.54574978292698
zelda_256,128,3,1.2,9.704803466796875,10.714454398802543,38.260936160069875
zelda_256,128,4,1.2,7.50714111328125,13.85103498459312,39.37605781401768
