im,L,k,qs,MSE,SNR,PSNR
airplane_256,128,0,1.1,6.3452911376953125,18.312587622792147,40.10628807472045
airplane_256,128,1,1.1,5.9063568115234375,19.67349817479119,40.41760681091052
airplane_256,128,2,1.1,7.5082244873046875,15.476188831014166,39.3754311181735
airplane_256,128,3,1.1,6.3121337890625,18.408782803767235,40.129041654644226
airplane_256,128,4,1.1,5.70538330078125,20.36650192025846,40.56795534230712
arctichare_256,128,0,1.1,4.6424713134765625,13.685297240089533,41.46331132018251
arctichare_256,128,1,1.1,4.1797332763671875,15.200395731647214,41.91931792082784
arctichare_256,128,2,1.1,4.710052490234375,13.48893669130939,41.400546138043815
arctichare_256,128,3,1.1,5.0826568603515625,12.500076554276982,41.069895702063555
arctichare_256,128,4,1.1,4.616729736328125,13.761602580628102,41.487459092010724
baboon_256,128,0,1.1,6.650604248046875,14.899707241415703,39.90219255463934
baboon_256,128,1,1.1,5.71588134765625,17.33626894040513,40.559971558982056
baboon_256,128,2,1.1,6.7624359130859375,14.653308001435073,39.829771984982045
baboon_256,128,3,1.1,5.8283843994140625,17.001633640426316,40.475321738030615
baboon_256,128,4,1.1,6.398590087890625,15.486545459748461,40.0699607196298
barbara_256,128,0,1.1,6.8810882568359375,15.708000062089901,39.75423232724899
barbara_256,128,1,1.1,5.588592529296875,19.340850884905013,40.6577791500742
barbara_256,128,2,1.1,6.020111083984375,17.954508356694227,40.3347585586983
barbara_256,128,3,1.1,6.209991455078125,17.40552069153615,40.19989358278282
barbara_256,128,4,1.1,6.450225830078125,16.757263638987325,40.03505440800105
boat_256,128,0,1.1,6.0594940185546875,17.629598479030005,40.30643999758388
boat_256,128,1,1.1,5.5150146484375,19.370111113570463,40.715336905600374
boat_256,128,2,1.1,6.2541656494140625,17.080846994068896,40.169109809751106
boat_256,128,3,1.1,6.5133209228515625,16.401225703221453,39.992778837087414
boat_256,128,4,1.1,5.3115081787109375,20.112262457087866,40.878625063228185
fruits_256,128,0,1.1,5.77392578125,19.618831923890063,40.51609163761854
fruits_256,128,1,1.1,5.8592681884765625,19.33307638420492,40.452369840227306
fruits_256,128,2,1.1,6.642364501953125,17.053818622879117,39.907576568980176
fruits_256,128,3,1.1,5.7108154296875,19.83564008293611,40.563822366274174
fruits_256,128,4,1.1,6.24395751953125,18.14196830920519,40.17620421169383
lena_256,128,0,1.1,7.0098419189453125,14.968158259631647,39.673721366963804
lena_256,128,1,1.1,6.1627960205078125,17.025457741683894,40.23302567408518
lena_256,128,2,1.1,6.577880859375,15.951098151653492,39.94994357726837
lena_256,128,3,1.1,5.711151123046875,18.371852006219843,40.56356708663742
lena_256,128,4,1.1,6.6735992431640625,15.7223140609245,39.88720237618385
monarch_256,128,0,1.1,5.4638671875,20.40509662645219,40.755802266433534
monarch_256,128,1,1.1,5.2227020263671875,21.347328902198523,40.951851123611895
monarch_256,128,2,1.1,6.0604095458984375,18.39656826335998,40.30578387276891
monarch_256,128,3,1.1,6.242279052734375,17.860582164490314,40.17737181550801
monarch_256,128,4,1.1,6.0990447998046875,18.280032623897004,40.27818537440278
peppers_256,128,0,1.1,5.466522216796875,20.282269004672663,40.75369243383206
peppers_256,128,1,1.1,5.328155517578125,20.808978595934544,40.86503468384283
peppers_256,128,2,1.1,5.51300048828125,20.11127594796568,40.71692329923587
peppers_256,128,3,1.1,6.4854583740234375,17.09570360750157,40.01139684646111
peppers_256,128,4,1.1,5.4499664306640625,20.343882027835562,40.76686533641223
zelda_256,128,0,1.1,5.869171142578125,17.71658581226179,40.44503587324072
zelda_256,128,1,1.1,5.4438018798828125,19.100929183075696,40.771780496340654
zelda_256,128,2,1.1,5.437652587890625,19.122529899371987,40.77668903843311
zelda_256,128,3,1.1,5.6993255615234375,18.24455772386891,40.57256895061866
zelda_256,128,4,1.1,6.6170654296875,15.71416745069825,39.924149318897605
